Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
4680	-6700.424	-6734.168	33.74467	22.42333	4.804394
4690	-6696.975	-6725.901	28.92649	20.10744	5.007773
4700	-6698.502	-6728.814	30.31194	20.99185	4.954075
4710	-6691.558	-6725.306	33.74743	20.46028	4.778414
4720	-6707.077	-6731.691	24.6138	22.43598	5.211387
4730	-6693.078	-6725.956	32.87826	21.2801	4.836083
4740	-6708.136	-6730.855	22.71904	21.37988	5.31248
4750	-6705.659	-6728.247	22.58769	17.25937	5.234426
4760	-6707.33	-6740.382	33.05167	18.65653	4.738047
4770	-6697.664	-6735.995	38.3309	25.95206	4.583581
4780	-6688.104	-6727.533	39.42901	26.22671	4.536975
4790	-6707.447	-6734.769	27.32219	25.40496	5.025155
4800	-6695.101	-6726.016	30.91406	24.98608	4.893808
4810	-6705.228	-6740.161	34.93287	21.14424	4.737041
4820	-6701.062	-6725.63	24.56814	19.16458	5.208227
4830	-6707.343	-6733.914	26.57083	21.45854	5.132113
4840	-6697.545	-6732.168	34.62341	21.15168	4.751815
4850	-6699.843	-6720.223	20.37998	25.63683	5.288734
4860	-6687.79	-6722.701	34.91127	23.96822	4.747276
4870	-6691.974	-6729.569	37.59506	28.41635	4.555371
4880	-6702.056	-6735.182	33.12584	23.45048	4.82741
4890	-6689.586	-6721.408	31.82268	21.8772	4.889816
4900	-6696.241	-6730.529	34.2882	23.84336	4.774562
4910	-6719.867	-6744.558	24.69035	22.57041	5.205674
4920	-6719.82	-6740.836	21.01637	20.30741	5.401077
4930	-6701.616	-6729.779	28.16359	24.05486	5.02692
4940	-6704.411	-6735.261	30.84985	21.18743	4.93057
4950	-6705.766	-6741.178	35.41172	23.24166	4.730738
4960	-6704.984	-6733.457	28.47214	21.66498	5.043483
4970	-6704.012	-6735.841	31.82884	22.36937	4.88994
4980	-6705.802	-6739.9	34.09733	21.8833	4.785893
4990	-6697.344	-6726.061	28.71728	19.12808	4.990371
5000	-6700.377	-6739.825	39.44814	23.53896	4.558002
5010	-6718.633	-6747.204	28.57079	20.42096	5.030852
5020	-6699.268	-6728.623	29.35505	19.8931	4.981466
5030	-6707.567	-6734.019	26.45135	21.23935	5.138141
5040	-6703.229	-6735.788	32.55866	23.47487	4.851351
5050	-6703.214	-6736.742	33.52757	25.01423	4.788681
5060	-6702.978	-6732.939	29.96119	18.00789	4.865483
5070	-6699.804	-6736.258	36.45455	24.15182	4.681472
5080	-6692.245	-6724.38	32.13505	30.04729	4.688846
5090	-6708.835	-6738.042	29.20759	23.67841	4.990654
5100	-6702.119	-6727.825	25.70585	23.81069	5.135321
5110	-6699.812	-6727.973	28.16044	17.99911	4.964939
5120	-6691.297	-6724.842	33.54492	22.28056	4.813032
5130	-6698.981	-6733.793	34.81187	19.70715	4.699611
5140	-6688.044	-6728.205	40.16027	24.60199	4.526347
5150	-6713.92	-6747.121	33.20094	21.08019	4.817938
5160	-6704.856	-6741.662	36.8064	23.65942	4.669813
5170	-6711.671	-6744.621	32.95029	19.49111	4.785521
5180	-6694.428	-6725.412	30.98367	22.24039	4.92808
5190	-6694.616	-6725.814	31.19782	21.21829	4.91446
5200	-6702.956	-6737.123	34.1674	23.65701	4.781376
5210	-6702.858	-6735.065	32.20684	21.38136	4.868723
5220	-6718.606	-6749.055	30.44846	19.00715	4.894608
5230	-6703.643	-6732.472	28.82848	23.47391	5.010268
5240	-6693.535	-6725.394	31.85889	24.52441	4.86524
5250	-6702.34	-6733.478	31.13851	21.42457	4.919013
5260	-6704.022	-6733.771	29.74837	23.60793	4.968975
5270	-6685.85	-6722.128	36.27741	24.90306	4.680318
5280	-6699.014	-6730.76	31.74546	22.50622	4.893318
5290	-6697.9	-6731.016	33.11583	22.57682	4.832368
5300	-6687.222	-6723.152	35.93066	26.06517	4.673763
5310	-6688.262	-6726.316	38.05442	25.85007	4.595937
5320	-6701.968	-6733.441	31.47251	26.94013	4.819446
5330	-6700.036	-6734.868	34.83182	23.42725	4.754794
5340	-6697.849	-6725.621	27.7727	18.6292	5.01977
5350	-6689.98	-6719.469	29.4886	18.05345	4.894693
5360	-6696.208	-6732.156	35.94799	24.52114	4.698543
5370	-6705.647	-6734.334	28.68644	20.73934	5.029267
5380	-6690.075	-6719.645	29.56916	17.87705	4.878392
5390	-6682.911	-6717.816	34.90509	25.56752	4.72354
5400	-6708.668	-6731.864	23.19656	22.11596	5.280368
5410	-6690.912	-6726.465	35.5527	21.5259	4.714622
5420	-6692.192	-6725.534	33.34117	22.09892	4.821598
5430	-6717.207	-6738.781	21.57439	19.61904	5.370532
5440	-6692.773	-6725.357	32.584	23.34358	4.851526
5450	-6700.127	-6729.966	29.83871	19.89358	4.957166
5460	-6706.453	-6737.282	30.82887	23.07706	4.929694
5470	-6699.421	-6731.394	31.97357	21.99311	4.883281
5480	-6701.977	-6734.194	32.21727	19.6331	4.828578
5490	-6691.658	-6724.437	32.77882	26.06981	4.794567
5500	-6719.086	-6740.788	21.70171	19.5183	5.362956
5510	-6695.361	-6722.623	27.26259	21.48607	5.099828
5520	-6685.26	-6723.098	37.83778	20.71555	4.587249
5530	-6691.286	-6725.48	34.19396	22.88772	4.78443
5540	-6696.513	-6729.048	32.53532	20.05262	4.826658
5550	-6698.513	-6730.195	31.68248	21.45083	4.89384
5560	-6702.937	-6738.227	35.28987	22.39505	4.735348
5570	-6688.556	-6726.432	37.87532	22.43334	4.620279
5580	-6699.546	-6727.479	27.93388	20.91725	5.066913
5590	-6687.066	-6717.053	29.98639	21.53599	4.973243
5600	-6704.452	-6729.207	24.7552	19.8903	5.212656
5610	-6702.973	-6727.465	24.49254	21.90779	5.224507
5620	-6691.244	-6719.709	28.46496	21.64652	5.043837
5630	-6709.988	-6748.193	38.20574	24.82553	4.603691
5640	-6698.158	-6727.918	29.75945	26.64722	4.892549
5650	-6712.969	-6739.64	26.67144	19.60062	5.110307
5660	-6704.176	-6733.306	29.13093	21.08049	5.011013
5670	-6708.353	-6738.36	30.00705	20.81955	4.96664
5680	-6695.932	-6726.83	30.89793	19.36783	4.886203
5690	-6684.483	-6718.805	34.32251	19.74932	4.726158
5700	-6696.951	-6734.383	37.43155	24.21996	4.640544
5710	-6702.409	-6736.231	33.82232	21.78397	4.797653
5720	-6710.426	-6742.669	32.24332	22.84161	4.869913
5730	-6694.595	-6734.041	39.44561	28.03813	4.499515
5740	-6704.158	-6736.943	32.7849	19.48638	4.793811
5750	-6702.688	-6732.279	29.59104	18.08605	4.891118
5760	-6703.998	-6733.157	29.15936	22.37722	5.009221
5770	-6720.617	-6752.517	31.90025	24.52604	4.863523
5780	-6697.595	-6725.759	28.16418	19.05735	5.016692
5790	-6705.24	-6728.734	23.49323	20.24152	5.278801
5800	-6709.982	-6735.071	25.08948	16.8287	5.055162
5810	-6709.639	-6740.836	31.1975	24.11298	4.89981
5820	-6710.967	-6727.473	16.50688	19.74686	5.628259
5830	-6700.694	-6726.018	25.3243	21.08816	5.191578
5840	-6698.056	-6736.482	38.42596	23.68136	4.601335
5850	-6700.833	-6730.515	29.6816	20.78671	4.981878
5860	-6686.595	-6724.281	37.6854	24.51872	4.627711
5870	-6692.367	-6727.736	35.36973	22.24665	4.73091
5880	-6701.521	-6732.963	31.44179	20.49533	4.891833
5890	-6706.33	-6743.091	36.7616	21.84457	4.663604
5900	-6692.507	-6731.481	38.97348	26.66123	4.546504
5910	-6699.471	-6727.11	27.63937	22.37943	5.077124
5920	-6705.065	-6731.374	26.30919	18.46166	5.091117
5930	-6706.771	-6738.642	31.87103	22.94906	4.885507
5940	-6703.696	-6732.45	28.7539	20.8955	5.027525
5950	-6704.526	-6737.303	32.77693	22.22017	4.847416
5960	-6701.634	-6733.342	31.70875	22.43491	4.895159
5970	-6705.28	-6733.012	27.73174	21.52277	5.077954
5980	-6698.201	-6728.72	30.51929	23.25488	4.941082
5990	-6708.443	-6738.845	30.40232	17.69839	4.818452
6000	-6708.467	-6739.006	30.5396	20.44416	4.93489
6010	-6690.76	-6730.595	39.83444	24.86921	4.537751
6020	-6706.151	-6735.609	29.45798	22.29808	4.996363
6030	-6696.899	-6727.498	30.59879	20.62798	4.935297
6040	-6691.719	-6732.892	41.17228	25.37714	4.480234
6050	-6696.732	-6730.326	33.59426	22.63637	4.811144
6060	-6705.843	-6736.443	30.59978	26.14878	4.875886
6070	-6699.225	-6731.601	32.37615	22.37132	4.865472
6080	-6698.773	-6726.907	28.13382	22.00013	5.057831
6090	-6697.661	-6732.258	34.59696	21.30013	4.755649
6100	-6698.834	-6728.225	29.39104	19.9479	4.98101
6110	-6707.799	-6739.834	32.03543	24.22204	4.863307
6120	-6691.331	-6724.253	32.92229	21.46364	4.83618
6130	-6718.317	-6753.683	35.36544	21.58347	4.724172
6140	-6716.822	-6743.56	26.73771	18.84158	5.08385
6150	-6705.028	-6730.43	25.40245	23.25585	5.161093
6160	-6707.986	-6735.896	27.90994	22.51608	5.063631
6170	-6707.808	-6740.764	32.95668	21.51852	4.835147
6180	-6698.796	-6732.344	33.5487	19.14209	4.738497
6190	-6697.11	-6729.704	32.59428	19.90372	4.818986
6200	-6698.374	-6728.794	30.42011	19.04567	4.897805
6210	-6700.977	-6732.708	31.731	23.11513	4.890276
6220	-6715.858	-6741.604	25.74579	19.42531	5.15362
6230	-6691.746	-6719.811	28.06434	20.50789	5.056781
6240	-6714.098	-6744.707	30.60954	22.72947	4.942339
6250	-6706.57	-6731.879	25.3087	18.23181	5.135049
6260	-6705.234	-6733.861	28.62707	18.23561	4.953256
6270	-6706.29	-6739.731	33.44023	21.06474	4.806326
6280	-6688.56	-6723.093	34.53326	24.74798	4.752854
6290	-6720.359	-6746.364	26.00495	22.20086	5.152414
6300	-6699.098	-6728.94	29.84231	23.99426	4.958278
6310	-6706.53	-6736.806	30.27633	22.31567	4.959588
6320	-6700.973	-6739.899	38.92605	22.79149	4.57696
6330	-6693.085	-6730.689	37.60443	24.90118	4.627053
6340	-6704.798	-6735.686	30.8887	22.71646	4.930146
6350	-6706.282	-6736.303	30.02119	20.16658	4.954675
6360	-6711.012	-6735.88	24.86829	24.14118	5.161498
6370	-6707.9	-6734.205	26.30477	24.44589	5.093887
6380	-6686.331	-6716.807	30.4761	24.8221	4.915128
6390	-6697.884	-6726.795	28.91119	20.56795	5.016323
6400	-6697.977	-6732.364	34.38733	23.60989	4.772459
6410	-6703.12	-6740.325	37.20552	23.02903	4.653274
6420	-6707.216	-6742.711	35.49473	22.59111	4.727048
6430	-6718.841	-6747.105	28.26428	21.64229	5.053114
6440	-6689.328	-6724.646	35.31835	22.95592	4.735287
6450	-6704.112	-6734.672	30.56005	24.46388	4.919451
6460	-6699.565	-6729.469	29.90377	22.57543	4.974651
6470	-6701.66	-6729.718	28.05739	22.97338	5.051335
6480	-6703.456	-6723.865	20.40823	23.9411	5.353317
6490	-6695.028	-6729.754	34.72556	21.89721	4.757314
6500	-6714.166	-6754.783	40.61626	27.61021	4.467007
6510	-6712.775	-6743.021	30.24615	24.29922	4.935653
6520	-6707.869	-6733.903	26.03327	23.10139	5.137036
6530	-6711.179	-6747.504	36.32533	22.43833	4.689405
6540	-6694.735	-6726.134	31.39861	18.04606	4.788375
6550	-6693.304	-6723.952	30.64791	19.53421	4.905163
6560	-6695.859	-6724.828	28.9687	22.04704	5.019693
6570	-6703.311	-6727.33	24.01879	21.61394	5.249575
6580	-6712.277	-6735.856	23.5795	21.32041	5.272735
6590	-6684.232	-6715.404	31.17215	23.76221	4.906473
6600	-6690.638	-6721.767	31.12898	20.0715	4.897295
6610	-6705.77	-6735.626	29.85622	21.26494	4.978
6620	-6701.318	-6734.781	33.46292	21.98221	4.815501
6630	-6685.93	-6718.107	32.17646	24.92772	4.844491
6640	-6709.417	-6738.906	29.4883	23.71892	4.978097
6650	-6695.16	-6727.425	32.26509	24.16675	4.854702
6660	-6709.667	-6745.026	35.35925	19.64121	4.668908
6670	-6700.324	-6740.981	40.65609	24.66616	4.505884
6680	-6696.17	-6731.392	35.22185	26.46483	4.691917
6690	-6685.19	-6719.756	34.56596	21.54585	4.760726
6700	-6692.556	-6726.96	34.40357	21.91007	4.772129
6710	-6697.14	-6727.705	30.56545	19.93047	4.92166
6720	-6702.848	-6731.158	28.30976	19.42839	5.021723
6730	-6707.387	-6736.366	28.97896	24.52241	4.982718
6740	-6691.56	-6731.435	39.87546	24.5878	4.538007
6750	-6699.753	-6732.533	32.77948	19.77253	4.805127
6760	-6692.817	-6723.135	30.31851	19.54719	4.922464
6770	-6700.651	-6730.096	29.44418	19.23099	4.956326
6780	-6698.231	-6727.983	29.7524	19.85994	4.960617
6790	-6701.587	-6731.54	29.95233	21.42434	4.974378
6800	-6692.972	-6728.862	35.88938	21.21543	4.693292
6810	-6705.103	-6722.619	17.51608	15.21405	5.361506
6820	-6685.956	-6718.163	32.20735	27.08008	4.787991
6830	-6697.388	-6731.232	33.84352	23.77546	4.793918
6840	-6691.128	-6725.019	33.89094	20.6776	4.77689
6850	-6691.533	-6727.205	35.67141	27.20393	4.6569
6860	-6696.141	-6728.519	32.37866	20.2821	4.840905
6870	-6700.269	-6731.858	31.58979	25.22162	4.861484
6880	-6699.613	-6723.98	24.36656	22.03715	5.22857
6890	-6693.673	-6730.13	36.45628	23.49651	4.68525
6900	-6692.458	-6725.083	32.62426	20.9096	4.842545
6910	-6708.477	-6742.93	34.45217	21.40672	4.764086
6920	-6707.449	-6737.101	29.65138	23.19545	4.979205
6930	-6708.348	-6734.551	26.20359	19.73631	5.137002
6940	-6696.79	-6734.482	37.69225	20.32782	4.580689
6950	-6697.492	-6729.046	31.55416	25.73014	4.850501
6960	-6710.664	-6744.942	34.27797	21.45453	4.772894
6970	-6702.557	-6739.409	36.85178	24.1866	4.664752
6980	-6718.277	-6743.673	25.39614	24.93222	5.116348
6990	-6699.717	-6726.912	27.19495	19.19039	5.071996
7000	-6702.565	-6728.037	25.47187	19.49094	5.169201
7010	-6686.233	-6728.699	42.46647	24.81122	4.43211
7020	-6711.301	-6744.599	33.29773	22.23412	4.824015
7030	-6707.394	-6737.341	29.94695	25.07069	4.93043
7040	-6716.675	-6748.222	31.54716	21.94616	4.902582
7050	-6702.816	-6738.992	36.17643	22.65708	4.697157
7060	-6712.038	-6745.265	33.22651	21.8627	4.825554
7070	-6704.889	-6730.552	25.6629	19.5404	5.160491
7080	-6710.019	-6742.855	32.83646	23.24151	4.841543
7090	-6705.528	-6732.95	27.42231	25.20905	5.02709
7100	-6704.34	-6737.782	33.44227	23.41387	4.814215
7110	-6700.736	-6736.539	35.80262	22.75158	4.713919
7120	-6691.623	-6729.005	37.38219	23.75287	4.645167
7130	-6708.284	-6733.524	25.24033	21.14729	5.195435
7140	-6709.569	-6737.733	28.16395	19.80812	5.039405
7150	-6707.18	-6740.563	33.38283	24.6803	4.800511
7160	-6705.809	-6731.261	25.45139	20.93774	5.185608
7170	-6706.095	-6736.088	29.99287	22.49634	4.971255
7180	-6705.835	-6737.909	32.07438	21.84936	4.878196
7190	-6705.634	-6733.65	28.01611	23.94	5.035566
7200	-6705.998	-6736.02	30.02187	23.70042	4.955906
7210	-6717.323	-6746.789	29.46681	19.15927	4.952409
7220	-6706.465	-6742.255	35.78989	21.76476	4.707081
7230	-6700.205	-6729.524	29.319	22.49855	5.001192
7240	-6694.351	-6732.471	38.12011	25.81175	4.594018
7250	-6697.461	-6734.619	37.15842	23.05903	4.655382
7260	-6694.692	-6725.685	30.99308	21.96021	4.927842
7270	-6706.323	-6730.805	24.48202	20.7108	5.231966
7280	-6711.061	-6736.057	24.99572	19.23889	5.187843
7290	-6707.232	-6742.487	35.25477	26.20665	4.696583
7300	-6697.05	-6729.117	32.06694	26.523	4.809493
7310	-6713.294	-6739.434	26.14011	20.98488	5.1528
7320	-6701.049	-6730.836	29.78682	23.1206	4.974317
7330	-6699.199	-6732.518	33.31912	24.55524	4.805195
7340	-6691.244	-6725.761	34.51672	19.96259	4.724601
7350	-6696.549	-6726.464	29.9155	22.12687	4.97653
7360	-6690.535	-6728.67	38.13551	21.20376	4.587122
7370	-6694.447	-6732.985	38.53813	23.03971	4.595459
7380	-6710.604	-6737.19	26.58611	24.24064	5.087801
7390	-6706.26	-6735.75	29.49014	26.21091	4.916421
7400	-6702.453	-6739.936	37.48232	26.27693	4.610232
7410	-6696.588	-6725.451	28.86331	23.4569	5.00907
7420	-6689.522	-6721.567	32.04487	20.35857	4.859254
7430	-6689.459	-6724.313	34.85409	24.11497	4.748144
7440	-6696.422	-6735.835	39.41306	26.11624	4.53936
7450	-6697.762	-6730.71	32.94777	24.29294	4.824569
7460	-6696.078	-6728.514	32.43652	28.23062	4.743137
7470	-6687.056	-6722.993	35.93628	24.35596	4.700887
7480	-6693.181	-6722.756	29.5747	20.39353	4.981213
7490	-6698.641	-6728.79	30.14957	24.71125	4.93082
7500	-6705.426	-6728.957	23.53045	19.69609	5.271916
7510	-6695.281	-6733.079	37.79771	25.54327	4.610772
7520	-6702.631	-6730.587	27.95646	24.22304	5.031682
7530	-6693.392	-6739.221	45.82904	26.58072	4.290109
7540	-6702.214	-6740.068	37.85396	24.86337	4.617451
7550	-6702.575	-6738.106	35.53093	22.24653	4.723663
7560	-6695.179	-6729.546	34.36667	23.53354	4.773917
7570	-6702.581	-6729.963	27.38173	23.0733	5.079132
7580	-6688.696	-6726.739	38.04221	24.38406	4.614218
7590	-6687.175	-6727.737	40.56211	27.10517	4.479
7600	-6691.786	-6725.819	34.03296	20.69693	4.770482
7610	-6700.126	-6730.738	30.61224	25.38136	4.896251
7620	-6705.766	-6735.258	29.49155	21.58843	4.996329
7630	-6705.82	-6730.688	24.86731	22.43797	5.200056
7640	-6702.772	-6729.783	27.01009	18.68427	5.063053
7650	-6701.646	-6730.215	28.5689	17.32103	4.893031
7660	-6688.151	-6720.675	32.52407	22.83935	4.857633
7670	-6693.627	-6731.942	38.31519	22.8179	4.603937
7680	-6702.325	-6736.37	34.04509	19.63796	4.735682
7690	-6703.254	-6729.591	26.33745	21.93463	5.140068
7700	-6691.734	-6729.416	37.68208	26.8498	4.590928
7710	-6689.973	-6729.77	39.7967	23.34937	4.542571
7720	-6695.73	-6729.45	33.72016	23.84743	4.798342
7730	-6693.913	-6722.733	28.81971	24.24085	4.995653
7740	-6705.579	-6733.191	27.61163	20.35165	5.076919
7750	-6696.793	-6726.716	29.92303	23.67656	4.96047
7760	-6705.927	-6732.389	26.46208	22.88683	5.122262
7770	-6719.285	-6747.334	28.04847	21.83227	5.062523
7780	-6691.864	-6729.286	37.42194	21.08937	4.617939
7790	-6711.606	-6740.832	29.22529	23.91944	4.985455
7800	-6708.296	-6736.663	28.36742	24.81452	5.000277
7810	-6719.914	-6746.401	26.48712	23.09792	5.117453
7820	-6687.507	-6720.931	33.42404	23.31094	4.81578
7830	-6696.924	-6730.979	34.05519	23.98678	4.782784
7840	-6714.569	-6736.904	22.33462	19.2484	5.326333
7850	-6691.21	-6718.707	27.49695	20.4854	5.084196
7860	-6682.036	-6712.801	30.76428	19.67895	4.904091
7870	-6692.103	-6728.652	36.54937	22.35335	4.678789
7880	-6694.959	-6725.479	30.52078	20.47204	4.936339
7890	-6712.446	-6744.26	31.81341	23.70236	4.880289
7900	-6691.32	-6728.121	36.80117	22.84551	4.670385
7910	-6705.791	-6737.31	31.519	22.93863	4.900926
7920	-6698.56	-6722.175	23.6154	26.78249	5.117597
7930	-6699.964	-6730.451	30.48708	20.90356	4.944681
7940	-6697.023	-6727.568	30.54501	20.60107	4.937455
7950	-6699.075	-6726.46	27.3847	19.60558	5.074041
7960	-6700.839	-6728.581	27.74258	24.99216	5.020568
7970	-6692.252	-6726.633	34.38067	18.80341	4.675923
7980	-6704.729	-6744.205	39.47573	23.59339	4.556918
7990	-6704.544	-6735.66	31.1162	22.56613	4.920993
8000	-6709.901	-6742.559	32.6581	21.61921	4.849908
8010	-6700.367	-6733.461	33.09406	24.88019	4.808579
8020	-6688.04	-6718.668	30.62799	21.00179	4.939134
8030	-6690.669	-6722.114	31.44517	19.72071	4.870902
8040	-6701.387	-6727.724	26.33631	21.4182	5.143178
8050	-6707.656	-6734.622	26.96641	20.8605	5.112902
8060	-6702.125	-6732.034	29.90862	23.44077	4.964745
8070	-6710.034	-6735.083	25.04934	24.86551	5.132383
8080	-6697.988	-6731.463	33.47454	20.33483	4.788371
8090	-6697.451	-6725.287	27.8361	17.78158	4.969094
8100	-6687.005	-6729.722	42.71655	25.6238	4.417571
8110	-6692.381	-6731.14	38.75864	22.20944	4.578065
8120	-6681.001	-6720.909	39.90757	22.92767	4.535138
8130	-6703.008	-6737.873	34.86486	22.92478	4.755081
8140	-6691.011	-6723.049	32.03838	20.90596	4.870507
8150	-6678.883	-6713.579	34.69667	21.2589	4.75027
8160	-6696.926	-6728.255	31.32824	20.6862	4.900977
8170	-6701.172	-6733.105	31.93341	24.14233	4.868821
8180	-6690.309	-6723.87	33.56066	22.32797	4.81244
8190	-6700.108	-6735.649	35.54091	21.51469	4.714995
8200	-6691.953	-6729.86	37.90649	24.23353	4.620847
8210	-6685.92	-6723.02	37.09933	22.80762	4.657179
8220	-6680.162	-6719.608	39.44597	24.51941	4.555902
8230	-6698.146	-6735.779	37.6332	22.56538	4.632191
8240	-6696.56	-6736.943	40.38274	23.26696	4.517009
8250	-6703.096	-6734.568	31.47186	21.23338	4.901702
8260	-6698.048	-6734.848	36.80015	27.23142	4.614738
8270	-6706.947	-6741.458	34.51105	18.654	4.659661
8280	-6701.842	-6742.834	40.99142	25.69209	4.48415
8290	-6689.591	-6722.958	33.36728	23.32497	4.818112
8300	-6700.079	-6727.192	27.11287	20.85793	5.105868
8310	-6700.654	-6740.2	39.54646	22.39953	4.54534
8320	-6725.253	-6755.984	30.73063	19.81941	4.910166
8330	-6699.241	-6733.363	34.12192	25.4028	4.757545
8340	-6709.637	-6740.218	30.58022	26.34397	4.87092
8350	-6704.414	-6733.701	29.28714	19.56664	4.975826
8360	-6698.64	-6730.347	31.70699	22.84293	4.893385
8370	-6699.815	-6733.447	33.63182	22.511	4.809505
8380	-6690.926	-6722.771	31.84472	21.32004	4.885064
8390	-6704.837	-6736.129	31.29142	21.98084	4.914283
8400	-6699.359	-6732.931	33.57111	22.97038	4.811342
8410	-6692.144	-6720.861	28.71671	23.84529	5.008195
8420	-6688.514	-6718.189	29.67528	24.19647	4.961266
8430	-6693.525	-6727.694	34.16926	19.99052	4.743005
8440	-6692.121	-6724.187	32.06558	20.87811	4.868753
8450	-6686.064	-6721.377	35.31303	23.32969	4.734675
8460	-6700.113	-6729.256	29.14274	21.58936	5.012487
8470	-6694.866	-6727.737	32.87094	24.27636	4.827987
8480	-6699.612	-6733.026	33.41411	20.86133	4.803832
8490	-6701.597	-6730.495	28.89838	22.49144	5.019949
8500	-6694.364	-6731.175	36.8109	21.60824	4.657632
8510	-6698.77	-6728.359	29.58838	21.05825	4.98913
8520	-6705.653	-6732.582	26.92922	21.35644	5.115588
8530	-6684.964	-6720.078	35.11388	23.91901	4.739274
8540	-6694.929	-6733.766	38.83734	22.2858	4.575566
8550	-6697.777	-6729.969	32.19166	24.82739	4.845908
8560	-6697.824	-6728.021	30.19731	19.08769	4.911302
8570	-6704.013	-6737.369	33.35625	25.0904	4.794058
8580	-6695.183	-6728.61	33.42722	22.89782	4.817894
8590	-6709.471	-6739.178	29.70674	22.20448	4.985657
8600	-6701.562	-6729.725	28.16271	19.30698	5.025486
8610	-6706.188	-6734.001	27.81289	22.13644	5.071484
8620	-6686.967	-6719.359	32.39161	24.22855	4.848499
8630	-6686.822	-6721.333	34.5115	24.99751	4.749635
8640	-6705.139	-6734.259	29.11982	19.46795	4.981309
8650	-6699.844	-6733.683	33.83877	22.9032	4.799905
8660	-6691.648	-6719.741	28.09315	22.46184	5.056052
8670	-6708.967	-6736.396	27.42979	20.59325	5.088597
8680	-6704.362	-6738.513	34.15159	22.42232	4.786244
8690	-6703.248	-6734.509	31.26072	23.65135	4.904321
8700	-6693.904	-6728.297	34.39288	22.79247	4.775857
8710	-6704.488	-6735.622	31.13377	18.60887	4.838226
8720	-6705.287	-6735.899	30.61172	19.99701	4.921139
8730	-6698.912	-6731.184	32.2718	23.42271	4.864116
8740	-6710.512	-6738.905	28.39316	23.79863	5.022701
8750	-6690.488	-6721.238	30.75002	26.69111	4.85403
8760	-6704.394	-6729.946	25.55223	16.86804	5.031114
8770	-6721.055	-6749.161	28.10602	21.81244	5.059961
8780	-6719.639	-6749.63	29.99062	20.18993	4.956704
8790	-6702.485	-6728.309	25.82496	19.63119	5.154127
8800	-6694.061	-6725.657	31.59673	20.87305	4.891132
8810	-6698.753	-6743.16	44.40705	25.51003	4.352185
8820	-6699.725	-6735.698	35.97282	22.5852	4.70586
8830	-6712.318	-6742.725	30.40721	26.83717	4.862276
8840	-6703.985	-6732.463	28.47799	26.50849	4.945291
8850	-6696.296	-6733.124	36.82753	22.58988	4.668044
8860	-6700.593	-6732.602	32.00971	24.39229	4.861468
8870	-6704.709	-6732.482	27.77285	20.52648	5.071208
8880	-6701.322	-6728.595	27.27291	19.07493	5.064071
8890	-6700.387	-6729.436	29.04808	18.33949	4.93611
8900	-6687.905	-6733.451	45.54636	23.69155	4.300776
8910	-6686.881	-6721.297	34.41612	25.06654	4.75224
8920	-6700.934	-6729.015	28.08108	24.4569	5.020954
8930	-6701.094	-6734.922	33.82792	26.4312	4.745443
8940	-6697.512	-6731.268	33.75579	25.83256	4.762628
8950	-6708.432	-6739.508	31.07589	20.00111	4.89804
8960	-6700.726	-6728.734	28.00827	19.95734	5.050525
8970	-6700.316	-6729.77	29.45316	22.89524	4.991478
8980	-6698.865	-6728.83	29.96494	23.47477	4.961842
8990	-6697.012	-6724.425	27.41261	18.02488	5.008013
9000	-6699.359	-6728.045	28.68641	21.95598	5.032897
9010	-6690.163	-6728.834	38.67162	22.69238	4.587334
9020	-6689.685	-6723.104	33.41875	19.13983	4.745173
9030	-6699.005	-6731.096	32.09056	25.26838	4.840582
9040	-6692.825	-6724.105	31.2798	22.73451	4.912818
9050	-6714.426	-6740.149	25.72296	19.82294	5.162891
9060	-6689.318	-6727.344	38.02642	24.5511	4.613528
9070	-6698.949	-6723.43	24.48132	20.12426	5.229002
9080	-6707.061	-6735.875	28.81444	22.9444	5.018757
9090	-6695.642	-6727.111	31.46908	20.43447	4.889218
9100	-6697.617	-6723.321	25.70382	22.05675	5.167673
9110	-6703.179	-6723.1	19.92103	25.1738	5.326107
9120	-6697.891	-6725.32	27.42903	23.26297	5.073824
9130	-6694.363	-6727.418	33.0549	24.03762	4.823813
9140	-6681.678	-6722.332	40.65326	22.87442	4.502075
9150	-6692.059	-6731.244	39.18445	22.40629	4.561587
9160	-6709.251	-6741.27	32.01917	25.16366	4.845747
9170	-6703.605	-6736.469	32.86341	20.00865	4.80891
9180	-6694.501	-6732.872	38.37053	22.6995	4.600658
9190	-6689.439	-6723.754	34.31519	22.40581	4.778902
9200	-6710.976	-6743.826	32.85051	26.17734	4.78908
9210	-6701.92	-6735.033	33.11274	24.14809	4.819891
9220	-6707.868	-6738.027	30.15888	24.56443	4.933695
9230	-6689.982	-6727.642	37.66031	26.38814	4.6013
9240	-6700.752	-6731.465	30.71323	20.79253	4.932333
9250	-6694.806	-6720.251	25.44526	20.52701	5.184606
9260	-6695.937	-6727.23	31.29339	27.1627	4.81914
9270	-6711.665	-6734.785	23.11956	19.40474	5.288465
9280	-6699.034	-6738.117	39.08344	22.61712	4.568458
9290	-6703.871	-6733.631	29.76037	22.26485	4.982968
9300	-6728.036	-6754.749	26.71291	22.33126	5.119091
9310	-6704.915	-6742.022	37.10728	24.23266	4.653833
9320	-6723.559	-6754.217	30.65844	22.7061	4.940358
