Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
892	0	-6712.396	-6744.196	31.79992	19.16842	4.831049
893	1	-6700.882	-6726.565	25.68304	18.14739	5.11034
894	0	-6705.927	-6738.057	32.1307	20.40913	4.856248
895	1	-6693.204	-6727.497	34.29317	23.19851	4.779074
896	0	-6710.811	-6734.437	23.626	20.72712	5.273283
897	1	-6694.208	-6731.222	37.01451	23.74371	4.660686
898	0	-6717.32	-6744.725	27.40541	21.54295	5.093073
899	1	-6706.745	-6740.603	33.85803	20.33508	4.769519
900	0	-6702.26	-6734.926	32.66577	21.96587	4.851697
901	1	-6696.563	-6730.085	33.52283	18.97978	4.731394
902	0	-6694.919	-6731.373	36.45334	22.59713	4.684646
903	1	-6703.596	-6736.08	32.48431	18.8393	4.778731
904	0	-6683.142	-6719.156	36.01376	25.63773	4.6789
905	1	-6722.514	-6745.898	23.38354	20.92551	5.28442
906	0	-6678.779	-6719.875	41.09627	22.53855	4.478328
907	1	-6705.324	-6735.173	29.84844	21.88206	4.980055
908	0	-6698.954	-6731.559	32.60502	20.89135	4.843149
909	1	-6694.644	-6725.134	30.49001	22.16801	4.950475
910	0	-6714.737	-6739.745	25.00819	18.58326	5.166424
911	1	-6706.108	-6730.59	24.48157	19.79764	5.225159
912	0	-6704.301	-6730.851	26.55007	21.23263	5.133498
913	1	-6693.365	-6725.941	32.57625	21.8997	4.855481
914	0	-6694.747	-6727.294	32.54698	20.62257	4.840738
915	1	-6692.423	-6723.266	30.84324	23.59703	4.922752
916	0	-6701.291	-6730.41	29.11943	19.70342	4.988359
917	1	-6701.526	-6733.247	31.72097	24.03877	4.879288
918	0	-6704.745	-6736.908	32.16306	22.57313	4.874581
919	1	-6701.31	-6730.84	29.53022	24.70477	4.956036
920	0	-6702.726	-6731.855	29.12898	22.36475	5.010667
921	1	-6707.006	-6738.22	31.21428	18.60278	4.833559
922	0	-6702.887	-6728.76	25.87299	18.56117	5.118978
923	1	-6712.509	-6737.869	25.35984	21.49543	5.188329
924	0	-6698.23	-6730.113	31.88337	20.48098	4.869976
925	1	-6707.677	-6734.604	26.92708	20.82942	5.11463
926	0	-6688.026	-6718.425	30.39873	23.13848	4.947648
927	1	-6702.32	-6728.32	25.99913	19.40475	5.14007
928	0	-6701.031	-6730.868	29.83779	23.71492	4.96343
929	1	-6706.091	-6735.837	29.74544	18.37443	4.900096
930	0	-6707.803	-6742.655	34.85231	21.23248	4.742482
931	1	-6698.221	-6731.748	33.52653	20.12285	4.77949
932	0	-6719.089	-6741.141	22.05218	25.04565	5.246266
933	1	-6703.761	-6740.894	37.13266	22.85114	4.655897
934	0	-6693.537	-6725.321	31.78382	24.02201	4.876934
935	1	-6687.716	-6726.195	38.47964	20.52112	4.549402
936	0	-6700.424	-6734.168	33.74467	22.42333	4.804394
937	1	-6697.043	-6729.28	32.23706	25.83858	4.821268
938	0	-6696.975	-6725.901	28.92649	20.10744	5.007773
939	1	-6695.467	-6727.191	31.72409	22.13729	4.894797
940	0	-6698.502	-6728.814	30.31194	20.99185	4.954075
941	1	-6698.789	-6731.16	32.37053	19.91988	4.830751
942	0	-6691.558	-6725.306	33.74743	20.46028	4.778414
943	1	-6712.555	-6736.447	23.89189	22.76788	5.237093
944	0	-6707.077	-6731.691	24.6138	22.43598	5.211387
945	1	-6705.236	-6733.523	28.28759	21.5495	5.052121
946	0	-6693.078	-6725.956	32.87826	21.2801	4.836083
947	1	-6705.608	-6738.208	32.59923	19.56952	4.806667
948	0	-6708.136	-6730.855	22.71904	21.37988	5.31248
949	1	-6708.121	-6739.355	31.23373	25.63875	4.865319
950	0	-6705.659	-6728.247	22.58769	17.25937	5.234426
951	1	-6693.288	-6729.458	36.16999	23.83423	4.695699
952	0	-6707.33	-6740.382	33.05167	18.65653	4.738047
953	1	-6722.375	-6745.668	23.29265	20.42469	5.289327
954	0	-6697.664	-6735.995	38.3309	25.95206	4.583581
955	1	-6705.449	-6730.426	24.97776	18.94691	5.180612
956	0	-6688.104	-6727.533	39.42901	26.22671	4.536975
957	1	-6706.185	-6730.78	24.59508	17.91909	5.158876
958	0	-6707.447	-6734.769	27.32219	25.40496	5.025155
959	1	-6712.765	-6743.086	30.32064	18.43313	4.872204
960	0	-6695.101	-6726.016	30.91406	24.98608	4.893808
961	1	-6698.453	-6729.515	31.06226	21.03895	4.91891
962	0	-6705.228	-6740.161	34.93287	21.14424	4.737041
963	1	-6715.251	-6742.22	26.96922	19.79899	5.099533
964	0	-6701.062	-6725.63	24.56814	19.16458	5.208227
965	1	-6713.359	-6741.463	28.10417	18.68366	5.004469
966	0	-6707.343	-6733.914	26.57083	21.45854	5.132113
967	1	-6699.539	-6729.897	30.35792	20.24415	4.939719
968	0	-6697.545	-6732.168	34.62341	21.15168	4.751815
969	1	-6697.258	-6726.324	29.06596	18.93147	4.964187
970	0	-6699.843	-6720.223	20.37998	25.63683	5.288734
971	1	-6712.251	-6748.247	35.99643	23.43115	4.705068
972	0	-6687.79	-6722.701	34.91127	23.96822	4.747276
973	1	-6706.407	-6739.376	32.96919	21.8456	4.83722
974	0	-6691.974	-6729.569	37.59506	28.41635	4.555371
975	1	-6718.486	-6742.526	24.04028	22.86503	5.228544
976	0	-6702.056	-6735.182	33.12584	23.45048	4.82741
977	1	-6734.824	-6757.68	22.85605	24.12516	5.245358
978	0	-6689.586	-6721.408	31.82268	21.8772	4.889816
979	1	-6722.153	-6745.17	23.01727	25.43701	5.193411
980	0	-6696.241	-6730.529	34.2882	23.84336	4.774562
981	1	-6721.577	-6750.101	28.52368	20.27252	5.030812
982	0	-6719.867	-6744.558	24.69035	22.57041	5.205674
983	1	-6722.665	-6754.004	31.33915	23.17352	4.906662
984	0	-6719.82	-6740.836	21.01637	20.30741	5.401077
985	1	-6713.611	-6744.709	31.0977	22.18772	4.923038
986	0	-6701.616	-6729.779	28.16359	24.05486	5.02692
987	1	-6689.827	-6728.683	38.85597	25.62708	4.568189
988	0	-6704.411	-6735.261	30.84985	21.18743	4.93057
989	1	-6721.915	-6755.075	33.15949	25.2195	4.799291
990	0	-6705.766	-6741.178	35.41172	23.24166	4.730738
991	1	-6699.681	-6726.565	26.88418	21.30837	5.117743
992	0	-6704.984	-6733.457	28.47214	21.66498	5.043483
993	1	-6700.006	-6732.305	32.29976	21.67053	4.866848
994	0	-6704.012	-6735.841	31.82884	22.36937	4.88994
995	1	-6700.556	-6731.125	30.56885	21.21907	4.944109
996	0	-6705.802	-6739.9	34.09733	21.8833	4.785893
997	1	-6694.048	-6725.806	31.75824	22.14861	4.89326
998	0	-6697.344	-6726.061	28.71728	19.12808	4.990371
999	1	-6707.128	-6733.698	26.57028	20.79781	5.131611
1000	0	-6700.377	-6739.825	39.44814	23.53896	4.558002
1001	1	-6697.954	-6730.982	33.02807	20.90332	4.823119
1002	0	-6718.633	-6747.204	28.57079	20.42096	5.030852
1003	1	-6694.723	-6732.545	37.82181	24.55295	4.621846
1004	0	-6699.268	-6728.623	29.35505	19.8931	4.981466
1005	1	-6700.948	-6737.144	36.19642	22.57648	4.695917
1006	0	-6707.567	-6734.019	26.45135	21.23935	5.138141
1007	1	-6695.176	-6733.886	38.71055	25.59383	4.574333
1008	0	-6703.229	-6735.788	32.55866	23.47487	4.851351
1009	1	-6712.516	-6748.439	35.92221	23.26696	4.70872
1010	0	-6703.214	-6736.742	33.52757	25.01423	4.788681
1011	1	-6693.45	-6731.503	38.05347	24.93722	4.608623
1012	0	-6702.978	-6732.939	29.96119	18.00789	4.865483
1013	1	-6706.125	-6740.044	33.91913	22.7308	4.796729
1014	0	-6699.804	-6736.258	36.45455	24.15182	4.681472
1015	1	-6708.004	-6738.824	30.81926	19.31536	4.888222
1016	0	-6692.245	-6724.38	32.13505	30.04729	4.688846
1017	1	-6704.754	-6737.76	33.00618	20.71356	4.820443
1018	0	-6708.835	-6738.042	29.20759	23.67841	4.990654
1019	1	-6695.551	-6728.373	32.82178	22.54003	4.845452
1020	0	-6702.119	-6727.825	25.70585	23.81069	5.135321
1021	1	-6702.68	-6738.627	35.94704	22.40701	4.706078
1022	0	-6699.812	-6727.973	28.16044	17.99911	4.964939
1023	1	-6700.061	-6736.094	36.03321	25.00693	4.688621
1024	0	-6691.297	-6724.842	33.54492	22.28056	4.813032
1025	1	-6701.16	-6736.826	35.6654	23.67733	4.71793
1026	0	-6698.981	-6733.793	34.81187	19.70715	4.699611
1027	1	-6702.441	-6733.309	30.8675	20.17354	4.912878
1028	0	-6688.044	-6728.205	40.16027	24.60199	4.526347
1029	1	-6705.087	-6733.152	28.06511	21.14924	5.061866
1030	0	-6713.92	-6747.121	33.20094	21.08019	4.817938
1031	1	-6699.652	-6732.929	33.27684	21.44042	4.819393
1032	0	-6704.856	-6741.662	36.8064	23.65942	4.669813
1033	1	-6715.333	-6741.954	26.6213	25.27667	5.056771
1034	0	-6711.671	-6744.621	32.95029	19.49111	4.785521
1035	1	-6680.046	-6714.997	34.9512	23.48668	4.749363
1036	0	-6694.428	-6725.412	30.98367	22.24039	4.92808
1037	1	-6684.314	-6725.929	41.6151	24.03373	4.46769
1038	0	-6694.616	-6725.814	31.19782	21.21829	4.91446
1039	1	-6710.16	-6736.102	25.94266	18.66029	5.119243
1040	0	-6702.956	-6737.123	34.1674	23.65701	4.781376
1041	1	-6693.193	-6725.832	32.63891	20.81223	4.840091
1042	0	-6702.858	-6735.065	32.20684	21.38136	4.868723
1043	1	-6696.644	-6729.608	32.96388	23.69094	4.831878
1044	0	-6718.606	-6749.055	30.44846	19.00715	4.894608
1045	1	-6697.05	-6727.73	30.67971	24.76393	4.908215
1046	0	-6703.643	-6732.472	28.82848	23.47391	5.010268
1047	1	-6696.367	-6730.85	34.48326	21.47513	4.763614
1048	0	-6693.535	-6725.394	31.85889	24.52441	4.86524
1049	1	-6706.972	-6738.116	31.14445	26.55117	4.84344
1050	0	-6702.34	-6733.478	31.13851	21.42457	4.919013
1051	1	-6715.94	-6743.606	27.66533	20.70642	5.078225
1052	0	-6704.022	-6733.771	29.74837	23.60793	4.968975
1053	1	-6693.985	-6720.913	26.92764	20.00302	5.105474
1054	0	-6685.85	-6722.128	36.27741	24.90306	4.680318
1055	1	-6706.721	-6735.257	28.53587	24.55429	5.000014
1056	0	-6699.014	-6730.76	31.74546	22.50622	4.893318
1057	1	-6693.46	-6722.139	28.67957	22.45331	5.03002
1058	0	-6697.9	-6731.016	33.11583	22.57682	4.832368
1059	1	-6714.488	-6751.516	37.02732	23.24769	4.661225
1060	0	-6687.222	-6723.152	35.93066	26.06517	4.673763
1061	1	-6700.937	-6729.042	28.10535	25.35223	4.995871
1062	0	-6688.262	-6726.316	38.05442	25.85007	4.595937
1063	1	-6706.237	-6735.831	29.59412	24.68548	4.953901
1064	0	-6701.968	-6733.441	31.47251	26.94013	4.819446
1065	1	-6712.242	-6737.624	25.38128	19.27871	5.168834
1066	0	-6700.036	-6734.868	34.83182	23.42725	4.754794
1067	1	-6699.853	-6731.643	31.79058	21.80137	4.890995
1068	0	-6697.849	-6725.621	27.7727	18.6292	5.01977
1069	1	-6705.639	-6736.001	30.36207	21.43481	4.95531
1070	0	-6689.98	-6719.469	29.4886	18.05345	4.894693
1071	1	-6702.207	-6730.462	28.25472	24.23596	5.019073
1072	0	-6696.208	-6732.156	35.94799	24.52114	4.698543
1073	1	-6698.423	-6726.476	28.05266	18.96934	5.0192
1074	0	-6705.647	-6734.334	28.68644	20.73934	5.029267
1075	1	-6694.615	-6730.711	36.09667	25.78307	4.672957
1076	0	-6690.075	-6719.645	29.56916	17.87705	4.878392
1077	1	-6712.988	-6743.23	30.24201	23.67403	4.947037
1078	0	-6682.911	-6717.816	34.90509	25.56752	4.72354
1079	1	-6712.364	-6740.926	28.56171	18.39133	4.965422
1080	0	-6708.668	-6731.864	23.19656	22.11596	5.280368
1081	1	-6685.646	-6721.382	35.73612	24.5267	4.707115
1082	0	-6690.912	-6726.465	35.5527	21.5259	4.714622
1083	1	-6699.148	-6734.532	35.38335	22.64194	4.732123
1084	0	-6692.192	-6725.534	33.34117	22.09892	4.821598
1085	1	-6701.149	-6740.487	39.3378	23.65301	4.562816
1086	0	-6717.207	-6738.781	21.57439	19.61904	5.370532
1087	1	-6701.532	-6744.449	42.91627	23.83704	4.412664
1088	0	-6692.773	-6725.357	32.584	23.34358	4.851526
1089	1	-6696.632	-6740.779	44.14721	26.54622	4.35377
1090	0	-6700.127	-6729.966	29.83871	19.89358	4.957166
1091	1	-6696.542	-6726.759	30.21665	21.90233	4.963226
1092	0	-6706.453	-6737.282	30.82887	23.07706	4.929694
1093	1	-6699.378	-6729.939	30.56093	22.36105	4.946656
1094	0	-6699.421	-6731.394	31.97357	21.99311	4.883281
1095	1	-6688.783	-6719.283	30.49948	21.14155	4.94669
1096	0	-6701.977	-6734.194	32.21727	19.6331	4.828578
1097	1	-6684.534	-6712.364	27.83032	22.98136	5.0611
1098	0	-6691.658	-6724.437	32.77882	26.06981	4.794567
1099	1	-6681.841	-6719.837	37.99589	24.75893	4.612828
1100	0	-6719.086	-6740.788	21.70171	19.5183	5.362956
1101	1	-6701.972	-6742.144	40.17258	26.62174	4.502211
1102	0	-6695.361	-6722.623	27.26259	21.48607	5.099828
1103	1	-6688.321	-6724.427	36.10616	22.60686	4.700053
1104	0	-6685.26	-6723.098	37.83778	20.71555	4.587249
1105	1	-6720.937	-6751.06	30.12386	19.51461	4.931332
1106	0	-6691.286	-6725.48	34.19396	22.88772	4.78443
1107	1	-6701.123	-6735.976	34.85262	22.16084	4.753631
1108	0	-6696.513	-6729.048	32.53532	20.05262	4.826658
1109	1	-6711.156	-6740.464	29.30844	23.51776	4.989113
1110	0	-6698.513	-6730.195	31.68248	21.45083	4.89384
1111	1	-6708.239	-6736.41	28.17156	24.81902	5.008051
1112	0	-6702.937	-6738.227	35.28987	22.39505	4.735348
1113	1	-6701.644	-6737.549	35.9043	22.77061	4.709496
1114	0	-6688.556	-6726.432	37.87532	22.43334	4.620279
1115	1	-6697.738	-6723.854	26.11509	23.75681	5.11942
1116	0	-6699.546	-6727.479	27.93388	20.91725	5.066913
1117	1	-6724.359	-6746.852	22.49336	20.77035	5.327758
1118	0	-6687.066	-6717.053	29.98639	21.53599	4.973243
1119	1	-6710.333	-6734.009	23.67646	21.02876	5.270011
1120	0	-6704.452	-6729.207	24.7552	19.8903	5.212656
1121	1	-6699.015	-6733.833	34.81815	21.69953	4.750984
1122	0	-6702.973	-6727.465	24.49254	21.90779	5.224507
1123	1	-6695.709	-6736.131	40.42167	24.43175	4.516465
1124	0	-6691.244	-6719.709	28.46496	21.64652	5.043837
1125	1	-6705.784	-6727.956	22.17147	19.26938	5.335171
1126	0	-6709.988	-6748.193	38.20574	24.82553	4.603691
1127	1	-6712.101	-6740.994	28.89336	20.24232	5.012031
1128	0	-6698.158	-6727.918	29.75945	26.64722	4.892549
1129	1	-6694.765	-6726.958	32.193	21.84491	4.872747
1130	0	-6712.969	-6739.64	26.67144	19.60062	5.110307
1131	1	-6702.901	-6732.874	29.9737	22.07266	4.974048
1132	0	-6704.176	-6733.306	29.13093	21.08049	5.011013
1133	1	-6703.251	-6733.843	30.59232	20.67538	4.936381
1134	0	-6708.353	-6738.36	30.00705	20.81955	4.96664
1135	1	-6695.665	-6727.17	31.50455	23.77672	4.892278
1136	0	-6695.932	-6726.83	30.89793	19.36783	4.886203
1137	1	-6695.06	-6730.668	35.60742	21.30896	4.708373
1138	0	-6684.483	-6718.805	34.32251	19.74932	4.726158
1139	1	-6709.844	-6740.228	30.38417	24.27362	4.930477
1140	0	-6696.951	-6734.383	37.43155	24.21996	4.640544
1141	1	-6693.887	-6728.291	34.40353	23.38069	4.773364
1142	0	-6702.409	-6736.231	33.82232	21.78397	4.797653
1143	1	-6713.922	-6750.529	36.60731	24.54255	4.671424
1144	0	-6710.426	-6742.669	32.24332	22.84161	4.869913
1145	1	-6700.556	-6727.057	26.50079	29.86807	4.884185
1146	0	-6694.595	-6734.041	39.44561	28.03813	4.499515
1147	1	-6710.23	-6736.815	26.58483	20.78237	5.130834
1148	0	-6704.158	-6736.943	32.7849	19.48638	4.793811
1149	1	-6702.933	-6729.608	26.67447	19.49882	5.107698
1150	0	-6702.688	-6732.279	29.59104	18.08605	4.891118
1151	1	-6699.556	-6729.741	30.18508	22.23246	4.964016
1152	0	-6703.998	-6733.157	29.15936	22.37722	5.009221
1153	1	-6709.289	-6728.093	18.80428	19.90649	5.511817
1154	0	-6720.617	-6752.517	31.90025	24.52604	4.863523
1155	1	-6696.382	-6722.668	26.28611	22.23012	5.139416
1156	0	-6697.595	-6725.759	28.16418	19.05735	5.016692
1157	1	-6676.826	-6720.633	43.80632	24.5204	4.37807
1158	0	-6705.24	-6728.734	23.49323	20.24152	5.278801
1159	1	-6689.132	-6724.633	35.50058	24.77116	4.713439
1160	0	-6709.982	-6735.071	25.08948	16.8287	5.055162
1161	1	-6692.093	-6726.498	34.40491	21.27774	4.764304
1162	0	-6709.639	-6740.836	31.1975	24.11298	4.89981
1163	1	-6700.182	-6733.433	33.25027	20.31488	4.798849
1164	0	-6710.967	-6727.473	16.50688	19.74686	5.628259
1165	1	-6691.949	-6726.146	34.19715	21.8718	4.781234
1166	0	-6700.694	-6726.018	25.3243	21.08816	5.191578
1167	1	-6695.574	-6730.79	35.21591	21.77471	4.733571
1168	0	-6698.056	-6736.482	38.42596	23.68136	4.601335
1169	1	-6688.379	-6716.641	28.26173	19.58559	5.028759
1170	0	-6700.833	-6730.515	29.6816	20.78671	4.981878
1171	1	-6710.463	-6744.785	34.32261	19.76797	4.726901
1172	0	-6686.595	-6724.281	37.6854	24.51872	4.627711
1173	1	-6701.607	-6733.036	31.42823	21.95744	4.908021
1174	0	-6692.367	-6727.736	35.36973	22.24665	4.73091
1175	1	-6694.153	-6728.642	34.48907	25.25795	4.745856
1176	0	-6701.521	-6732.963	31.44179	20.49533	4.891833
1177	1	-6711.337	-6738.324	26.98719	19.03883	5.077816
1178	0	-6706.33	-6743.091	36.7616	21.84457	4.663604
1179	1	-6697.151	-6726.07	28.91835	20.92603	5.019924
1180	0	-6692.507	-6731.481	38.97348	26.66123	4.546504
1181	1	-6683.164	-6723.855	40.69094	23.0939	4.502481
1182	0	-6699.471	-6727.11	27.63937	22.37943	5.077124
1183	1	-6706.507	-6736.275	29.76759	22.83341	4.978383
1184	0	-6705.065	-6731.374	26.30919	18.46166	5.091117
1185	1	-6700.158	-6733.878	33.72031	23.32809	4.802955
1186	0	-6706.771	-6738.642	31.87103	22.94906	4.885507
1187	1	-6706.011	-6740.139	34.12817	25.93175	4.745985
1188	0	-6703.696	-6732.45	28.7539	20.8955	5.027525
1189	1	-6701.971	-6732.438	30.46724	25.58665	4.896606
1190	0	-6704.526	-6737.303	32.77693	22.22017	4.847416
1191	1	-6696.06	-6735.936	39.87532	21.43145	4.5114
1192	0	-6701.634	-6733.342	31.70875	22.43491	4.895159
1193	1	-6695.294	-6728.115	32.82109	25.87252	4.797841
1194	0	-6705.28	-6733.012	27.73174	21.52277	5.077954
1195	1	-6700.814	-6732.23	31.41586	22.06937	4.90871
1196	0	-6698.201	-6728.72	30.51929	23.25488	4.941082
1197	1	-6703.326	-6733.929	30.60257	21.03079	4.94067
1198	0	-6708.443	-6738.845	30.40232	17.69839	4.818452
1199	1	-6704.81	-6737.983	33.17376	24.82916	4.806319
1200	0	-6708.467	-6739.006	30.5396	20.44416	4.93489
1201	1	-6685.566	-6724.269	38.70283	24.05246	4.588795
1202	0	-6690.76	-6730.595	39.83444	24.86921	4.537751
1203	1	-6697.167	-6732.414	35.24676	25.58563	4.709829
1204	0	-6706.151	-6735.609	29.45798	22.29808	4.996363
1205	1	-6694.165	-6730.119	35.95449	23.97527	4.703695
1206	0	-6696.899	-6727.498	30.59879	20.62798	4.935297
1207	1	-6695.918	-6727.555	31.63712	21.78042	4.89795
1208	0	-6691.719	-6732.892	41.17228	25.37714	4.480234
1209	1	-6710.498	-6741.268	30.77017	20.38297	4.922375
1210	0	-6696.732	-6730.326	33.59426	22.63637	4.811144
1211	1	-6711.745	-6739.268	27.52298	26.38852	4.985449
1212	0	-6705.843	-6736.443	30.59978	26.14878	4.875886
1213	1	-6716.572	-6740.752	24.18037	22.1265	5.235728
1214	0	-6699.225	-6731.601	32.37615	22.37132	4.865472
1215	1	-6702.757	-6731.757	28.99999	21.10662	5.017398
1216	0	-6698.773	-6726.907	28.13382	22.00013	5.057831
1217	1	-6695.173	-6732.913	37.74065	21.54925	4.613449
1218	0	-6697.661	-6732.258	34.59696	21.30013	4.755649
1219	1	-6707.766	-6741.439	33.67312	22.70947	4.807584
1220	0	-6698.834	-6728.225	29.39104	19.9479	4.98101
1221	1	-6693.815	-6727.995	34.18052	25.38649	4.755563
1222	0	-6707.799	-6739.834	32.03543	24.22204	4.863307
1223	1	-6696.254	-6731.212	34.95804	24.28302	4.741936
1224	0	-6691.331	-6724.253	32.92229	21.46364	4.83618
1225	1	-6689.613	-6724.639	35.02594	22.49678	4.747528
1226	0	-6718.317	-6753.683	35.36544	21.58347	4.724172
1227	1	-6693.102	-6725.958	32.85584	23.76757	4.835554
1228	0	-6716.822	-6743.56	26.73771	18.84158	5.08385
1229	1	-6698.939	-6731.795	32.85671	22.6799	4.843618
1230	0	-6705.028	-6730.43	25.40245	23.25585	5.161093
1231	1	-6695.605	-6723.723	28.11797	20.21143	5.049822
1232	0	-6707.986	-6735.896	27.90994	22.51608	5.063631
1233	1	-6696.547	-6731.907	35.35924	24.6224	4.721221
1234	0	-6707.808	-6740.764	32.95668	21.51852	4.835147
1235	1	-6704.211	-6736.051	31.84002	24.26016	4.87073
1236	0	-6698.796	-6732.344	33.5487	19.14209	4.738497
1237	1	-6702.028	-6733.426	31.39836	24.5529	4.883463
1238	0	-6697.11	-6729.704	32.59428	19.90372	4.818986
1239	1	-6702.97	-6737.228	34.25789	22.98417	4.781406
1240	0	-6698.374	-6728.794	30.42011	19.04567	4.897805
1241	1	-6697.806	-6728.718	30.91268	19.74572	4.8987
1242	0	-6700.977	-6732.708	31.731	23.11513	4.890276
1243	1	-6691.997	-6732.941	40.94356	24.59354	4.494543
1244	0	-6715.858	-6741.604	25.74579	19.42531	5.15362
1245	1	-6705.218	-6738.834	33.61616	26.87835	4.741577
1246	0	-6691.746	-6719.811	28.06434	20.50789	5.056781
1247	1	-6704.311	-6736.621	32.31059	21.14781	4.861108
1248	0	-6714.098	-6744.707	30.60954	22.72947	4.942339
1249	1	-6686.984	-6717.92	30.93608	27.16458	4.832234
1250	0	-6706.57	-6731.879	25.3087	18.23181	5.135049
1251	1	-6709.011	-6733.741	24.73001	20.05651	5.215942
1252	0	-6705.234	-6733.861	28.62707	18.23561	4.953256
1253	1	-6695.268	-6730.972	35.70306	22.91107	4.718511
1254	0	-6706.29	-6739.731	33.44023	21.06474	4.806326
1255	1	-6703.435	-6734.237	30.80184	19.89785	4.908874
1256	0	-6688.56	-6723.093	34.53326	24.74798	4.752854
1257	1	-6708.312	-6733.878	25.56555	19.93664	5.172619
1258	0	-6720.359	-6746.364	26.00495	22.20086	5.152414
1259	1	-6699.438	-6729.344	29.90587	25.38661	4.923942
1260	0	-6699.098	-6728.94	29.84231	23.99426	4.958278
1261	1	-6694.835	-6730.574	35.7396	22.15398	4.713549
1262	0	-6706.53	-6736.806	30.27633	22.31567	4.959588
1263	1	-6701.12	-6731.662	30.5414	22.84619	4.944383
1264	0	-6700.973	-6739.899	38.92605	22.79149	4.57696
1265	1	-6690.334	-6719.846	29.51224	20.50498	4.986133
1266	0	-6693.085	-6730.689	37.60443	24.90118	4.627053
1267	1	-6704.798	-6739.497	34.69862	21.20744	4.749277
1268	0	-6704.798	-6735.686	30.8887	22.71646	4.930146
1269	1	-6701.094	-6736.803	35.70934	22.9133	4.718238
1270	0	-6706.282	-6736.303	30.02119	20.16658	4.954675
1271	1	-6705.286	-6729.229	23.94287	19.82181	5.252677
1272	0	-6711.012	-6735.88	24.86829	24.14118	5.161498
1273	1	-6699.396	-6734.375	34.97914	20.62043	4.722743
1274	0	-6707.9	-6734.205	26.30477	24.44589	5.093887
1275	1	-6689.936	-6729.558	39.62217	26.80701	4.519479
1276	0	-6686.331	-6716.807	30.4761	24.8221	4.915128
1277	1	-6717.216	-6750.445	33.22979	27.55912	4.736087
1278	0	-6697.884	-6726.795	28.91119	20.56795	5.016323
1279	1	-6705.035	-6736.313	31.27831	20.60413	4.901917
1280	0	-6697.977	-6732.364	34.38733	23.60989	4.772459
1281	1	-6701.091	-6733.675	32.58348	22.77731	4.855306
1282	0	-6703.12	-6740.325	37.20552	23.02903	4.653274
1283	1	-6692.623	-6729.524	36.90103	19.49031	4.582785
1284	0	-6707.216	-6742.711	35.49473	22.59111	4.727048
1285	1	-6709.77	-6737.131	27.3611	17.55801	4.980535
1286	0	-6718.841	-6747.105	28.26428	21.64229	5.053114
1287	1	-6701.581	-6724.012	22.43088	21.3716	5.326052
1288	0	-6689.328	-6724.646	35.31835	22.95592	4.735287
1289	1	-6706.08	-6729.82	23.74067	18.55858	5.233767
1290	0	-6704.112	-6734.672	30.56005	24.46388	4.919451
1291	1	-6693.037	-6718.15	25.11291	22.27697	5.19153
1292	0	-6699.565	-6729.469	29.90377	22.57543	4.974651
1293	1	-6707.606	-6741.459	33.85283	21.58354	4.794255
1294	0	-6701.66	-6729.718	28.05739	22.97338	5.051335
1295	1	-6700.112	-6726.892	26.78017	20.04046	5.113464
1296	0	-6703.456	-6723.865	20.40823	23.9411	5.353317
1297	1	-6712.386	-6736.747	24.36113	20.8191	5.237824
1298	0	-6695.028	-6729.754	34.72556	21.89721	4.757314
1299	1	-6708.841	-6736.323	27.48201	22.42027	5.08372
1300	0	-6714.166	-6754.783	40.61626	27.61021	4.467007
1301	1	-6695.446	-6729.337	33.89059	21.82557	4.794877
1302	0	-6712.775	-6743.021	30.24615	24.29922	4.935653
1303	1	-6695.543	-6728.337	32.79308	23.98523	4.835423
1304	0	-6707.869	-6733.903	26.03327	23.10139	5.137036
1305	1	-6701.048	-6726.616	25.56779	19.42067	5.162674
1306	0	-6711.179	-6747.504	36.32533	22.43833	4.689405
1307	1	-6704.702	-6732.147	27.44498	22.62532	5.08294
1308	0	-6694.735	-6726.134	31.39861	18.04606	4.788375
1309	1	-6705.606	-6738.2	32.5937	24.86879	4.828912
1310	0	-6693.304	-6723.952	30.64791	19.53421	4.905163
1311	1	-6689.976	-6729.231	39.2543	26.19928	4.544089
1312	0	-6695.859	-6724.828	28.9687	22.04704	5.019693
1313	1	-6690.021	-6720.917	30.89606	23.81622	4.917257
1314	0	-6703.311	-6727.33	24.01879	21.61394	5.249575
1315	1	-6699.008	-6726.918	27.91042	18.18077	4.989499
1316	0	-6712.277	-6735.856	23.5795	21.32041	5.272735
1317	1	-6678.827	-6716.286	37.45894	25.52631	4.6243
1318	0	-6684.232	-6715.404	31.17215	23.76221	4.906473
1319	1	-6691.64	-6728.663	37.02216	22.22055	4.656367
1320	0	-6690.638	-6721.767	31.12898	20.0715	4.897295
1321	1	-6700.885	-6732.25	31.36466	22.06957	4.91103
1322	0	-6705.77	-6735.626	29.85622	21.26494	4.978
1323	1	-6700.153	-6730.436	30.28348	17.97186	4.845113
1324	0	-6701.318	-6734.781	33.46292	21.98221	4.815501
1325	1	-6703.003	-6729.677	26.67441	22.28424	5.121354
1326	0	-6685.93	-6718.107	32.17646	24.92772	4.844491
1327	1	-6685.944	-6713.554	27.60945	21.46482	5.083706
1328	0	-6709.417	-6738.906	29.4883	23.71892	4.978097
1329	1	-6687.215	-6719.945	32.73004	20.25973	4.822972
1330	0	-6695.16	-6727.425	32.26509	24.16675	4.854702
