Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
9210	-6693.906	-6729.186	35.27994	25.18769	4.715756
9220	-6690.751	-6723.233	32.48156	19.71535	4.818155
9230	-6696.597	-6726.391	29.79396	19.69551	4.953891
9240	-6698.739	-6726.52	27.78055	25.81361	4.994535
9250	-6731.313	-6761.685	30.37171	23.85712	4.93859
9260	-6708.821	-6740.116	31.29494	23.68228	4.902446
9270	-6690.832	-6724.791	33.95974	20.69944	4.774078
9280	-6696.68	-6730.908	34.22829	20.21539	4.747628
9290	-6697.036	-6736.196	39.15985	24.05477	4.569788
9300	-6693.285	-6732.034	38.74937	27.02109	4.547653
9310	-6694.572	-6739.401	44.82885	26.39646	4.329564
9320	-6711.625	-6743.616	31.99081	21.26144	4.87758
9330	-6704.864	-6733.827	28.96375	24.22774	4.989996
9340	-6691.749	-6726.385	34.63506	21.86904	4.761187
9350	-6698.924	-6735.791	36.86704	22.06941	4.661708
9360	-6701.774	-6735.307	33.53318	23.83871	4.80628
9370	-6697.915	-6725.472	27.55749	24.40937	5.043565
9380	-6699.691	-6728.576	28.88514	20.44675	5.015855
9390	-6686.494	-6720.981	34.4866	26.60582	4.716196
9400	-6709.714	-6738.955	29.24098	21.00205	5.005178
9410	-6709.864	-6733.898	24.03439	21.69998	5.247937
9420	-6712.354	-6736.367	24.01285	18.81152	5.227553
9430	-6711.593	-6739.446	27.85322	20.65412	5.068657
9440	-6696.605	-6730.698	34.09318	21.85109	4.785815
9450	-6694.258	-6727.202	32.94484	25.81523	4.794435
9460	-6692.14	-6726.273	34.13306	24.82768	4.767708
9470	-6694.533	-6724.108	29.57533	21.68907	4.992585
9480	-6694.476	-6726.662	32.18577	21.23381	4.868085
9490	-6700.749	-6733.706	32.95746	23.79877	4.830911
9500	-6704.689	-6737.19	32.50149	18.9121	4.781702
9510	-6687.748	-6731.64	43.89233	23.66173	4.370336
9520	-6703.759	-6730.657	26.89879	18.71996	5.070484
9530	-6719.865	-6740.558	20.69269	19.45011	5.414004
9540	-6707.483	-6738.418	30.93496	23.57501	4.919172
9550	-6700.25	-6729.485	29.23509	27.45724	4.884649
9560	-6691.37	-6723.826	32.45597	21.87649	4.860865
9570	-6713.484	-6747.447	33.96243	24.90321	4.773276
9580	-6701.483	-6734.635	33.15257	23.02418	4.829292
9590	-6718.847	-6741.624	22.77698	16.38834	5.154647
9600	-6702.109	-6736.017	33.90835	21.22448	4.786813
9610	-6700.008	-6734.114	34.10532	23.57434	4.784697
9620	-6697.663	-6731.395	33.73203	24.96707	4.781374
9630	-6692.815	-6725.947	33.13244	22.06722	4.83092
9640	-6701.086	-6730.984	29.89842	23.9595	4.956582
9650	-6701.152	-6734.16	33.00742	23.51255	4.831878
9660	-6712.068	-6739.883	27.81563	17.76264	4.968978
9670	-6708.573	-6734.728	26.15556	19.97955	5.14371
9680	-6694.077	-6727.694	33.6174	25.10293	4.78341
9690	-6698.503	-6732.782	34.27934	25.97578	4.739162
9700	-6707.394	-6735.299	27.9045	20.63035	5.065935
9710	-6699.718	-6735.47	35.75168	23.73798	4.713909
9720	-6702.211	-6730.561	28.34927	19.45696	5.020559
9730	-6691.786	-6724.571	32.78516	23.63494	4.840048
9740	-6694.433	-6726.639	32.2062	25.68961	4.826153
9750	-6702.192	-6734.128	31.93607	23.67151	4.875511
9760	-6688.342	-6727.939	39.5976	20.95704	4.510606
9770	-6714.896	-6747.925	33.02841	24.4279	4.819136
9780	-6694.303	-6731.233	36.92973	24.47199	4.659
9790	-6695.457	-6734.335	38.87795	26.33658	4.556074
9800	-6698.403	-6735.657	37.25373	21.89453	4.641819
9810	-6695.519	-6726.192	30.67293	21.60624	4.94168
9820	-6698.458	-6727.514	29.05621	21.25821	5.015589
9830	-6692.062	-6721.042	28.97996	22.29359	5.017831
9840	-6699.377	-6733.083	33.70534	23.47488	4.802504
9850	-6693.405	-6721.116	27.71097	19.81274	5.062376
9860	-6706.487	-6732.26	25.77239	19.77989	5.159644
9870	-6686.83	-6723.84	37.00979	23.40306	4.661863
9880	-6700.338	-6734.866	34.52793	25.09434	4.74729
9890	-6697.031	-6736.754	39.72292	22.77467	4.541835
9900	-6718.406	-6740.252	21.84614	21.04194	5.356934
9910	-6703.274	-6729.865	26.5909	19.71764	5.116989
9920	-6708.966	-6734.413	25.4475	21.47859	5.184349
9930	-6705.009	-6734.595	29.58574	20.04728	4.973627
9940	-6696.833	-6740.797	43.9641	28.71321	4.32529
9950	-6691.512	-6726.178	34.66583	23.20303	4.762992
9960	-6708.473	-6729.596	21.12273	21.08608	5.390839
9970	-6693.91	-6724.168	30.25732	21.04105	4.957191
9980	-6691.409	-6721.533	30.12416	18.82648	4.903399
9990	-6691.103	-6726.959	35.85637	25.00036	4.695792
10000	-6692.643	-6730.021	37.37837	23.10126	4.645935
