Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
4680	-4091.227	-4105.814	14.58685	18.85507	5.479018
4690	-4094.318	-4106.193	11.87568	18.57725	5.619595
4700	-4108.336	-4117.724	9.387372	16.81906	5.707902
4710	-4088.729	-4105.603	16.87355	20.95041	5.370255
4720	-4101.466	-4109.97	8.504581	18.82064	5.801604
4730	-4096.346	-4110.708	14.36152	19.13895	5.494788
4740	-4101.37	-4111.127	9.756131	20.8862	5.711544
4750	-4095.876	-4103.784	7.907734	17.36527	5.815249
4760	-4102.868	-4112.078	9.209671	21.56577	5.718372
4770	-4102.227	-4108.157	5.929838	19.79476	5.924404
4780	-4104.878	-4112.056	7.177972	18.71329	5.872383
4790	-4094.917	-4114.637	19.71969	21.41699	5.232227
4800	-4098.534	-4118.147	19.61347	20.20601	5.237544
4810	-4097.622	-4107.658	10.03605	15.60423	5.583368
4820	-4089.917	-4103.672	13.75512	17.76852	5.495639
4830	-4092.643	-4108.591	15.9477	19.49613	5.416268
4840	-4095.551	-4107.647	12.09607	20.32507	5.608214
4850	-4116.475	-4120.337	3.862368	17.16057	6.044655
4860	-4115.617	-4116.935	1.318113	18.0972	6.193876
4870	-4119.715	-4125.421	5.706809	15.29649	5.835595
4880	-4092.402	-4107.513	15.11126	21.00857	5.45363
4890	-4105.39	-4113.864	8.474266	16.1675	5.726326
4900	-4090.662	-4106.171	15.50933	19.96615	5.440837
4910	-4096.18	-4115.123	18.94319	19.72	5.266033
4920	-4097.458	-4112.149	14.69079	20.89576	5.475158
4930	-4091.025	-4107.088	16.06317	20.22397	5.413229
4940	-4098.857	-4108.53	9.6729	18.70391	5.739008
4950	-4115.398	-4125.194	9.796522	17.9127	5.72177
4960	-4096.738	-4105.798	9.05996	20.0346	5.76278
4970	-4091.516	-4107.774	16.25806	21.96147	5.384346
4980	-4101.921	-4116.538	14.61728	18.68904	5.474365
4990	-4092.559	-4110.583	18.02402	22.30757	5.297749
5000	-4107.801	-4114.093	6.291667	17.99804	5.918268
5010	-4108.051	-4115.428	7.3779	21.10325	5.818796
5020	-4101.214	-4110.673	9.459744	16.28598	5.673363
5030	-4101.902	-4107.569	5.666641	21.69103	5.877707
5040	-4087.16	-4105.929	18.7686	22.49006	5.260968
5050	-4122.462	-4129.651	7.189474	17.79402	5.865565
5060	-4105.095	-4114.244	9.148706	19.4603	5.765305
5070	-4091.972	-4101.865	9.893764	18.99737	5.728241
5080	-4095.717	-4111.006	15.28879	20.47092	5.450337
5090	-4094.274	-4103.356	9.082487	18.37535	5.768346
5100	-4093.95	-4106.793	12.84342	21.95006	5.540138
5110	-4091.559	-4104.703	13.14402	17.33221	5.512186
5120	-4093.993	-4103.322	9.328679	17.36729	5.733489
5130	-4103.6	-4112.94	9.339486	16.87903	5.713577
5140	-4089.73	-4106.687	16.95697	19.38889	5.363132
5150	-4102.088	-4108.956	6.868641	18.41438	5.88894
5160	-4089.954	-4099.96	10.00549	18.30912	5.717238
5170	-4091.849	-4107.667	15.81831	19.98773	5.425395
5180	-4105.32	-4116.744	11.4246	21.34682	5.621298
5190	-4117.571	-4116.786	-0.7846628	19.26995	6.282075
5200	-4103.472	-4113.425	9.952925	19.31251	5.724707
5210	-4095.817	-4110.167	14.35043	17.12242	5.431347
5220	-4115.616	-4123.57	7.954243	15.57154	5.713983
5230	-4099.681	-4120.404	20.72298	25.2384	5.105061
5240	-4095.346	-4115.426	20.07985	19.88024	5.210801
5250	-4093.055	-4115.31	22.25539	20.00328	5.103614
5260	-4117.781	-4119.1	1.318552	19.62039	6.1629
5270	-4102.708	-4109.181	6.472745	17.57624	5.902328
5280	-4093.936	-4103.967	10.03128	16.32058	5.640586
5290	-4080.902	-4094.95	14.04833	18.78542	5.50648
5300	-4106.739	-4107.604	0.86429	14.17018	6.047154
5310	-4092.247	-4111.673	19.42578	20.8185	5.248671
5320	-4088.743	-4102.719	13.97556	20.89657	5.509375
5330	-4108.689	-4113.898	5.208667	19.6415	5.964192
5340	-4092.829	-4105.063	12.23387	19.60145	5.606618
5350	-4101.796	-4120.602	18.80545	22.27104	5.263364
5360	-4086.854	-4104.482	17.62823	21.57788	5.327843
5370	-4096.946	-4108.891	11.94453	19.73824	5.620848
5380	-4102.085	-4116.362	14.27659	18.85303	5.495441
5390	-4097.383	-4113.52	16.13706	19.19978	5.402945
5400	-4105.008	-4121.743	16.73483	21.47968	5.370712
5410	-4101.816	-4113.055	11.23907	18.18039	5.647429
5420	-4088.976	-4102.578	13.60152	18.96309	5.53267
5430	-4096.535	-4102.352	5.817325	21.80049	5.86637
5440	-4100.17	-4113.032	12.86244	16.29766	5.465341
5450	-4104.482	-4108.417	3.935136	18.08864	6.049268
5460	-4111.627	-4118.828	7.201617	18.47732	5.871046
5470	-4105.84	-4119.433	13.59386	19.99603	5.536651
5480	-4108.789	-4112.581	3.791504	16.53227	6.031316
5490	-4098.271	-4113.979	15.70855	17.40383	5.3681
5500	-4104.435	-4119.552	15.11737	22.8675	5.412743
5510	-4098.363	-4109.975	11.61229	19.11801	5.638358
5520	-4088.999	-4102.85	13.85163	19.59927	5.52408
5530	-4106.388	-4119.144	12.75613	20.36757	5.575275
5540	-4098.27	-4112.25	13.98067	19.74521	5.517694
5550	-4103.307	-4113.825	10.51778	18.4239	5.690898
5560	-4085.143	-4098.379	13.23623	22.33786	5.511494
5570	-4093.309	-4101.684	8.374415	18.25331	5.805789
5580	-4099.928	-4112.114	12.18607	18.57848	5.602906
5590	-4086.161	-4103.58	17.41914	21.97189	5.331294
5600	-4097.386	-4112.414	15.02814	22.90854	5.415428
5610	-4112.134	-4122.449	10.31473	23.59735	5.593119
5620	-4100.874	-4105.36	4.485942	17.49081	6.014246
5630	-4095.176	-4104.244	9.067836	19.01859	5.771687
5640	-4108.389	-4119.848	11.45933	18.40799	5.639537
5650	-4100.749	-4114.927	14.17821	21.29017	5.493347
5660	-4102.652	-4114.757	12.10488	19.1944	5.612936
5670	-4099.328	-4108.878	9.550041	22.82445	5.65792
5680	-4119.634	-4124.474	4.840108	22.28594	5.889746
5690	-4092.625	-4107.524	14.89843	21.6135	5.453657
5700	-4098.813	-4112.937	14.1237	19.63209	5.510283
5710	-4092.25	-4104.765	12.51571	19.31784	5.592023
5720	-4120.358	-4134.218	13.85968	17.84783	5.492669
5730	-4102.44	-4110.085	7.644246	20.75272	5.81642
5740	-4104.968	-4119.545	14.57707	22.39845	5.449846
5750	-4100.579	-4112.158	11.57832	18.67775	5.636844
5760	-4095.897	-4109.517	13.61974	19.65796	5.535975
5770	-4101.188	-4109.888	8.70002	16.98	5.755764
5780	-4098.828	-4112.731	13.90319	19.1303	5.518651
5790	-4102.238	-4110.559	8.32112	18.66621	5.811208
5800	-4109.1	-4118.519	9.419036	18.29226	5.749061
5810	-4103.948	-4117.493	13.54416	16.9143	5.466605
5820	-4099.098	-4111.213	12.11508	21.63788	5.581807
5830	-4097.457	-4117.95	20.49307	21.44327	5.195966
5840	-4098.625	-4113.487	14.86214	18.16191	5.447565
5850	-4118.41	-4127.481	9.070445	19.60943	5.767922
5860	-4128.101	-4137.482	9.3808	21.19881	5.721266
5870	-4111.97	-4124.727	12.75687	19.07622	5.578185
5880	-4116.426	-4129.161	12.7352	22.21612	5.537548
5890	-4116.793	-4126.8	10.00688	18.7232	5.721273
5900	-4113.608	-4117.544	3.935808	16.36877	6.016129
5910	-4123.554	-4131.204	7.650707	19.78157	5.837686
5920	-4104.625	-4119.012	14.38781	20.53074	5.493819
5930	-4099.493	-4110.735	11.24124	24.75236	5.503521
5940	-4098.15	-4111.844	13.69453	18.07085	5.509205
5950	-4113.193	-4123.063	9.869945	19.77878	5.725529
5960	-4104.807	-4115.516	10.709	19.24731	5.685641
5970	-4116.909	-4134.914	18.00505	21.99752	5.304202
5980	-4118.269	-4126.622	8.35336	17.9177	5.802422
5990	-4095.35	-4111.512	16.16228	22.87601	5.366816
6000	-4101.677	-4112.622	10.94511	19.75816	5.671331
6010	-4095.423	-4109.26	13.83707	21.8657	5.496941
6020	-4095.133	-4108.187	13.05411	18.00958	5.542878
6030	-4107.648	-4114.84	7.191509	21.531	5.813194
6040	-4089.965	-4100.267	10.30198	18.47378	5.703212
6050	-4087.852	-4103.73	15.87853	20.4707	5.42153
6060	-4105.384	-4110.558	5.173975	14.29649	5.760652
6070	-4118.93	-4129.951	11.02081	19.18728	5.669407
6080	-4087.295	-4103.982	16.68616	23.11194	5.337489
6090	-4099.969	-4115.454	15.48525	21.84464	5.421998
6100	-4093.926	-4108.945	15.01851	19.41746	5.463346
6110	-4092.749	-4114.227	21.47883	24.10037	5.10787
6120	-4104.094	-4117.2	13.10558	20.53119	5.556268
6130	-4091.09	-4110.066	18.9761	23.97056	5.215563
6140	-4100.96	-4117.328	16.3675	18.09024	5.362027
6150	-4090.026	-4102.535	12.50918	19.08771	5.591248
6160	-4107.681	-4110.674	2.993041	21.30567	6.01805
6170	-4103.494	-4111.342	7.847849	16.55505	5.787119
6180	-4104.002	-4117.743	13.74089	19.03686	5.526181
6190	-4102.322	-4117.743	15.42152	19.45392	5.442913
6200	-4100.14	-4118.354	18.21334	20.7167	5.307233
6210	-4094.748	-4107.076	12.32795	17.24591	5.555383
6220	-4082.909	-4101.378	18.46952	18.798	5.27149
6230	-4088.313	-4107.563	19.24989	17.91882	5.194336
6240	-4108.418	-4122.311	13.89338	22.25359	5.484399
6250	-4091.184	-4110.265	19.0805	20.15721	5.263594
6260	-4089.843	-4105.973	16.13019	20.93949	5.405847
6270	-4102.133	-4110.842	8.708602	16.99311	5.755796
6280	-4102.343	-4111.679	9.336308	23.09401	5.656249
6290	-4098.077	-4116.233	18.15564	20.70306	5.310053
6300	-4086.781	-4106.846	20.06471	20.30288	5.215994
6310	-4092.527	-4117.258	24.7304	18.34357	4.914977
6320	-4110.403	-4118.068	7.664886	20.3058	5.82667
6330	-4104.222	-4121.937	17.7144	19.57151	5.326649
6340	-4093.581	-4106.74	13.15865	21.14737	5.544043
6350	-4101.82	-4115.072	13.25183	20.77612	5.545868
6360	-4094.865	-4110.176	15.31093	19.75258	5.450349
6370	-4098.709	-4109.557	10.84784	21.3839	5.647347
6380	-4097.809	-4108.355	10.54628	22.71226	5.618477
6390	-4099.456	-4111.802	12.34573	19.63134	5.600849
6400	-4110.257	-4118.383	8.126233	17.20987	5.797846
6410	-4097.075	-4109.967	12.89172	17.40999	5.53022
6420	-4096.776	-4110.592	13.81634	21.33309	5.509523
6430	-4111.721	-4120.095	8.373779	21.03339	5.773625
6440	-4087.471	-4109.089	21.61781	18.85118	5.105982
6450	-4085.681	-4104.702	19.02155	18.38608	5.227875
6460	-4109.419	-4122.006	12.58662	24.32318	5.467587
6470	-4111.546	-4119.07	7.524184	18.05292	5.850454
6480	-4115.443	-4127.548	12.10496	18.03299	5.596197
6490	-4115.117	-4121.005	5.888828	20.67774	5.903351
6500	-4090.462	-4108.112	17.64946	19.1232	5.322679
6510	-4122.204	-4128.964	6.760055	18.83616	5.89422
6520	-4098.955	-4107.672	8.716874	17.85505	5.780957
6530	-4106.901	-4120.645	13.74319	18.41697	5.515674
6540	-4100.065	-4109.175	9.109108	20.2048	5.757429
6550	-4100.973	-4112.498	11.52445	22.06693	5.596701
6560	-4100.616	-4113.338	12.72201	20.27351	5.577953
6570	-4106.044	-4115.473	9.428678	19.78626	5.74775
6580	-4096.744	-4109.596	12.85192	18.10571	5.556779
6590	-4110.206	-4116.801	6.595451	17.02799	5.881302
6600	-4094.446	-4110.588	16.14195	21.49264	5.398109
6610	-4101.483	-4113.177	11.69426	21.79337	5.596992
6620	-4105.03	-4121.217	16.18736	20.29141	5.406992
6630	-4104.617	-4114.086	9.468847	23.57752	5.629839
6640	-4113.726	-4117.519	3.793568	22.06762	5.947007
6650	-4116.879	-4126.89	10.01072	18.23093	5.715803
6660	-4093.937	-4105.071	11.1342	17.38892	5.630365
6670	-4088.022	-4110.223	22.20083	20.00459	5.106364
6680	-4106.624	-4119.552	12.92788	20.17886	5.568648
6690	-4116.575	-4117.828	1.252854	17.01146	6.194818
6700	-4120.254	-4124.336	4.082504	18.39893	6.040327
6710	-4086.198	-4097.82	11.62204	17.8315	5.617569
6720	-4116.053	-4126.763	10.70917	22.11567	5.632064
6730	-4109.397	-4117.848	8.451061	19.3807	5.801905
6740	-4100.629	-4116.337	15.70782	19.00367	5.422304
6750	-4100.86	-4114.361	13.50107	22.91301	5.481941
6760	-4100.914	-4109.15	8.235706	20.42878	5.795847
6770	-4106.301	-4116.524	10.22286	18.29412	5.705145
6780	-4094.475	-4110.854	16.37956	22.08691	5.376269
6790	-4100.293	-4110.766	10.47292	20.24214	5.689372
6800	-4093.278	-4105.31	12.03258	20.00782	5.614633
6810	-4091.311	-4108.002	16.69075	20.54639	5.381588
6820	-4107.361	-4121.659	14.29751	21.49234	5.483932
6830	-4100.903	-4114.681	13.77736	21.1356	5.514992
6840	-4112.921	-4114.488	1.567183	17.82489	6.181466
6850	-4096.58	-4112.845	16.26481	18.19189	5.371398
6860	-4128.361	-4129.167	0.8061279	17.13736	6.222526
6870	-4119.875	-4129.059	9.184164	16.38494	5.696488
6880	-4111.43	-4120.026	8.596181	16.38258	5.732235
6890	-4105.072	-4116.209	11.13729	20.48553	5.652898
6900	-4099.199	-4114.21	15.01037	18.65987	5.45271
6910	-4104.158	-4123.122	18.96368	24.26259	5.207289
6920	-4093.879	-4109.327	15.44738	20.09721	5.443921
6930	-4109.677	-4122.179	12.50193	20.67251	5.583613
6940	-4098.256	-4112.687	14.43068	19.64112	5.494674
6950	-4105.998	-4120.067	14.06966	21.95681	5.484108
6960	-4099.796	-4114.361	14.56555	19.25927	5.485387
6970	-4094.725	-4105.608	10.88229	20.1665	5.670185
6980	-4103.625	-4119.855	16.22976	17.88726	5.361559
6990	-4103.733	-4112.101	8.367652	15.01306	5.631533
7000	-4100.772	-4118.586	17.81364	20.10518	5.326218
7010	-4105.527	-4127.253	21.72607	20.87362	5.138396
7020	-4108.303	-4126.098	17.79521	22.96111	5.293341
7030	-4104.225	-4121.372	17.14742	21.00918	5.356704
7040	-4114.244	-4128.496	14.25259	18.53995	5.490849
7050	-4100.304	-4116.264	15.96076	23.049	5.370713
7060	-4104	-4123.431	19.43176	22.93325	5.222671
7070	-4102.79	-4114.905	12.11484	19.82495	5.611784
7080	-4108.816	-4115.743	6.927051	17.85614	5.881214
7090	-4099.576	-4110.706	11.13012	22.05177	5.615046
7100	-4090.82	-4106.821	16.00083	19.23528	5.410538
7110	-4103.359	-4109.962	6.60378	19.97715	5.886633
7120	-4098.413	-4112.385	13.97233	20.21477	5.516671
7130	-4097.501	-4112.84	15.33927	22.04948	5.424223
7140	-4122.706	-4130.88	8.174105	16.41973	5.760107
7150	-4116.79	-4124.673	7.882734	18.94114	5.834329
7160	-4104.167	-4122.09	17.9228	18.38774	5.287695
7170	-4084.432	-4109.698	25.26648	21.96209	4.974154
7180	-4096.84	-4111.589	14.74926	22.50496	5.439275
7190	-4094.029	-4111.612	17.58288	18.11698	5.295945
7200	-4085.832	-4107.423	21.59026	19.5525	5.128178
7210	-4092.866	-4111.269	18.40353	21.63305	5.291245
7220	-4098.166	-4110.658	12.49154	18.24566	5.580061
7230	-4089.718	-4102.348	12.63035	18.24162	5.57236
7240	-4102.197	-4119.748	17.55172	18.92623	5.323503
7250	-4085.931	-4098.728	12.79706	18.95691	5.575033
7260	-4101.135	-4105.648	4.513367	17.85727	6.016395
7270	-4095.893	-4108.951	13.05801	22.64001	5.510201
7280	-4100.795	-4118.531	17.7366	22.84535	5.298741
7290	-4094.049	-4100.374	6.325094	22.66841	5.806314
7300	-4090.787	-4105.509	14.72216	20.88097	5.473844
7310	-4102.555	-4115.33	12.77482	19.33928	5.578685
7320	-4114.089	-4123.933	9.844526	17.5103	5.708491
7330	-4098.319	-4117.257	18.93855	23.56569	5.228516
7340	-4084.565	-4099.517	14.95137	21.84792	5.446367
7350	-4103.368	-4116.138	12.7704	19.74419	5.578991
7360	-4086.031	-4102.333	16.30166	20.8435	5.398527
7370	-4087.695	-4100.951	13.25564	21.96602	5.52094
7380	-4087.066	-4101.92	14.85392	22.25817	5.44112
7390	-4086.353	-4103.068	16.71583	21.37451	5.373062
7400	-4090.315	-4108.921	18.60636	18.10332	5.238848
7410	-4099.518	-4116.317	16.79963	21.67156	5.36477
7420	-4115.903	-4129.334	13.43123	21.18988	5.530365
7430	-4119.851	-4126.384	6.532762	20.36356	5.880933
7440	-4106.58	-4121.701	15.12069	21.03952	5.452772
7450	-4110.453	-4109.154	-1.298136	16.3352	6.335111
7460	-4106.592	-4117.575	10.98337	18.4058	5.665361
7470	-4102.41	-4109.873	7.462816	14.94763	5.684575
7480	-4094.804	-4104.721	9.916145	16.82647	5.676834
7490	-4096.399	-4105.594	9.195336	16.03681	5.672468
7500	-4078.625	-4094.022	15.39681	20.05644	5.446474
7510	-4105.857	-4115.828	9.970932	18.21437	5.717728
7520	-4096.414	-4111.28	14.86617	16.62127	5.368157
7530	-4101.046	-4117.553	16.50759	19.48555	5.387436
7540	-4098.875	-4109.653	10.77788	20.36863	5.672386
7550	-4104.787	-4111.431	6.644316	18.77735	5.900652
7560	-4101.092	-4112.33	11.23866	21.18571	5.633936
7570	-4108.466	-4117.718	9.251992	20.33152	5.74802
7580	-4090.075	-4101.619	11.54378	23.01735	5.563525
7590	-4088.896	-4113.116	24.22013	19.89107	5.002801
7600	-4109.328	-4119.819	10.49119	18.64742	5.694788
7610	-4094.537	-4108.031	13.49444	20.98037	5.531058
7620	-4125.193	-4132.587	7.39391	20.63064	5.83184
7630	-4113.771	-4122.355	8.583926	17.89661	5.789176
7640	-4105.911	-4121.38	15.46936	22.12053	5.416711
7650	-4091.977	-4109.149	17.17249	24.17809	5.283965
7660	-4107.768	-4115.343	7.574817	20.5291	5.825704
7670	-4111.063	-4122.029	10.96597	17.35258	5.638647
7680	-4108.498	-4116.616	8.117838	18.33189	5.820521
7690	-4125.955	-4131.411	5.455485	17.09679	5.950158
7700	-4091.683	-4108.092	16.4095	20.80275	5.39368
7710	-4095.483	-4106.102	10.61907	20.93787	5.669076
7720	-4096.125	-4119.473	23.34788	20.52682	5.05735
7730	-4096.017	-4108.183	12.16635	19.46762	5.610237
7740	-4093.538	-4112.231	18.69267	22.03288	5.272398
7750	-4102.172	-4118.653	16.48066	24.85142	5.288118
7760	-4100.329	-4116.311	15.98189	21.27884	5.408788
7770	-4099.348	-4111.53	12.18237	18.52118	5.602212
7780	-4104.606	-4111.706	7.09994	16.44587	5.826879
7790	-4099.185	-4114.633	15.44762	21.30242	5.433535
7800	-4100.847	-4110.855	10.0073	21.92948	5.67002
7810	-4097.238	-4106.048	8.809547	20.95972	5.754914
7820	-4092.539	-4104.352	11.81255	16.80129	5.562696
7830	-4104.002	-4116.612	12.60953	21.12613	5.570436
7840	-4091.655	-4105.26	13.60493	17.00387	5.46828
7850	-4101.506	-4116.168	14.6624	21.26649	5.471005
7860	-4087.07	-4104.531	17.46057	21.93158	5.33011
7870	-4096.739	-4118.485	21.74592	23.79249	5.104265
7880	-4102.967	-4117.138	14.17107	21.63068	5.486944
7890	-4094.618	-4110.06	15.44234	22.39927	5.411195
7900	-4101.575	-4112.344	10.76869	19.414	5.682223
7910	-4088.749	-4104.363	15.61441	22.49819	5.401007
7920	-4087.924	-4102.007	14.08328	19.98835	5.512198
7930	-4100.308	-4113.247	12.93851	21.19362	5.553543
7940	-4102.494	-4110.629	8.134678	17.66408	5.809788
7950	-4089.606	-4100.8	11.19383	16.9252	5.606122
7960	-4101.073	-4108.662	7.588573	15.30915	5.713793
7970	-4123.676	-4127.134	3.458543	20.97208	6.00973
7980	-4097.013	-4114.858	17.84487	20.49362	5.325464
7990	-4098.993	-4111.36	12.36745	17.63763	5.569214
8000	-4106.434	-4119.839	13.40441	20.93055	5.536165
8010	-4113.67	-4122.114	8.444304	17.6029	5.790813
8020	-4113.6	-4118.509	4.908832	17.4278	5.989048
8030	-4084.66	-4099.83	15.17045	19.53285	5.456388
8040	-4100.04	-4117.37	17.33011	18.76216	5.331178
8050	-4087.023	-4099.749	12.72557	20.94833	5.568282
8060	-4101.01	-4107.241	6.230835	19.74756	5.910139
8070	-4091.986	-4110.675	18.68892	21.2653	5.281678
8080	-4089.141	-4105.746	16.60527	19.85528	5.385448
8090	-4098.098	-4108.726	10.62738	17.59763	5.66663
8100	-4098.569	-4109.394	10.82481	20.53369	5.667311
8110	-4105.746	-4111.509	5.762942	23.12082	5.809681
8120	-4083.586	-4100.318	16.73197	19.23634	5.372544
8130	-4092.881	-4104.035	11.15374	19.8487	5.660067
8140	-4098.763	-4108.107	9.344261	19.39358	5.755733
8150	-4085.757	-4098.861	13.10365	16.42746	5.46046
8160	-4101.51	-4109.595	8.08512	18.40827	5.822841
8170	-4095.539	-4111.928	16.38818	20.09303	5.397103
8180	-4089.15	-4099.651	10.50055	18.61386	5.693978
8190	-4102.221	-4111.406	9.18406	15.20462	5.598597
8200	-4109.637	-4114.148	4.511404	14.54501	5.838251
8210	-4107.473	-4124.43	16.9577	17.78614	5.316233
8220	-4099.736	-4111.168	11.43274	19.80547	5.646331
8230	-4100.362	-4118.182	17.81999	19.01164	5.31134
8240	-4110.919	-4121.013	10.09431	20.64661	5.700618
8250	-4108.58	-4110.324	1.744341	21.97483	6.044549
8260	-4106.812	-4126.006	19.19383	21.75751	5.253305
8270	-4120.106	-4127.314	7.20824	17.26369	5.85276
8280	-4099.61	-4104.811	5.201338	18.13237	5.979414
8290	-4090.776	-4109.101	18.32472	21.21069	5.299264
8300	-4111.606	-4124.691	13.08435	19.71557	5.563142
8310	-4090.381	-4114.557	24.17662	24.75445	4.980878
8320	-4102.336	-4117.401	15.06456	21.00652	5.45588
8330	-4087.805	-4107.469	19.66391	19.26854	5.220879
8340	-4109.349	-4116.736	7.386642	24.83795	5.654761
8350	-4089.677	-4101.65	11.97318	21.74302	5.585567
8360	-4106.32	-4114.504	8.183693	17.67751	5.807307
8370	-4097.072	-4104.176	7.104231	18.05084	5.873694
8380	-4103.328	-4115.856	12.52781	21.06495	5.575517
8390	-4109.876	-4121.526	11.65	21.31035	5.611617
8400	-4101.531	-4115.482	13.95064	22.88509	5.463208
8410	-4094.308	-4104.352	10.04344	20.70225	5.701907
8420	-4110.601	-4122.716	12.11485	21.27496	5.590607
8430	-4110.379	-4121.051	10.6718	20.61921	5.673174
8440	-4109.023	-4117.762	8.739079	20.84599	5.761289
8450	-4092.277	-4112.012	19.73434	20.22664	5.231723
8460	-4110.459	-4124.872	14.4126	18.40339	5.478989
8470	-4091.235	-4103.148	11.91295	20.276	5.61783
8480	-4123.653	-4130.251	6.598401	16.43233	5.856702
8490	-4105.916	-4116.862	10.9463	23.56091	5.567861
8500	-4101.716	-4113.31	11.59381	20.47689	5.630746
8510	-4111.275	-4120.748	9.473668	21.59121	5.705342
8520	-4099.912	-4122.759	22.84753	22.12932	5.083097
8530	-4101.594	-4114.789	13.19517	20.31468	5.554236
8540	-4101.247	-4118.567	17.3201	20.87556	5.349462
8550	-4117.919	-4130.007	12.08798	17.96178	5.595229
8560	-4098.022	-4128.015	29.99261	24.46759	4.750085
8570	-4102.088	-4118.89	16.80174	17.01373	5.28095
8580	-4103.074	-4115.047	11.97358	21.5776	5.589908
8590	-4120.598	-4124.681	4.083339	16.55692	6.014581
8600	-4110.179	-4118.936	8.757646	19.21405	5.787216
8610	-4095.646	-4109.965	14.31837	21.96623	5.472554
8620	-4100.075	-4109.214	9.138401	18.08379	5.761538
8630	-4092.602	-4103.399	10.79716	20.3684	5.671443
8640	-4114.203	-4120.027	5.824732	17.26131	5.932843
8650	-4115.635	-4122.858	7.222747	19.45416	5.864355
8660	-4112.873	-4118.211	5.337944	21.62357	5.895591
8670	-4100.959	-4111.659	10.70016	20.70244	5.670181
8680	-4102.743	-4114.54	11.79684	19.40262	5.629268
8690	-4103.575	-4114.582	11.00679	21.6574	5.632475
8700	-4091.547	-4099.418	7.871523	16.24369	5.768341
8710	-4098.963	-4109.173	10.2103	21.31262	5.679114
8720	-4090.884	-4107.016	16.13226	20.64911	5.408159
8730	-4101.667	-4115.941	14.27428	19.43472	5.501776
8740	-4093.349	-4109.744	16.39513	22.05081	5.376309
8750	-4093.699	-4105.274	11.57505	21.83815	5.601185
8760	-4108.31	-4115.532	7.221623	18.15855	5.868225
8770	-4106.878	-4111.156	4.278382	19.66152	6.011085
8780	-4107.24	-4119.011	11.77086	19.02688	5.62961
8790	-4109.3	-4116.924	7.624048	18.22378	5.846656
8800	-4104.938	-4112.888	7.949888	18.509	5.830686
8810	-4098.554	-4109.929	11.37569	17.32842	5.614057
8820	-4086.611	-4097.942	11.33078	19.29681	5.653362
8830	-4107.419	-4112.697	5.277756	18.03853	5.97482
8840	-4103.818	-4116.774	12.95614	20.50723	5.563846
8850	-4106.543	-4123.951	17.40837	18.41636	5.316643
8860	-4094.513	-4105.911	11.39787	19.03464	5.64925
8870	-4080.831	-4104.551	23.7202	24.64188	5.002166
8880	-4091.785	-4103.873	12.08789	20.68156	5.603494
8890	-4098.792	-4116.181	17.38928	18.4815	5.31982
8900	-4109.256	-4120.311	11.05493	20.80451	5.651041
8910	-4095.214	-4108.387	13.17283	21.93266	5.525587
8920	-4092.85	-4107.121	14.27087	19.83832	5.503027
8930	-4096.257	-4108.351	12.09426	20.81036	5.600981
8940	-4093.424	-4113.94	20.51601	23.31804	5.167324
8950	-4088.559	-4105.356	16.79654	24.1865	5.299226
8960	-4086.947	-4106.716	19.76931	17.86883	5.162692
8970	-4094.822	-4106.008	11.18644	21.31167	5.633337
8980	-4099.697	-4107.626	7.928748	17.56909	5.819321
8990	-4102.054	-4111.061	9.00665	16.82749	5.730933
9000	-4123.051	-4126.649	3.598075	16.62967	6.046367
9010	-4088.893	-4100.549	11.65604	21.32947	5.610875
9020	-4104.777	-4111.445	6.6682	18.32765	5.899583
9030	-4095.012	-4102.176	7.164187	17.26921	5.855468
9040	-4108.587	-4115.195	6.608863	21.01865	5.858014
9050	-4106.425	-4111.822	5.397322	17.86177	5.966934
9060	-4085.023	-4100.938	15.91462	19.1905	5.414398
9070	-4110.558	-4122.792	12.23477	22.13697	5.562449
9080	-4094.379	-4106.709	12.32937	22.08814	5.559608
9090	-4115.864	-4115.243	-0.6205926	16.83147	6.303097
9100	-4097.349	-4109.757	12.40726	19.10505	5.596697
9110	-4097.999	-4116.984	18.98544	20.48154	5.269782
9120	-4100.563	-4121.873	21.30962	21.1919	5.158563
9130	-4098.202	-4118.681	20.47938	18.88011	5.167327
9140	-4104.527	-4114.524	9.996461	19.90629	5.717696
9150	-4094.779	-4105.186	10.40711	18.58809	5.698754
9160	-4107.224	-4115.395	8.170826	19.05611	5.818688
9170	-4090.845	-4114.414	23.5692	21.63006	5.052463
9180	-4089.555	-4108.047	18.4916	21.12454	5.29202
9190	-4094.191	-4111.861	17.67009	20.74631	5.333338
9200	-4101.784	-4114.319	12.53527	18.02099	5.572004
9210	-4095.767	-4106.881	11.11422	20.94229	5.645332
9220	-4108.563	-4120.589	12.02593	18.47536	5.60992
9230	-4083.582	-4102.999	19.41728	18.83976	5.222366
9240	-4095.67	-4111.88	16.20985	23.02379	5.360623
9250	-4092.693	-4108.008	15.31458	22.00077	5.426438
9260	-4106.353	-4118.508	12.15484	24.2576	5.488132
9270	-4099.313	-4114.224	14.9105	18.40916	5.452086
9280	-4101.437	-4110.273	8.836246	19.3681	5.782128
9290	-4109.685	-4116.106	6.42112	19.22858	5.908648
9300	-4091.604	-4113.762	22.15857	21.13899	5.118452
9310	-4098.008	-4105.955	7.947023	18.10393	5.827661
9320	-4100.776	-4105.797	5.021476	22.12727	5.888729
