Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
895	1	-4094.249	-4112.321	18.07251	22.0334	5.300536
896	0	-4092.961	-4109.899	16.93811	20.46381	5.369785
897	1	-4094.688	-4107.846	13.1574	21.02363	5.546368
898	0	-4101.153	-4113.661	12.50853	21.74248	5.560959
899	1	-4079.062	-4099.309	20.24776	20.6249	5.208775
900	0	-4103.27	-4113.754	10.48408	19.55942	5.696154
901	1	-4086.121	-4097.437	11.31564	19.31671	5.654145
902	0	-4099.393	-4107.613	8.220524	17.93995	5.810199
903	1	-4095.427	-4100.155	4.72802	17.95509	6.004953
904	0	-4103.121	-4109.764	6.643173	14.81329	5.724404
905	1	-4099.979	-4113.775	13.7954	19.50272	5.526688
906	0	-4115.613	-4122.76	7.146563	20.03561	5.858263
907	1	-4119.405	-4126.329	6.9244	22.52506	5.786107
908	0	-4099.918	-4114.37	14.45208	23.25272	5.429553
909	1	-4111.511	-4120.855	9.343712	20.74425	5.734728
910	0	-4096.98	-4118.85	21.86953	19.83393	5.119914
911	1	-4107.872	-4113.957	6.084979	19.29033	5.9253
912	0	-4104.83	-4119.869	15.03855	21.63483	5.446758
913	1	-4088.773	-4104.845	16.07255	21.59606	5.399631
914	0	-4085.268	-4100.328	15.06051	19.97102	5.463315
915	1	-4105.258	-4123.152	17.89464	18.76393	5.301138
916	0	-4101.946	-4112.258	10.31255	19.10713	5.70634
917	1	-4107.756	-4113.984	6.228569	17.3239	5.910983
918	0	-4105.752	-4116.624	10.87126	18.28541	5.669555
919	1	-4103.242	-4112.991	9.748286	19.91146	5.730097
920	0	-4104.274	-4115.201	10.92706	17.19874	5.634626
921	1	-4105.772	-4120.866	15.0945	20.72514	5.457697
922	0	-4092.227	-4108.52	16.29314	20.18754	5.401875
923	1	-4112.623	-4121.345	8.722052	18.12587	5.785157
924	0	-4110.272	-4127.862	17.59063	20.48247	5.337883
925	1	-4128.952	-4130.369	1.416242	17.74121	6.190102
926	0	-4107.761	-4122.806	15.0448	23.70231	5.389062
927	1	-4132.978	-4134.996	2.01755	16.95911	6.148931
928	0	-4121.037	-4130.162	9.125063	18.34521	5.765719
929	1	-4094.444	-4110.896	16.45205	23.00445	5.350641
930	0	-4097.088	-4111.166	14.07726	19.34428	5.511371
931	1	-4097.971	-4107.505	9.534153	18.4671	5.744712
932	0	-4091.448	-4104.468	13.02011	21.88654	5.533762
933	1	-4107.951	-4116.891	8.939234	23.60181	5.651208
934	0	-4106.137	-4116.3	10.16291	22.32815	5.64942
935	1	-4098.139	-4105.188	7.048805	16.10234	5.810492
936	0	-4099.893	-4119.056	19.1628	20.50431	5.261182
937	1	-4091.227	-4105.814	14.58685	18.85507	5.479018
938	0	-4098.756	-4116.723	17.96703	20.7394	5.319048
939	1	-4094.318	-4106.193	11.87568	18.57725	5.619595
940	0	-4103.133	-4116.617	13.48351	23.70922	5.454674
941	1	-4108.336	-4117.724	9.387372	16.81906	5.707902
942	0	-4110.717	-4118.451	7.734129	16.24743	5.777025
943	1	-4088.729	-4105.603	16.87355	20.95041	5.370255
944	0	-4110.969	-4119.442	8.472926	17.26324	5.779488
945	1	-4101.466	-4109.97	8.504581	18.82064	5.801604
946	0	-4113.568	-4124.495	10.92751	19.67827	5.672797
947	1	-4096.346	-4110.708	14.36152	19.13895	5.494788
948	0	-4111.66	-4121.394	9.733627	19.55605	5.734549
949	1	-4101.37	-4111.127	9.756131	20.8862	5.711544
950	0	-4122.656	-4132.185	9.529788	17.2348	5.717224
951	1	-4095.876	-4103.784	7.907734	17.36527	5.815249
952	0	-4121.68	-4133.212	11.53202	23.612	5.540941
953	1	-4102.868	-4112.078	9.209671	21.56577	5.718372
954	0	-4087.596	-4106.502	18.9059	20.73063	5.273789
955	1	-4102.227	-4108.157	5.929838	19.79476	5.924404
956	0	-4104.686	-4119.337	14.65049	18.53243	5.469214
957	1	-4104.878	-4112.056	7.177972	18.71329	5.872383
958	0	-4120.144	-4127.906	7.761619	17.5762	5.828996
959	1	-4094.917	-4114.637	19.71969	21.41699	5.232227
960	0	-4108.252	-4118.458	10.20556	21.96916	5.659692
961	1	-4098.534	-4118.147	19.61347	20.20601	5.237544
962	0	-4110.903	-4122.916	12.01269	16.91383	5.557122
963	1	-4097.622	-4107.658	10.03605	15.60423	5.583368
964	0	-4119.658	-4126.982	7.324245	18.74863	5.864506
965	1	-4089.917	-4103.672	13.75512	17.76852	5.495639
966	0	-4098.091	-4115.485	17.39406	23.72586	5.289228
967	1	-4092.643	-4108.591	15.9477	19.49613	5.416268
968	0	-4100.306	-4114.549	14.2425	23.97676	5.412806
969	1	-4095.551	-4107.647	12.09607	20.32507	5.608214
970	0	-4103.743	-4117.254	13.51106	18.81874	5.535567
971	1	-4116.475	-4120.337	3.862368	17.16057	6.044655
972	0	-4098.554	-4112.048	13.49466	20.20247	5.540391
973	1	-4115.617	-4116.935	1.318113	18.0972	6.193876
974	0	-4102.069	-4117.8	15.73114	19.97721	5.429744
975	1	-4119.715	-4125.421	5.706809	15.29649	5.835595
976	0	-4103.815	-4115.499	11.68372	19.70071	5.634259
977	1	-4092.402	-4107.513	15.11126	21.00857	5.45363
978	0	-4094.894	-4111.572	16.67809	18.56937	5.360863
979	1	-4105.39	-4113.864	8.474266	16.1675	5.726326
980	0	-4110.091	-4121.883	11.79154	16.73004	5.55979
981	1	-4090.662	-4106.171	15.50933	19.96615	5.440837
982	0	-4110.298	-4123.607	13.3088	22.70479	5.497083
983	1	-4096.18	-4115.123	18.94319	19.72	5.266033
984	0	-4131.704	-4139.687	7.983332	16.15188	5.755689
985	1	-4097.458	-4112.149	14.69079	20.89576	5.475158
986	0	-4096.881	-4115.48	18.59833	21.25058	5.286057
987	1	-4091.025	-4107.088	16.06317	20.22397	5.413229
988	0	-4107.132	-4122.257	15.12435	20.64375	5.457018
989	1	-4098.857	-4108.53	9.6729	18.70391	5.739008
990	0	-4076.8	-4100.083	23.28384	21.99288	5.064257
991	1	-4115.398	-4125.194	9.796522	17.9127	5.72177
992	0	-4086.173	-4103.673	17.49976	20.33086	5.342355
993	1	-4096.738	-4105.798	9.05996	20.0346	5.76278
994	0	-4109.824	-4119.058	9.234156	18.46435	5.760934
995	1	-4091.516	-4107.774	16.25806	21.96147	5.384346
996	0	-4100.259	-4112.134	11.87438	18.81262	5.622478
997	1	-4101.921	-4116.538	14.61728	18.68904	5.474365
998	0	-4078.392	-4103.346	24.95373	22.67254	4.984489
999	1	-4092.559	-4110.583	18.02402	22.30757	5.297749
1000	0	-4081.326	-4099.56	18.23372	18.67746	5.280507
1001	1	-4107.801	-4114.093	6.291667	17.99804	5.918268
1002	0	-4098.052	-4111.909	13.85756	21.83537	5.496732
1003	1	-4108.051	-4115.428	7.3779	21.10325	5.818796
1004	0	-4099.38	-4116.796	17.41597	21.33359	5.340783
1005	1	-4101.214	-4110.673	9.459744	16.28598	5.673363
1006	0	-4115.965	-4128.01	12.04498	18.49839	5.609266
1007	1	-4101.902	-4107.569	5.666641	21.69103	5.877707
1008	0	-4106.87	-4115.292	8.421952	17.22196	5.781072
1009	1	-4087.16	-4105.929	18.7686	22.49006	5.260968
1010	0	-4105.519	-4114.772	9.253256	16.44457	5.695868
1011	1	-4122.462	-4129.651	7.189474	17.79402	5.865565
1012	0	-4120.421	-4122.804	2.383771	17.83767	6.135656
1013	1	-4105.095	-4114.244	9.148706	19.4603	5.765305
1014	0	-4098.843	-4110.167	11.32358	19.71378	5.652461
1015	1	-4091.972	-4101.865	9.893764	18.99737	5.728241
1016	0	-4089.656	-4103.509	13.85367	20.50896	5.520062
1017	1	-4095.717	-4111.006	15.28879	20.47092	5.450337
1018	0	-4102.205	-4108.34	6.134817	16.84242	5.902137
1019	1	-4094.274	-4103.356	9.082487	18.37535	5.768346
1020	0	-4095.619	-4111.997	16.37736	20.7649	5.395513
1021	1	-4093.95	-4106.793	12.84342	21.95006	5.540138
1022	0	-4106.948	-4124.291	17.3433	19.79454	5.347812
1023	1	-4091.559	-4104.703	13.14402	17.33221	5.512186
1024	0	-4098.122	-4110.623	12.50141	20.51698	5.585888
1025	1	-4093.993	-4103.322	9.328679	17.36729	5.733489
1026	0	-4115.007	-4122.847	7.840009	17.37914	5.819537
1027	1	-4103.6	-4112.94	9.339486	16.87903	5.713577
1028	0	-4078.273	-4097.655	19.38261	18.21559	5.201065
1029	1	-4089.73	-4106.687	16.95697	19.38889	5.363132
1030	0	-4091.86	-4105.56	13.69991	19.58096	5.531787
1031	1	-4102.088	-4108.956	6.868641	18.41438	5.88894
1032	0	-4096.905	-4109.641	12.7357	20.10883	5.578758
1033	1	-4089.954	-4099.96	10.00549	18.30912	5.717238
1034	0	-4094.209	-4110.664	16.45491	19.10604	5.384852
1035	1	-4091.849	-4107.667	15.81831	19.98773	5.425395
1036	0	-4092.352	-4110.106	17.75392	21.71825	5.320065
1037	1	-4105.32	-4116.744	11.4246	21.34682	5.621298
1038	0	-4104.413	-4110.966	6.55233	24.43847	5.709633
1039	1	-4117.571	-4116.786	-0.7846628	19.26995	6.282075
1040	0	-4089.974	-4110.858	20.88378	19.61545	5.165612
1041	1	-4103.472	-4113.425	9.952925	19.31251	5.724707
1042	0	-4082.62	-4106.398	23.77855	23.57709	5.022925
1043	1	-4095.817	-4110.167	14.35043	17.12242	5.431347
1044	0	-4111.271	-4124.525	13.25415	18.07693	5.533749
1045	1	-4115.616	-4123.57	7.954243	15.57154	5.713983
1046	0	-4090.721	-4103.881	13.15987	19.33748	5.558766
1047	1	-4099.681	-4120.404	20.72298	25.2384	5.105061
1048	0	-4089.341	-4105.864	16.52272	20.13401	5.390464
1049	1	-4095.346	-4115.426	20.07985	19.88024	5.210801
1050	0	-4109.548	-4123.396	13.84745	23.26871	5.455007
1051	1	-4093.055	-4115.31	22.25539	20.00328	5.103614
1052	0	-4078.368	-4094.674	16.30543	23.3925	5.345637
1053	1	-4117.781	-4119.1	1.318552	19.62039	6.1629
1054	0	-4094.159	-4109.052	14.8931	17.61406	5.424967
1055	1	-4102.708	-4109.181	6.472745	17.57624	5.902328
1056	0	-4100.187	-4111.806	11.61849	22.28136	5.585738
1057	1	-4093.936	-4103.967	10.03128	16.32058	5.640586
1058	0	-4091.743	-4106.411	14.66802	17.89806	5.449272
1059	1	-4080.902	-4094.95	14.04833	18.78542	5.50648
1060	0	-4100.207	-4110.37	10.16302	15.85554	5.597558
1061	1	-4106.739	-4107.604	0.86429	14.17018	6.047154
1062	0	-4100.221	-4109.661	9.439909	19.46829	5.750282
1063	1	-4092.247	-4111.673	19.42578	20.8185	5.248671
1064	0	-4099.345	-4108.537	9.192467	17.54591	5.746747
1065	1	-4088.743	-4102.719	13.97556	20.89657	5.509375
1066	0	-4098.633	-4110.423	11.79078	21.24989	5.606419
1067	1	-4108.689	-4113.898	5.208667	19.6415	5.964192
1068	0	-4107.66	-4120.317	12.65704	19.1087	5.583648
1069	1	-4092.829	-4105.063	12.23387	19.60145	5.606618
1070	0	-4091.79	-4113.722	21.93216	22.84084	5.115164
1071	1	-4101.796	-4120.602	18.80545	22.27104	5.263364
1072	0	-4111.213	-4117.774	6.56096	17.71212	5.899664
1073	1	-4086.854	-4104.482	17.62823	21.57788	5.327843
1074	0	-4111.265	-4126.859	15.59428	24.5512	5.33539
1075	1	-4096.946	-4108.891	11.94453	19.73824	5.620848
1076	0	-4118.573	-4126.911	8.338239	21.86848	5.748324
1077	1	-4102.085	-4116.362	14.27659	18.85303	5.495441
1078	0	-4104.578	-4117.047	12.46928	19.49905	5.594685
1079	1	-4097.383	-4113.52	16.13706	19.19978	5.402945
1080	0	-4090.99	-4106.291	15.30132	17.67313	5.404475
1081	1	-4105.008	-4121.743	16.73483	21.47968	5.370712
1082	0	-4100.993	-4112.072	11.07889	18.24805	5.657529
1083	1	-4101.816	-4113.055	11.23907	18.18039	5.647429
1084	0	-4091.946	-4109.769	17.82283	19.14577	5.314075
1085	1	-4088.976	-4102.578	13.60152	18.96309	5.53267
1086	0	-4090.874	-4109.578	18.70468	18.06046	5.231481
1087	1	-4096.535	-4102.352	5.817325	21.80049	5.86637
1088	0	-4098.168	-4111.653	13.48502	21.48668	5.521858
1089	1	-4100.17	-4113.032	12.86244	16.29766	5.465341
1090	0	-4099.085	-4113.497	14.4115	16.53456	5.389109
1091	1	-4104.482	-4108.417	3.935136	18.08864	6.049268
1092	0	-4101.613	-4110.81	9.196735	17.79137	5.7527
1093	1	-4111.627	-4118.828	7.201617	18.47732	5.871046
1094	0	-4093.765	-4102.288	8.522962	20.32352	5.784044
1095	1	-4105.84	-4119.433	13.59386	19.99603	5.536651
1096	0	-4093.484	-4105.544	12.06005	20.88995	5.601165
1097	1	-4108.789	-4112.581	3.791504	16.53227	6.031316
1098	0	-4084.565	-4100.809	16.24474	17.73447	5.353969
1099	1	-4098.271	-4113.979	15.70855	17.40383	5.3681
1100	0	-4110.015	-4118.782	8.767176	18.18251	5.783421
1101	1	-4104.435	-4119.552	15.11737	22.8675	5.412743
1102	0	-4105.397	-4117.104	11.70689	23.83158	5.524598
1103	1	-4098.363	-4109.975	11.61229	19.11801	5.638358
1104	0	-4103.315	-4118.046	14.73114	18.67899	5.468068
1105	1	-4088.999	-4102.85	13.85163	19.59927	5.52408
1106	0	-4109.483	-4121.219	11.73586	18.28925	5.622347
1107	1	-4106.388	-4119.144	12.75613	20.36757	5.575275
1108	0	-4101.994	-4111.171	9.176685	18.07743	5.759319
1109	1	-4098.27	-4112.25	13.98067	19.74521	5.517694
1110	0	-4103.031	-4115.275	12.24323	19.57233	5.606195
1111	1	-4103.307	-4113.825	10.51778	18.4239	5.690898
1112	0	-4091.652	-4107.492	15.83942	19.78663	5.423752
1113	1	-4085.143	-4098.379	13.23623	22.33786	5.511494
1114	0	-4081.166	-4096.953	15.78763	19.47029	5.424246
1115	1	-4093.309	-4101.684	8.374415	18.25331	5.805789
1116	0	-4100.088	-4113.772	13.68354	20.76501	5.525242
1117	1	-4099.928	-4112.114	12.18607	18.57848	5.602906
1118	0	-4097.598	-4115.234	17.6357	18.69413	5.313002
1119	1	-4086.161	-4103.58	17.41914	21.97189	5.331294
1120	0	-4091.844	-4103.514	11.66985	19.79228	5.634444
1121	1	-4097.386	-4112.414	15.02814	22.90854	5.415428
1122	0	-4095.997	-4106.312	10.31525	22.95404	5.619383
1123	1	-4112.134	-4122.449	10.31473	23.59735	5.593119
1124	0	-4106.373	-4122.705	16.33126	22.57409	5.367279
1125	1	-4100.874	-4105.36	4.485942	17.49081	6.014246
1126	0	-4082.347	-4102.507	20.16004	20.26646	5.211012
1127	1	-4095.176	-4104.244	9.067836	19.01859	5.771687
1128	0	-4092.167	-4106.558	14.39157	21.88372	5.471165
1129	1	-4108.389	-4119.848	11.45933	18.40799	5.639537
1130	0	-4099.105	-4109.672	10.56764	21.4252	5.65933
1131	1	-4100.749	-4114.927	14.17821	21.29017	5.493347
1132	0	-4095.565	-4110.141	14.57584	17.6394	5.444082
1133	1	-4102.652	-4114.757	12.10488	19.1944	5.612936
1134	0	-4092.469	-4104.078	11.60912	18.74416	5.635918
1135	1	-4099.328	-4108.878	9.550041	22.82445	5.65792
1136	0	-4090.386	-4101.834	11.44832	19.8344	5.645334
1137	1	-4119.634	-4124.474	4.840108	22.28594	5.889746
1138	0	-4098.754	-4109.161	10.40705	22.95642	5.615292
1139	1	-4092.625	-4107.524	14.89843	21.6135	5.453657
1140	0	-4100.414	-4108.576	8.161977	16.68813	5.774765
1141	1	-4098.813	-4112.937	14.1237	19.63209	5.510283
1142	0	-4095.223	-4107.297	12.07328	20.87244	5.600858
1143	1	-4092.25	-4104.765	12.51571	19.31784	5.592023
1144	0	-4097.608	-4105.957	8.3493	18.50652	5.809093
1145	1	-4120.358	-4134.218	13.85968	17.84783	5.492669
1146	0	-4101.091	-4107.139	6.047834	16.26966	5.882001
1147	1	-4102.44	-4110.085	7.644246	20.75272	5.81642
1148	0	-4117.11	-4123.363	6.253518	17.29125	5.908751
1149	1	-4104.968	-4119.545	14.57707	22.39845	5.449846
1150	0	-4101.032	-4115.352	14.3195	22.21108	5.466366
1151	1	-4100.579	-4112.158	11.57832	18.67775	5.636844
1152	0	-4108.012	-4120.522	12.5101	19.46837	5.59258
1153	1	-4095.897	-4109.517	13.61974	19.65796	5.535975
1154	0	-4107.054	-4119.305	12.25162	20.50493	5.598233
1155	1	-4101.188	-4109.888	8.70002	16.98	5.755764
1156	0	-4093.523	-4113.88	20.35719	22.41298	5.191561
1157	1	-4098.828	-4112.731	13.90319	19.1303	5.518651
1158	0	-4104.134	-4112.502	8.367976	18.3362	5.806913
1159	1	-4102.238	-4110.559	8.32112	18.66621	5.811208
1160	0	-4102.346	-4116.123	13.77753	20.62789	5.522449
1161	1	-4109.1	-4118.519	9.419036	18.29226	5.749061
1162	0	-4109.072	-4127.221	18.14863	21.64159	5.302917
1163	1	-4103.948	-4117.493	13.54416	16.9143	5.466605
1164	0	-4095.789	-4107	11.21136	18.56377	5.655188
1165	1	-4099.098	-4111.213	12.11508	21.63788	5.581807
1166	0	-4095.895	-4108.234	12.33942	19.20055	5.600744
1167	1	-4097.457	-4117.95	20.49307	21.44327	5.195966
1168	0	-4111.181	-4117.524	6.342951	16.38191	5.869739
1169	1	-4098.625	-4113.487	14.86214	18.16191	5.447565
1170	0	-4108.27	-4114.728	6.458389	20.10122	5.891103
1171	1	-4118.41	-4127.481	9.070445	19.60943	5.767922
1172	0	-4094.281	-4107.654	13.37341	19.02977	5.545414
1173	1	-4128.101	-4137.482	9.3808	21.19881	5.721266
1174	0	-4096.973	-4111.682	14.70876	20.84946	5.474876
1175	1	-4111.97	-4124.727	12.75687	19.07622	5.578185
1176	0	-4097.672	-4110.722	13.05017	20.26269	5.561866
1177	1	-4116.426	-4129.161	12.7352	22.21612	5.537548
1178	0	-4110.236	-4123.942	13.70655	19.38481	5.530755
1179	1	-4116.793	-4126.8	10.00688	18.7232	5.721273
1180	0	-4102.928	-4115.918	12.98937	17.81518	5.540339
1181	1	-4113.608	-4117.544	3.935808	16.36877	6.016129
1182	0	-4101.52	-4117.877	16.35703	16.21915	5.24366
1183	1	-4123.554	-4131.204	7.650707	19.78157	5.837686
1184	0	-4112.742	-4111.819	-0.9234513	19.33179	6.287247
1185	1	-4104.625	-4119.012	14.38781	20.53074	5.493819
1186	0	-4088.988	-4108.811	19.82257	18.99295	5.205474
1187	1	-4099.493	-4110.735	11.24124	24.75236	5.503521
1188	0	-4089.254	-4107.845	18.59119	22.28686	5.2727
1189	1	-4098.15	-4111.844	13.69453	18.07085	5.509205
1190	0	-4095.312	-4106.198	10.88595	19.97859	5.672264
1191	1	-4113.193	-4123.063	9.869945	19.77878	5.725529
1192	0	-4104.123	-4113.204	9.081494	20.88422	5.743895
1193	1	-4104.807	-4115.516	10.709	19.24731	5.685641
1194	0	-4089.9	-4110.372	20.47181	21.18334	5.198124
1195	1	-4116.909	-4134.914	18.00505	21.99752	5.304202
1196	0	-4081.198	-4100.549	19.35052	20.77376	5.252326
1197	1	-4118.269	-4126.622	8.35336	17.9177	5.802422
1198	0	-4090.317	-4103.692	13.37537	23.67001	5.460708
1199	1	-4095.35	-4111.512	16.16228	22.87601	5.366816
1200	0	-4089.656	-4098.182	8.525315	21.9424	5.737137
1201	1	-4101.677	-4112.622	10.94511	19.75816	5.671331
1202	0	-4094.537	-4105.718	11.18022	21.67429	5.623992
1203	1	-4095.423	-4109.26	13.83707	21.8657	5.496941
1204	0	-4085.914	-4102.587	16.67352	19.28816	5.376364
1205	1	-4095.133	-4108.187	13.05411	18.00958	5.542878
1206	0	-4100.633	-4111.703	11.07008	19.30181	5.666869
1207	1	-4107.648	-4114.84	7.191509	21.531	5.813194
1208	0	-4100.322	-4114.93	14.60768	22.38518	5.448837
1209	1	-4089.965	-4100.267	10.30198	18.47378	5.703212
1210	0	-4099.107	-4117.929	18.82228	18.11639	5.227508
1211	1	-4087.852	-4103.73	15.87853	20.4707	5.42153
1212	0	-4104.649	-4116.057	11.40862	19.58961	5.648769
1213	1	-4105.384	-4110.558	5.173975	14.29649	5.760652
1214	0	-4098.61	-4113.351	14.74118	18.96572	5.472612
1215	1	-4118.93	-4129.951	11.02081	19.18728	5.669407
1216	0	-4112.675	-4121.184	8.509237	17.33906	5.779807
1217	1	-4087.295	-4103.982	16.68616	23.11194	5.337489
1218	0	-4127.098	-4133.524	6.426606	19.6213	5.90254
1219	1	-4099.969	-4115.454	15.48525	21.84464	5.421998
1220	0	-4115.172	-4127.408	12.23538	20.90114	5.592566
1221	1	-4093.926	-4108.945	15.01851	19.41746	5.463346
1222	0	-4103.894	-4114.292	10.39832	19.61931	5.700136
1223	1	-4092.749	-4114.227	21.47883	24.10037	5.10787
1224	0	-4091.169	-4110.252	19.08285	23.79694	5.21607
1225	1	-4104.094	-4117.2	13.10558	20.53119	5.556268
1226	0	-4089.665	-4103.297	13.63118	20.76349	5.527784
1227	1	-4091.09	-4110.066	18.9761	23.97056	5.215563
1228	0	-4094.245	-4110.547	16.30195	21.93505	5.38287
1229	1	-4100.96	-4117.328	16.3675	18.09024	5.362027
1230	0	-4102.156	-4112.331	10.17553	20.42393	5.700979
1231	1	-4090.026	-4102.535	12.50918	19.08771	5.591248
1232	0	-4111.212	-4122.383	11.17032	20.75863	5.646397
1233	1	-4107.681	-4110.674	2.993041	21.30567	6.01805
1234	0	-4095.026	-4110.659	15.63304	23.67994	5.364995
1235	1	-4103.494	-4111.342	7.847849	16.55505	5.787119
1236	0	-4118.743	-4125.861	7.117349	17.33303	5.859923
1237	1	-4104.002	-4117.743	13.74089	19.03686	5.526181
1238	0	-4091.405	-4108.171	16.7656	19.94107	5.37781
1239	1	-4102.322	-4117.743	15.42152	19.45392	5.442913
1240	0	-4105.632	-4112.068	6.436353	16.14756	5.851214
1241	1	-4100.14	-4118.354	18.21334	20.7167	5.307233
1242	0	-4108.345	-4119.869	11.52433	15.26176	5.451318
1243	1	-4094.748	-4107.076	12.32795	17.24591	5.555383
1244	0	-4095.794	-4115.966	20.1724	18.38391	5.16519
1245	1	-4082.909	-4101.378	18.46952	18.798	5.27149
1246	0	-4102.535	-4120.666	18.13103	22.01755	5.298144
1247	1	-4088.313	-4107.563	19.24989	17.91882	5.194336
1248	0	-4110.535	-4119.934	9.399387	21.23622	5.719341
1249	1	-4108.418	-4122.311	13.89338	22.25359	5.484399
1250	0	-4121.194	-4122.981	1.787348	21.81626	6.050454
1251	1	-4091.184	-4110.265	19.0805	20.15721	5.263594
1252	0	-4098.498	-4110.614	12.11597	18.47388	5.605021
1253	1	-4089.843	-4105.973	16.13019	20.93949	5.405847
1254	0	-4105.935	-4121.587	15.65232	18.26504	5.407446
1255	1	-4102.133	-4110.842	8.708602	16.99311	5.755796
1256	0	-4087.532	-4106.707	19.17571	21.9359	5.251847
1257	1	-4102.343	-4111.679	9.336308	23.09401	5.656249
1258	0	-4089.389	-4112.648	23.25923	22.36054	5.062584
1259	1	-4098.077	-4116.233	18.15564	20.70306	5.310053
1260	0	-4102.96	-4107.546	4.586567	20.42602	5.974561
1261	1	-4086.781	-4106.846	20.06471	20.30288	5.215994
1262	0	-4090.052	-4103.067	13.01433	18.9275	5.563258
1263	1	-4092.527	-4117.258	24.7304	18.34357	4.914977
1264	0	-4111.191	-4117.773	6.582397	19.58437	5.895222
1265	1	-4110.403	-4118.068	7.664886	20.3058	5.82667
1266	0	-4098.485	-4117.506	19.02105	20.20963	5.266886
1267	1	-4104.222	-4121.937	17.7144	19.57151	5.326649
1268	0	-4102.319	-4110.747	8.428552	21.38455	5.760462
1269	1	-4093.581	-4106.74	13.15865	21.14737	5.544043
1270	0	-4096.788	-4109.266	12.47817	21.27983	5.573423
1271	1	-4101.82	-4115.072	13.25183	20.77612	5.545868
1272	0	-4091.089	-4103.024	11.93534	17.86303	5.600937
1273	1	-4094.865	-4110.176	15.31093	19.75258	5.450349
1274	0	-4096.719	-4107.675	10.9561	17.74256	5.652418
1275	1	-4098.709	-4109.557	10.84784	21.3839	5.647347
1276	0	-4114.832	-4129.188	14.35617	20.37278	5.496679
1277	1	-4097.809	-4108.355	10.54628	22.71226	5.618477
1278	0	-4102.043	-4109.917	7.874143	16.42269	5.778538
1279	1	-4099.456	-4111.802	12.34573	19.63134	5.600849
1280	0	-4128.669	-4129.838	1.169141	23.91419	5.961822
1281	1	-4110.257	-4118.383	8.126233	17.20987	5.797846
1282	0	-4098.258	-4109.714	11.45586	21.55466	5.614512
1283	1	-4097.075	-4109.967	12.89172	17.40999	5.53022
1284	0	-4092.831	-4100.489	7.658209	18.3259	5.845554
1285	1	-4096.776	-4110.592	13.81634	21.33309	5.509523
1286	0	-4098.81	-4106.655	7.845095	20.26564	5.818682
1287	1	-4111.721	-4120.095	8.373779	21.03339	5.773625
1288	0	-4104.116	-4112.464	8.348487	19.28381	5.808012
1289	1	-4087.471	-4109.089	21.61781	18.85118	5.105982
1290	0	-4113.76	-4118.283	4.522978	19.74321	5.996728
1291	1	-4085.681	-4104.702	19.02155	18.38608	5.227875
1292	0	-4102.139	-4114.689	12.54993	19.3038	5.590207
1293	1	-4109.419	-4122.006	12.58662	24.32318	5.467587
1294	0	-4102.537	-4114.351	11.81401	20.35568	5.62169
1295	1	-4111.546	-4119.07	7.524184	18.05292	5.850454
1296	0	-4079.694	-4096.873	17.17904	19.73661	5.355638
1297	1	-4115.443	-4127.548	12.10496	18.03299	5.596197
1298	0	-4086.339	-4100.511	14.17202	18.34438	5.490588
1299	1	-4115.117	-4121.005	5.888828	20.67774	5.903351
1300	0	-4112.005	-4127.416	15.41149	20.35024	5.444984
1301	1	-4090.462	-4108.112	17.64946	19.1232	5.322679
1302	0	-4112.454	-4123.207	10.75352	19.59088	5.682203
1303	1	-4122.204	-4128.964	6.760055	18.83616	5.89422
1304	0	-4104.776	-4113.826	9.049518	18.26591	5.768955
1305	1	-4098.955	-4107.672	8.716874	17.85505	5.780957
1306	0	-4083.555	-4103.359	19.80377	21.68796	5.225987
1307	1	-4106.901	-4120.645	13.74319	18.41697	5.515674
1308	0	-4106.54	-4114.523	7.982942	16.96034	5.797228
1309	1	-4100.065	-4109.175	9.109108	20.2048	5.757429
1310	0	-4102.881	-4112.465	9.583813	16.52489	5.680525
1311	1	-4100.973	-4112.498	11.52445	22.06693	5.596701
1312	0	-4105.332	-4118.934	13.60193	22.99068	5.474991
1313	1	-4100.616	-4113.338	12.72201	20.27351	5.577953
1314	0	-4104.123	-4123.426	19.30257	18.29811	5.208994
1315	1	-4106.044	-4115.473	9.428678	19.78626	5.74775
1316	0	-4115.717	-4125.135	9.417821	20.93513	5.726517
1317	1	-4096.744	-4109.596	12.85192	18.10571	5.556779
1318	0	-4106.329	-4114.389	8.060315	15.12454	5.664144
1319	1	-4110.206	-4116.801	6.595451	17.02799	5.881302
1320	0	-4088.765	-4103.855	15.09017	22.74927	5.417361
1321	1	-4094.446	-4110.588	16.14195	21.49264	5.398109
1322	0	-4096.423	-4112.631	16.20729	19.26867	5.400272
1323	1	-4101.483	-4113.177	11.69426	21.79337	5.596992
1324	0	-4120.384	-4126.192	5.807551	19.73628	5.931807
1325	1	-4105.03	-4121.217	16.18736	20.29141	5.406992
1326	0	-4089.447	-4103.935	14.4876	18.82927	5.483854
1327	1	-4104.617	-4114.086	9.468847	23.57752	5.629839
1328	0	-4093.995	-4104.738	10.74371	19.85139	5.680699
1329	1	-4113.726	-4117.519	3.793568	22.06762	5.947007
1330	0	-4097.59	-4107.741	10.15153	21.8745	5.665213
1331	1	-4116.879	-4126.89	10.01072	18.23093	5.715803
1332	0	-4101.926	-4115.352	13.42669	17.17448	5.488037
1333	1	-4093.937	-4105.071	11.1342	17.38892	5.630365
