Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
9290	-4095.934	-4113.279	17.3451	18.23704	5.313728
9300	-4098.53	-4111.814	13.28366	19.77103	5.55295
9310	-4109.221	-4120.886	11.66432	22.27003	5.584043
9320	-4097.998	-4107.849	9.85167	20.53805	5.714616
9330	-4089.087	-4104.197	15.11043	18.78203	5.449875
9340	-4092.454	-4106.48	14.02575	19.37846	5.51425
9350	-4080.861	-4097.556	16.69553	18.94788	5.369196
9360	-4086.272	-4107.95	21.67868	22.42924	5.132388
9370	-4101.587	-4115.885	14.29786	16.54043	5.396421
9380	-4098.117	-4108.85	10.73266	21.17883	5.65799
9390	-4097.273	-4110.829	13.55622	20.62108	5.533261
9400	-4097.349	-4109.17	11.82118	18.26475	5.617192
9410	-4089.2	-4106.023	16.82284	18.1529	5.339268
9420	-4101.969	-4110.337	8.368141	15.31104	5.663059
9430	-4093.887	-4108.432	14.54528	21.08006	5.479515
9440	-4101.157	-4114.282	13.12555	17.82588	5.53306
9450	-4103.399	-4121.926	18.52674	20.21715	5.291382
9460	-4115.234	-4124.596	9.36197	20.37578	5.741762
9470	-4100.249	-4113.391	13.14269	19.57278	5.56024
9480	-4094.842	-4103.6	8.757303	19.36812	5.786203
9490	-4087.161	-4107.378	20.21746	21.44457	5.208811
9500	-4102.245	-4115.716	13.47049	18.29113	5.527549
9510	-4085.052	-4100.263	15.21192	20.56615	5.453413
9520	-4075.7	-4097.539	21.8382	17.61325	5.03062
9530	-4096.341	-4105.559	9.21842	18.0223	5.756082
9540	-4108.917	-4121.586	12.66902	26.38728	5.369936
9550	-4106.035	-4114.646	8.610922	17.62677	5.781935
9560	-4104.376	-4114.872	10.49581	23.16304	5.603298
9570	-4108.448	-4116.37	7.922784	15.98184	5.748014
9580	-4107.927	-4122.793	14.86624	18.99684	5.466488
9590	-4095.441	-4117.759	22.31749	20.9412	5.110369
9600	-4098.497	-4117.266	18.7684	22.14177	5.267225
9610	-4112.657	-4118.985	6.327427	19.56816	5.90852
9620	-4110.48	-4123.951	13.47094	17.75034	5.510966
9630	-4109.174	-4124.667	15.49255	21.53082	5.427658
9640	-4091.09	-4109.271	18.18082	21.87645	5.298122
9650	-4099.276	-4109.373	10.09728	21.87628	5.667636
9660	-4099.006	-4109.847	10.84095	20.43548	5.668208
9670	-4088.087	-4101.753	13.6658	17.58412	5.493408
9680	-4086.999	-4105.405	18.40599	20.64456	5.298052
9690	-4096.278	-4113.578	17.29972	21.82533	5.339258
9700	-4093.67	-4108.44	14.76942	19.6239	5.477359
9710	-4100.3	-4112.577	12.27732	18.15742	5.589778
9720	-4098.775	-4115.678	16.90303	20.26576	5.371721
9730	-4110.585	-4127.54	16.95545	18.89892	5.354401
9740	-4111.357	-4116.38	5.023421	23.77358	5.808112
9750	-4101.223	-4113.597	12.37432	21.14385	5.581205
9760	-4097.031	-4105.231	8.200054	17.69698	5.806803
9770	-4095.867	-4102.152	6.285601	19.27907	5.915049
9780	-4096.269	-4112.977	16.70735	19.38726	5.375985
9790	-4105.437	-4119.877	14.4399	20.07653	5.494122
9800	-4090.86	-4107.646	16.78549	20.23685	5.377518
9810	-4101.907	-4116.217	14.30915	16.99641	5.426417
9820	-4101.317	-4109.642	8.325308	18.4358	5.809978
9830	-4097.354	-4110.307	12.95284	20.52905	5.563734
9840	-4104.092	-4117.357	13.26511	22.6507	5.500718
9850	-4095.551	-4103.56	8.009927	23.28839	5.704993
9860	-4106.495	-4115.468	8.972421	23.48043	5.655228
9870	-4103.796	-4122.383	18.58753	19.50814	5.281059
9880	-4105.654	-4118.931	13.27705	16.30325	5.440344
9890	-4093.246	-4112.795	19.54971	19.72983	5.235423
9900	-4094.819	-4103.465	8.646524	19.03795	5.793784
9910	-4107.067	-4122.128	15.06124	24.6935	5.351525
9920	-4101.265	-4108.351	7.085586	17.45772	5.864857
9930	-4101.538	-4111.754	10.21536	17.58145	5.689551
9940	-4089.257	-4107.661	18.40467	18.71561	5.272521
9950	-4098.054	-4111.933	13.87848	17.33125	5.469763
9960	-4097.604	-4109.211	11.60672	18.54631	5.63365
9970	-4101.108	-4104.702	3.59475	21.2093	5.99378
9980	-4113.632	-4116.159	2.526583	16.23761	6.097141
9990	-4109.383	-4113.353	3.969972	18.20901	6.047204
10000	-4100.233	-4111.238	11.00496	18.47991	5.665242
