Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1022	0	-4061.5	-4059.875	-1.624738	1.342944	18.86428	0.20001	0.56014	1.03969	2.20016	5.977902
1023	1	-4025.302	-4049.373	24.07084	1.0244	19.90974	0.141796	0.483965	1.00393	2.37031	4.669033
1024	0	-4028.981	-4049.298	20.31722	1.094138	22.35345	0.155345	0.503327	1.014	2.32733	4.889908
1025	1	-4040.208	-4064.935	24.72637	0.9418448	26.06132	0.125209	0.458546	0.989653	2.42659	4.662
1026	0	-4037.192	-4054.883	17.69053	0.9345041	20.92335	0.123707	0.45614	0.988239	2.43191	5.006274
1027	1	-4061.927	-4076.487	14.55999	1.334549	21.64564	0.198596	0.558481	1.03902	2.2039	5.154347
1028	0	-4037.393	-4053.449	16.05647	0.7444357	24.64855	0.0836939	0.383763	0.940284	2.59226	5.036903
1029	1	-4029.658	-4052.392	22.73352	1.029148	25.83801	0.142733	0.485341	1.00467	2.36726	4.743514
1030	0	-4025.232	-4053.647	28.41504	1.093823	21.88111	0.155285	0.503243	1.01396	2.32751	4.519406
1031	1	-4048.218	-4073.426	25.208	0.9913456	23.33878	0.135224	0.474135	0.998551	2.39209	4.674314
1032	0	-4038.679	-4057.06	18.38072	0.6944961	19.49629	0.073013	0.360922	0.922812	2.64325	4.942517
1033	1	-4018.378	-4055.365	36.98696	0.5399809	24.45808	0.0410162	0.277217	0.847313	2.83445	4.186076
1034	0	-4039.289	-4058.214	18.92476	1.247339	20.41998	0.183527	0.540278	1.03136	2.24484	4.939413
1035	1	-4026.073	-4063.317	37.2447	0.5684478	27.714	0.0466727	0.294272	0.864327	2.79473	4.171064
1036	0	-4082.878	-4083.827	0.9493864	1.497177	17.31662	0.224886	0.588086	1.05026	2.13677	5.822789
1037	1	-4022.958	-4060.533	37.57522	0.7762727	24.15089	0.0905007	0.397403	0.950157	2.56194	4.158369
1038	0	-4068.075	-4068.815	0.7392372	0.9845839	15.54666	0.133868	0.472069	0.997398	2.39667	5.7383
1039	1	-4025.869	-4055.498	29.62886	0.8103791	21.36592	0.0977653	0.411279	0.95979	2.53117	4.450378
1040	0	-4064.455	-4059.26	-5.19522	1.357461	15.22045	0.20244	0.562973	1.04083	2.19376	6.098035
1041	1	-4016.236	-4051.141	34.90458	0.6619948	23.97203	0.0660963	0.345032	0.909927	2.67894	4.267253
1042	0	-4056.507	-4061.755	5.248054	1.553265	19.32959	0.233435	0.597189	1.0534	2.11597	5.616075
1043	1	-4026.312	-4058.921	32.60866	0.7092438	27.81252	0.0761638	0.367859	0.928246	2.62773	4.336687
1044	0	-4055.627	-4053.811	-1.816306	1.225098	16.69492	0.179572	0.535333	1.02918	2.25592	5.965259
1045	1	-4009.172	-4046.953	37.78136	0.6230352	23.63489	0.0578911	0.324837	0.892631	2.72464	4.141542
1046	0	-4041.086	-4053.533	12.44747	1.247558	23.78968	0.183566	0.540326	1.03138	2.24473	5.209211
1047	1	-4023.445	-4056.788	33.34274	0.5643629	22.78248	0.0458514	0.291873	0.861989	2.80029	4.316617
1048	0	-4040.538	-4051.416	10.87766	1.177854	21.09598	0.171017	0.524381	1.02419	2.28042	5.33063
1049	1	-4021.031	-4050.101	29.07019	1.097497	22.63375	0.155986	0.504216	1.01445	2.32535	4.502366
1050	0	-4057.212	-4062.436	5.223604	1.274691	21.25426	0.188328	0.546185	1.03391	2.23158	5.595204
1051	1	-4047.348	-4053.643	6.295823	0.7490545	27.55494	0.0846822	0.385785	0.941773	2.58776	5.295861
1052	0	-4046.787	-4056.652	9.864431	1.125506	19.53406	0.161294	0.511478	1.01804	2.30919	5.379742
1053	1	-4042.554	-4057.039	14.48479	0.9905787	21.70868	0.13507	0.473902	0.998421	2.39261	5.1574
1054	0	-4068.022	-4069.319	1.297136	1.543456	18.33689	0.231958	0.595633	1.05287	2.11953	5.821503
1055	1	-4034.16	-4045.128	10.96776	1.29121	19.09711	0.191194	0.549663	1.03538	2.22376	5.315773
1056	0	-4068.693	-4069.686	0.9934893	1.593041	18.93855	0.239344	0.603345	1.05545	2.10186	5.838871
1057	1	-4054.533	-4061.816	7.282809	1.242472	19.10279	0.182665	0.539207	1.03089	2.24724	5.508793
1058	0	-4059.349	-4068.484	9.135024	1.489634	19.81425	0.223717	0.586822	1.04981	2.13965	5.418872
1059	1	-4046.385	-4060.362	13.97697	1.047491	21.73423	0.146331	0.490575	1.00744	2.35565	5.180583
1060	0	-4048.687	-4057.775	9.08774	0.9603187	17.21124	0.12897	0.464491	0.993101	2.41344	5.346738
1061	1	-4042.751	-4063.832	21.08102	0.9442724	20.50587	0.125705	0.459336	0.990115	2.42484	4.835862
1062	0	-4038.682	-4050.306	11.62412	1.580251	19.92015	0.237458	0.601391	1.05481	2.10634	5.294285
1063	1	-4039.805	-4055.744	15.93903	0.9981223	20.86457	0.136579	0.476187	0.999688	2.38755	5.089652
1064	0	-4027.357	-4050.355	22.99895	0.8436539	23.48821	0.104808	0.424133	0.968354	2.50271	4.768058
1065	1	-4066.466	-4068.871	2.405204	1.038117	19.27647	0.144496	0.487916	1.00604	2.36155	5.763448
1066	0	-4038.758	-4050.642	11.88341	0.905722	22.52719	0.11778	0.446457	0.982435	2.45333	5.263872
1067	1	-4038.125	-4050.887	12.76149	1.31468	18.7123	0.195224	0.554492	1.03739	2.21289	5.210418
1068	0	-4054.81	-4067.319	12.50905	0.9745569	23.83595	0.13185	0.468968	0.995653	2.40353	5.205338
1069	1	-4038.407	-4048.689	10.28194	1.322688	21.00931	0.196587	0.556111	1.03806	2.20924	5.359658
1070	0	-4018.232	-4036.421	18.18973	0.9068083	23.07339	0.118005	0.44683	0.982662	2.4525	4.978542
1071	1	-4039.144	-4048.168	9.024142	1.067575	19.91458	0.150236	0.496162	1.01035	2.34325	5.424791
1072	0	-4032.437	-4038.318	5.880764	1.116077	15.82869	0.159515	0.509062	1.01685	2.31457	5.436017
1073	1	-4042.077	-4044.351	2.27392	1.027499	18.98188	0.142408	0.484864	1.00441	2.36832	5.771235
1074	0	-4039.757	-4047.636	7.878976	1.238009	19.76312	0.181873	0.53822	1.03045	2.24945	5.48219
1075	1	-4054.913	-4065.677	10.76416	1.102741	18.94005	0.156986	0.505595	1.01514	2.32228	5.322992
1076	0	-4053.4	-4056.756	3.356047	1.003958	19.76995	0.137743	0.477938	1.00065	2.38367	5.71098
1077	1	-4054.661	-4064.126	9.465167	1.336628	16.72979	0.198946	0.558894	1.03919	2.20297	5.292168
1078	0	-4045.013	-4048.906	3.892195	1.236742	14.28558	0.181648	0.537938	1.03033	2.25008	5.37265
1079	1	-4039.67	-4045.1	5.430647	1.390406	18.63775	0.207885	0.569236	1.04328	2.1796	5.60119
1080	0	-4043.63	-4064.335	20.70518	1.037707	21.70176	0.144416	0.487799	1.00598	2.36181	4.870818
1081	1	-4045.788	-4049.613	3.825598	1.104952	18.55683	0.157406	0.506174	1.01542	2.32099	5.686484
1082	0	-4042.061	-4057.001	14.94032	1.001704	19.12128	0.137294	0.477264	1.00028	2.38516	5.10852
1083	1	-4067.999	-4072.632	4.633149	2.32453	21.64562	0.329163	0.685612	1.07633	1.90889	5.612954
1084	0	-4019.663	-4037.859	18.19584	1.014967	20.68871	0.13993	0.481205	1.00244	2.37643	4.979299
1085	1	-4040.772	-4050.596	9.824093	0.9013817	23.0677	0.116881	0.444962	0.981523	2.45663	5.341267
1086	0	-4044.695	-4058.869	14.17454	0.8018613	23.86712	0.0959548	0.407882	0.957469	2.53869	5.134685
1087	1	-4028.912	-4044.629	15.71707	0.928904	20.84459	0.122559	0.454287	0.987143	2.43601	5.100177
1088	0	-4034.759	-4049.864	15.10479	1.30379	20.38316	0.19336	0.552267	1.03647	2.2179	5.1261
1089	1	-4051.052	-4060.471	9.418126	1.381735	18.37622	0.206461	0.56761	1.04265	2.18328	5.379862
1090	0	-4056.123	-4056.18	0.05687799	1.623357	16.51743	0.243765	0.60788	1.05691	2.09144	5.844981
1091	1	-4031.119	-4047.656	16.53609	1.011073	21.91709	0.139158	0.480055	1.00181	2.37898	5.062124
1092	0	-4053.182	-4064.937	11.75495	1.101343	23.55408	0.156719	0.505228	1.01495	2.3231	5.244969
1093	1	-4019.399	-4040.837	21.43783	0.940803	21.63399	0.124996	0.458206	0.989454	2.42734	4.8365
1094	0	-4047.15	-4059.783	12.6329	1.355403	18.82831	0.202096	0.562574	1.04067	2.19466	5.221005
1095	1	-4051.614	-4062.56	10.94609	1.633377	23.44358	0.245211	0.60935	1.05738	2.08806	5.28247
1096	0	-4041.235	-4067.004	25.76902	0.738714	27.49915	0.0824694	0.381238	0.938411	2.59788	4.590545
1097	1	-4048.812	-4061.486	12.67359	1.007626	18.32222	0.138473	0.479032	1.00125	2.38124	5.200478
1098	0	-4021.597	-4044.803	23.20579	0.9350688	22.86449	0.123823	0.456326	0.988349	2.4315	4.761524
1099	1	-4047.714	-4055.393	7.678151	1.086388	20.65835	0.153861	0.501262	1.01296	2.33192	5.488003
1100	0	-4035.636	-4043.824	8.187647	1.443389	18.40769	0.216443	0.578854	1.04692	2.15779	5.447672
1101	1	-4034.664	-4047.931	13.26719	0.9544393	20.54933	0.127776	0.462616	0.992021	2.41759	5.217102
1102	0	-4033.949	-4054.131	20.18223	0.9576875	20.08476	0.128436	0.463654	0.992619	2.41529	4.869455
1103	1	-4036.529	-4056.336	19.8066	1.078133	22.53774	0.152275	0.499039	1.01183	2.33686	4.91211
1104	0	-4028.317	-4052.832	24.5152	0.9223191	21.69767	0.121206	0.45209	0.985833	2.44087	4.695196
1105	1	-4043.746	-4059.547	15.80054	0.9393826	21.71205	0.124706	0.457741	0.989182	2.42837	5.096777
1106	0	-4032.383	-4055.538	23.15523	0.7015887	21.2367	0.0745277	0.364279	0.925456	2.63574	4.751229
1107	1	-4039.226	-4056.628	17.40263	0.9767298	24.17373	0.132288	0.469644	0.996035	2.40203	4.993153
1108	0	-4022.464	-4045.613	23.14922	1.20161	24.22594	0.175345	0.529966	1.02676	2.26793	4.754816
1109	1	-4045.3	-4057.339	12.03911	1.127607	19.56374	0.161689	0.512012	1.0183	2.308	5.268887
1110	0	-4042.888	-4066.504	23.61609	0.9974602	25.77244	0.136447	0.475987	0.999578	2.38799	4.710705
1111	1	-4055.048	-4059.222	4.173315	1.28675	16.42212	0.190423	0.54873	1.03499	2.22586	5.589581
1112	0	-4031.913	-4049.009	17.09597	0.9225776	23.14241	0.121259	0.452176	0.985885	2.44068	5.024943
1113	1	-4055.63	-4053.177	-2.452964	1.58948	19.47889	0.23882	0.602803	1.05527	2.10311	6.011484
1114	0	-4052.871	-4056.499	3.627925	1.026587	17.80373	0.142228	0.4846	1.00427	2.3689	5.683631
1115	1	-4085.701	-4069.189	-16.51166	1.349128	18.76008	0.201047	0.561353	1.04018	2.19742	6.772395
1116	0	-4057.955	-4063.071	5.115292	1.320654	19.99914	0.196241	0.555701	1.03789	2.21017	5.6204
1117	1	-4065.481	-4058.83	-6.651538	1.620368	17.36476	0.243332	0.607438	1.05677	2.09246	6.261879
1118	0	-4046.993	-4042.617	-4.375856	1.435636	21.56965	0.215206	0.57748	1.04641	2.16091	6.03268
1119	1	-4053.698	-4055.869	2.170935	1.669563	19.17819	0.250368	0.614545	1.059	2.07609	5.776106
1120	0	-4043.725	-4054.784	11.05897	1.167534	22.95965	0.16912	0.521903	1.02303	2.28595	5.290452
1121	1	-4054.022	-4060.919	6.8974	0.6777854	19.56121	0.0694509	0.352857	0.91635	2.66134	5.5317
1122	0	-4037.386	-4036.03	-1.355734	1.222862	18.82601	0.179172	0.534829	1.02895	2.25705	5.963982
1123	1	-4062.954	-4061.024	-1.929491	1.406463	17.98687	0.210505	0.572209	1.04442	2.17287	5.996989
1124	0	-4062.766	-4056.831	-5.934362	1.726529	19.72733	0.258292	0.62238	1.06136	2.05797	6.18233
1125	1	-4066.974	-4066.256	-0.7183849	1.512133	18.94058	0.227191	0.590564	1.05113	2.13112	5.929244
1126	0	-4041.745	-4047.283	5.537076	1.431865	19.35881	0.214603	0.576808	1.04616	2.16243	5.601183
1127	1	-4078.431	-4075.223	-3.208006	0.971266	17.16841	0.131186	0.467941	0.995071	2.4058	6.06036
1128	0	-4046.894	-4054.996	8.102091	1.256188	21.4298	0.185088	0.54221	1.0322	2.2405	5.456783
1129	1	-4058.752	-4066.426	7.674808	1.55291	19.93985	0.233381	0.597133	1.05338	2.1161	5.492519
1130	0	-4061.999	-4064.178	2.17861	0.9317081	17.72029	0.123134	0.455217	0.987694	2.43396	5.763167
1131	1	-4052.256	-4056.418	4.161227	0.9204183	22.16724	0.120814	0.451451	0.985451	2.44228	5.618845
1132	0	-4037.434	-4056.987	19.55237	1.177461	23.68288	0.170945	0.524287	1.02414	2.28062	4.912134
1133	1	-4055.209	-4057.588	2.378847	1.301729	18.52263	0.193007	0.551843	1.03629	2.21886	5.764206
1134	0	-4034.234	-4059.856	25.62229	0.7209031	21.27923	0.0786576	0.373228	0.932375	2.61574	4.636019
1135	1	-4036.977	-4055.431	18.45428	0.8855511	21.16054	0.113591	0.439426	0.978107	2.46888	4.97202
1136	0	-4038.969	-4061.403	22.43451	1.207985	22.80957	0.176497	0.531438	1.02743	2.26464	4.79537
1137	1	-4038.288	-4058.079	19.79186	0.9222219	22.3799	0.121186	0.452057	0.985814	2.44094	4.913338
1138	0	-4027.156	-4050.343	23.18664	1.00685	25.14348	0.138318	0.478801	1.00113	2.38175	4.739587
1139	1	-4039.777	-4058.516	18.73941	0.9370642	21.27996	0.124232	0.456982	0.988735	2.43005	4.95948
1140	0	-4029.061	-4049.297	20.23617	0.7834892	27.84815	0.0920408	0.400401	0.952273	2.55529	4.780361
1141	1	-4036.675	-4056.963	20.28761	0.6652576	21.92038	0.0667884	0.346666	0.911281	2.67527	4.890965
1142	0	-4023.551	-4047.833	24.2817	0.9544363	23.29462	0.127775	0.462615	0.99202	2.41759	4.714132
1143	1	-4027.738	-4055.186	27.44798	0.8723253	24.73677	0.11083	0.434701	0.975143	2.47933	4.574038
1144	0	-4039.742	-4062.807	23.06453	1.038005	21.74834	0.144474	0.487885	1.00602	2.36162	4.762613
1145	1	-4046.745	-4055.072	8.32686	0.7894178	22.07664	0.093305	0.402838	0.953979	2.54988	5.433072
1146	0	-4044.065	-4056.632	12.56608	0.974619	23.82957	0.131862	0.468988	0.995664	2.40349	5.203123
1147	1	-4059.919	-4067.114	7.195184	1.054766	19.24659	0.14775	0.492616	1.00851	2.35112	5.514724
1148	0	-4035.927	-4048.232	12.30571	1.325372	19.7316	0.197043	0.55665	1.03828	2.20803	5.257779
1149	1	-4037.624	-4059.745	22.12141	0.9481109	22.63491	0.126488	0.46058	0.99084	2.42209	4.809375
1150	0	-4059.824	-4072.987	13.16372	1.076575	24.94476	0.151975	0.498617	1.01161	2.33779	5.144797
1151	1	-4034.508	-4052.927	18.41963	0.9478838	21.37646	0.126442	0.460506	0.990798	2.42225	4.975066
1152	0	-4039.576	-4060.285	20.70948	1.12236	19.6278	0.160701	0.510675	1.01765	2.31098	4.82812
1153	1	-4047.099	-4064.735	17.63587	0.9504923	21.18755	0.126973	0.461348	0.991287	2.42039	5.010857
1154	0	-4067.017	-4068.46	1.443197	1.37334	18.49224	0.205076	0.56602	1.04203	2.18688	5.814571
1155	1	-4045.428	-4059.921	14.49281	0.9869818	21.57887	0.134349	0.472804	0.997809	2.39504	5.15785
1156	0	-4054.005	-4062.11	8.10431	1.253659	19.17427	0.184643	0.54166	1.03196	2.24174	5.466678
1157	1	-4026.825	-4046.492	19.6673	0.9651754	19.82922	0.129954	0.466028	0.993981	2.41004	4.887784
1158	0	-4069.895	-4063.114	-6.781332	1.617872	13.93313	0.24297	0.607069	1.05665	2.09331	6.077067
1159	1	-4041.011	-4066.485	25.47472	1.080798	21.76944	0.152788	0.499759	1.0122	2.33526	4.652122
1160	0	-4041.964	-4052.937	10.97238	1.375034	23.01573	0.205356	0.566342	1.04215	2.18615	5.292814
1161	1	-4052.219	-4065.054	12.83488	0.9419179	20.32702	0.125224	0.45857	0.989667	2.42654	5.237147
1162	0	-4060.553	-4068.936	8.383144	1.48851	20.46039	0.223542	0.586633	1.04974	2.14009	5.455401
1163	1	-4038.137	-4049.562	11.42494	1.226176	21.5031	0.179764	0.535576	1.02928	2.25538	5.300915
1164	0	-4034.588	-4043.109	8.520847	1.461531	18.56321	0.219318	0.582025	1.04808	2.15058	5.433621
1165	1	-4053.658	-4060.905	7.247317	1.26464	23.02242	0.186572	0.544037	1.03299	2.2364	5.454446
1166	0	-4050.391	-4052.745	2.354014	1.34095	18.18326	0.199674	0.559748	1.03953	2.20104	5.76197
1167	1	-4042.424	-4055.211	12.7864	0.9617662	19.44073	0.129263	0.46495	0.993364	2.41242	5.228389
1168	0	-4052.67	-4055.305	2.634917	1.153664	19.8686	0.166556	0.518523	1.02143	2.29349	5.746235
1169	1	-4053.801	-4055.347	1.54508	1.885944	20.37469	0.279269	0.64231	1.06685	2.01157	5.791526
1170	0	-4050.928	-4061.564	10.63605	0.9301186	18.68827	0.122808	0.45469	0.987382	2.43512	5.323336
1171	1	-4049.17	-4053.93	4.760347	1.322892	22.74417	0.196622	0.556152	1.03807	2.20915	5.572554
1172	0	-4060.997	-4062.958	1.961569	1.669925	21.05819	0.250419	0.614596	1.05902	2.07597	5.754337
1173	1	-4038.869	-4051.197	12.32797	1.398969	18.14455	0.209285	0.570828	1.04389	2.17599	5.211723
1174	0	-4071.785	-4071.634	-0.150817	0.9754691	20.02642	0.132034	0.469252	0.995813	2.4029	5.883121
1175	1	-4036.417	-4052.653	16.23585	0.8456107	23.04834	0.105221	0.424869	0.968834	2.50108	5.063617
1176	0	-4044.986	-4047.089	2.10259	1.159002	17.34579	0.167545	0.519831	1.02205	2.29057	5.757142
1177	1	-4018.38	-4041.478	23.09838	1.332717	25.75416	0.198286	0.558117	1.03888	2.20472	4.731179
1178	0	-4038.536	-4054.666	16.13011	1.207432	20.93449	0.176397	0.531311	1.02737	2.26492	5.080915
1179	1	-4024.836	-4049.467	24.63096	0.8658833	22.33686	0.109481	0.432366	0.973662	2.48449	4.69681
1180	0	-4046.528	-4050.397	3.868465	1.19133	17.52922	0.173478	0.527569	1.02566	2.27329	5.661878
1181	1	-4042.03	-4050.599	8.568515	1.053891	19.64932	0.14758	0.492371	1.00839	2.35166	5.446797
1182	0	-4043.084	-4055.196	12.11181	0.9193259	20.5281	0.120589	0.451084	0.985231	2.4431	5.273297
1183	1	-4041.64	-4047.032	5.391908	0.9936045	22.41083	0.135676	0.474821	0.998932	2.39057	5.555789
1184	0	-4058.327	-4060.413	2.086069	1.065968	17.73719	0.149925	0.49572	1.01012	2.34423	5.768776
1185	1	-4037.075	-4045.228	8.152912	0.8209207	19.55934	0.100002	0.415422	0.962587	2.52199	5.467506
1186	0	-4038.604	-4047.793	9.188919	1.249279	26.38442	0.18387	0.540704	1.03154	2.24388	5.244118
1187	1	-4026.187	-4041.553	15.36535	1.054976	23.09835	0.147791	0.492675	1.00854	2.35099	5.100511
1188	0	-4046.731	-4066.524	19.79329	1.053512	22.29061	0.147506	0.492266	1.00833	2.3519	4.91349
1189	1	-4054.485	-4062.086	7.60143	1.317885	19.36997	0.19577	0.555142	1.03766	2.21143	5.494628
1190	0	-4039.722	-4059.276	19.55365	0.9859401	18.6742	0.13414	0.472485	0.997631	2.39574	4.845405
1191	1	-4057.292	-4056.736	-0.5561139	0.8060197	21.4266	0.096839	0.409546	0.958609	2.53501	5.860927
1192	0	-4046.858	-4058.633	11.77497	0.9777995	18.88895	0.132503	0.469976	0.996222	2.4013	5.268257
1193	1	-4074.106	-4067.109	-6.997218	1.105294	19.15212	0.157471	0.506263	1.01547	2.3208	6.254917
1194	0	-4041.359	-4059.011	17.65272	1.286533	20.59796	0.190385	0.548685	1.03497	2.22596	5.004369
1195	1	-4023.395	-4038.788	15.39235	1.291426	21.75402	0.191232	0.549708	1.0354	2.22366	5.115353
1196	0	-4063.422	-4064.667	1.24532	1.30537	20.25751	0.193631	0.552592	1.03661	2.21717	5.808807
1197	1	-4040.29	-4048.5	8.210116	1.402199	18.17229	0.209811	0.571424	1.04412	2.17464	5.439561
1198	0	-4045.796	-4053.623	7.82728	1.244662	21.71741	0.183053	0.53969	1.0311	2.24616	5.46389
1199	1	-4049.485	-4058.407	8.921679	1.220598	20.67361	0.178766	0.534317	1.02872	2.2582	5.42769
1200	0	-4051.607	-4059.15	7.543216	1.428257	17.19714	0.214024	0.576162	1.04592	2.1639	5.435713
1201	1	-4038.145	-4053.98	15.83554	1.04375	22.94583	0.1456	0.489518	1.00689	2.358	5.082627
1202	0	-4051.236	-4055.124	3.887722	1.612762	17.33248	0.242228	0.60631	1.05641	2.09505	5.653719
1203	1	-4033.859	-4052.179	18.32	1.268941	23.71686	0.187325	0.544959	1.03338	2.23433	4.963602
1204	0	-4059.805	-4066.166	6.360728	0.9298662	19.35478	0.122756	0.454607	0.987332	2.4353	5.55862
1205	1	-4037.226	-4056.047	18.82167	0.8327368	19.71562	0.102503	0.419988	0.965629	2.51188	4.927062
1206	0	-4059.04	-4073.409	14.36874	1.350747	23.82345	0.201318	0.561669	1.04031	2.19671	5.127625
1207	1	-4044.299	-4058.163	13.86453	0.8254679	21.91588	0.100965	0.417189	0.963769	2.51808	5.184031
1208	0	-4038.696	-4054.658	15.96219	1.439944	20.98078	0.215894	0.578245	1.04669	2.15917	5.089163
1209	1	-4030.302	-4059.861	29.55974	0.874021	21.64255	0.111185	0.435312	0.975529	2.47797	4.461299
1210	0	-4031.32	-4054.708	23.38769	0.9360771	23.1292	0.12403	0.456657	0.988544	2.43077	4.753113
1211	1	-4026.797	-4052.425	25.62782	0.8483678	26.63754	0.105801	0.425902	0.969506	2.49879	4.615757
1212	0	-4053.009	-4065.403	12.3945	0.8647116	21.15537	0.109236	0.431939	0.97339	2.48544	5.25842
1213	1	-4049.485	-4061.347	11.86131	0.8593231	21.02728	0.108105	0.429965	0.972128	2.4898	5.284391
1214	0	-4044.759	-4048.836	4.077494	1.700477	18.24526	0.254698	0.618847	1.06031	2.06615	5.66833
1215	1	-4033.663	-4053.841	20.17815	1.038347	25.23721	0.144541	0.487982	1.00607	2.3614	4.85711
1216	0	-4054.739	-4073.974	19.23537	1.33499	20.26329	0.19867	0.558569	1.03906	2.2037	4.920869
1217	1	-4039.457	-4056.259	16.8015	0.9885831	22.16516	0.13467	0.473293	0.998082	2.39395	5.048636
1218	0	-4051.432	-4070.143	18.71079	1.021132	21.90117	0.141151	0.483013	1.00342	2.37242	4.962904
1219	1	-4051.625	-4056.534	4.908924	1.444427	18.86342	0.216609	0.579037	1.04698	2.15737	5.631544
1220	0	-4042.872	-4066.929	24.05678	0.9367837	21.72949	0.124174	0.45689	0.988681	2.43026	4.716745
1221	1	-4053.241	-4061.98	8.73878	1.055775	22.49065	0.147946	0.492898	1.00866	2.3505	5.404413
1222	0	-4025.601	-4055.426	29.82542	0.7536059	23.68838	0.085656	0.387762	0.943221	2.58336	4.47838
1223	1	-4027.986	-4043.89	15.90384	1.057002	21.42206	0.148185	0.493239	1.00884	2.34974	5.092729
1224	0	-4047.127	-4076.102	28.97464	0.9826334	21.07463	0.133476	0.471469	0.997062	2.39799	4.472095
1225	1	-4033.309	-4049.078	15.76846	0.8761366	23.33586	0.111627	0.436072	0.976008	2.47629	5.078826
1226	0	-4041.714	-4063.586	21.87197	1.101437	22.17401	0.156737	0.505253	1.01497	2.32304	4.819908
1227	1	-4029.922	-4040.632	10.70935	1.197376	18.24052	0.174577	0.528982	1.02631	2.27013	5.304667
1228	0	-4021.286	-4049.25	27.96391	0.9474641	26.27063	0.126356	0.460371	0.990719	2.42255	4.534432
1229	1	-4051.38	-4058.637	7.256798	1.226349	17.10203	0.179795	0.535615	1.0293	2.25529	5.447159
1230	0	-4041.202	-4055.377	14.17498	1.527516	19.87727	0.229542	0.593073	1.052	2.12539	5.165556
1231	1	-4041.807	-4058.131	16.32383	1.188615	21.66915	0.172984	0.526931	1.02537	2.27472	5.0728
1232	0	-4028.202	-4046.242	18.04055	0.9491847	24.04815	0.126707	0.460926	0.991042	2.42133	4.969272
1233	1	-4033.084	-4048.02	14.93583	0.8811985	21.42989	0.112684	0.437881	0.977143	2.47229	5.137893
1234	0	-4050.473	-4068.021	17.54839	1.268334	21.99593	0.187218	0.544829	1.03333	2.23462	5.015688
1235	1	-4029.448	-4056.023	26.57525	0.7589921	23.19689	0.086808	0.390085	0.944911	2.5782	4.615482
1236	0	-4050.487	-4060.006	9.519037	0.9931934	19.71518	0.135594	0.474696	0.998863	2.39085	5.398899
1237	1	-4029.26	-4050.369	21.10883	1.107794	20.71736	0.157946	0.506916	1.01579	2.31935	4.839079
1238	0	-4041.234	-4054.448	13.21375	1.304834	23.61386	0.193539	0.552482	1.03656	2.21742	5.181538
1239	1	-4043.517	-4061.735	18.21735	0.8192894	19.94742	0.0996562	0.414786	0.96216	2.5234	4.963992
1240	0	-4036.944	-4045.669	8.725289	0.9932063	17.34867	0.135596	0.4747	0.998865	2.39084	5.375494
1241	1	-4043.953	-4057.99	14.03793	0.8379915	22.21955	0.103613	0.421991	0.96695	2.50744	5.172628
1242	0	-4035.31	-4051.306	15.99618	0.9391547	22.25654	0.124659	0.457667	0.989138	2.42854	5.084158
1243	1	-4050.849	-4053.441	2.592042	1.361167	19.57561	0.203057	0.563689	1.04111	2.19214	5.751666
1244	0	-4033.198	-4057.07	23.87202	0.8971796	24.55758	0.11601	0.443505	0.98063	2.45986	4.721035
1245	1	-4034.107	-4052.476	18.36892	1.270643	22.33869	0.187622	0.545323	1.03354	2.23351	4.977146
1246	0	-4043.218	-4062.391	19.17303	0.954483	23.86071	0.127785	0.46263	0.992029	2.41756	4.925359
1247	1	-4049.697	-4063.866	14.16868	1.012027	21.87663	0.139347	0.480337	1.00196	2.37835	5.170528
1248	0	-4050.324	-4060.203	9.879239	1.236861	19.67843	0.181669	0.537965	1.03034	2.25002	5.380337
1249	1	-4027.867	-4048.99	21.12295	0.7255153	20.21019	0.0796445	0.375324	0.933969	2.61106	4.826255
1250	0	-4042.461	-4052.695	10.2338	0.8466131	19.26683	0.105432	0.425245	0.969079	2.50024	5.357173
1251	1	-4029.405	-4047.316	17.91048	1.009141	26.04341	0.138774	0.479482	1.0015	2.38025	4.924073
1252	0	-4034.734	-4054.625	19.89094	0.7127646	19.87755	0.0769166	0.369491	0.929508	2.62408	4.878002
1253	1	-4039.581	-4069.506	29.92486	0.9559764	21.25901	0.128088	0.463107	0.992304	2.4165	4.433178
1254	0	-4049.295	-4068.888	19.59368	0.7349331	22.30708	0.0816601	0.379557	0.937156	2.60163	4.922404
1255	1	-4031.008	-4054.025	23.01759	0.8865568	21.01491	0.113801	0.439782	0.978328	2.46809	4.753581
1256	0	-4044.18	-4065.453	21.27277	0.6017496	22.76488	0.0534691	0.313243	0.882209	2.75108	4.846474
1257	1	-4028.781	-4052.54	23.75898	1.021323	21.37198	0.141189	0.483068	1.00345	2.3723	4.725212
1258	0	-4025.5	-4053.473	27.97327	0.748214	26.59138	0.0845024	0.385418	0.941504	2.58858	4.528543
1259	1	-4037.184	-4055.808	18.62373	1.392736	21.54505	0.208267	0.569671	1.04345	2.17861	4.966299
1260	0	-4040.19	-4065.219	25.02888	0.8696349	21.76762	0.110267	0.433729	0.974528	2.48148	4.672576
1261	1	-4037.404	-4060.096	22.69266	0.7858401	24.04812	0.0925423	0.40137	0.952953	2.55313	4.775822
1262	0	-4041.073	-4063.802	22.72887	1.02245	25.25093	0.141411	0.483397	1.00362	2.37157	4.75578
