Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2510	-4037.726	-4058.161	20.43553	1.058809	20.14701	0.148536	0.493742	1.0091	2.34862	4.858576
2520	-4055.082	-4066.106	11.02409	1.271006	21.05159	0.187685	0.5454	1.03357	2.23334	5.32403
2530	-4064.112	-4060.254	-3.857831	1.369972	18.89362	0.204519	0.565378	1.04178	2.18833	6.095796
2540	-4054.728	-4058.054	3.325941	1.018413	17.93529	0.140613	0.482217	1.00299	2.37418	5.703696
2550	-4048.475	-4049.112	0.6374974	1.059259	21.04187	0.148624	0.493866	1.00916	2.34835	5.817717
2560	-4089.123	-4080.784	-8.338266	1.65278	17.84661	0.247988	0.612157	1.05826	2.08159	6.355228
2570	-4059.615	-4068.481	8.866098	1.224465	19.64689	0.179459	0.535191	1.02911	2.25624	5.431637
2580	-4051.388	-4068.567	17.17823	0.8449162	24.73867	0.105074	0.424608	0.968664	2.50165	4.989152
2590	-4063.571	-4066.27	2.698882	1.672092	21.74902	0.250725	0.614902	1.05911	2.07526	5.699014
2600	-4056.232	-4068.209	11.97773	1.02128	19.30156	0.14118	0.483056	1.00344	2.37233	5.267365
2610	-4045.845	-4073.141	27.29621	0.736864	23.27907	0.0820734	0.380417	0.937799	2.59971	4.584679
2620	-4051.617	-4067.729	16.11228	1.208446	20.24511	0.17658	0.531544	1.02747	2.2644	5.074722
2630	-4061.933	-4073.459	11.52555	1.068372	19.64893	0.150391	0.49638	1.01047	2.34276	5.296301
2640	-4043.549	-4060.738	17.18955	0.6961866	19.4138	0.0733739	0.361725	0.923447	2.64145	5.001046
2650	-4050.048	-4070.686	20.63703	1.026073	21.40709	0.142127	0.484451	1.00419	2.36923	4.871637
2660	-4065	-4071.136	6.136045	1.20933	17.49508	0.17674	0.531747	1.02757	2.26395	5.531113
2670	-4057.439	-4067.155	9.715658	1.489824	24.18933	0.223746	0.586854	1.04982	2.13958	5.310602
2680	-4054.327	-4056.061	1.734026	1.270447	18.70483	0.187588	0.545281	1.03352	2.23361	5.799719
2690	-4044.845	-4051.612	6.766362	1.167155	21.71416	0.16905	0.521811	1.02299	2.28615	5.512818
2700	-4047.671	-4056.637	8.965987	0.8149866	18.47538	0.0987435	0.413098	0.961022	2.52714	5.407301
2710	-4040.599	-4062.718	22.11915	1.053909	21.15515	0.147583	0.492376	1.00839	2.35165	4.798739
2720	-4037.02	-4050.778	13.75803	0.9669723	22.20991	0.130318	0.466594	0.994304	2.40878	5.185354
2730	-4040.338	-4049.189	8.850229	1.228043	22.02373	0.180098	0.535995	1.02947	2.25444	5.41053
2740	-4049.825	-4059.116	9.290985	1.39347	19.43221	0.208387	0.569807	1.0435	2.17831	5.408098
2750	-4041.875	-4050.448	8.572483	1.013112	22.98044	0.139563	0.480658	1.00214	2.37764	5.398136
2760	-4043.587	-4047.298	3.711452	1.450842	20.04814	0.217628	0.580164	1.0474	2.15481	5.689991
2770	-4049.404	-4060.503	11.09948	1.150604	24.38323	0.165987	0.517769	1.02107	2.29517	5.247028
2780	-4045.561	-4067.409	21.8478	1.010113	21.44529	0.138967	0.479771	1.00166	2.37961	4.815538
2790	-4046.184	-4068.745	22.56183	0.6116938	22.63385	0.0555285	0.31871	0.887169	2.73859	4.789917
2800	-4036.117	-4048.896	12.77925	1.620598	23.25166	0.243365	0.607472	1.05678	2.09238	5.208934
2810	-4022.848	-4047.613	24.76552	0.7641599	23.98926	0.0879129	0.392294	0.946507	2.57329	4.690079
2820	-4032.152	-4047.51	15.35885	0.7516455	25.58257	0.0852366	0.386912	0.9426	2.58525	5.037258
2830	-4033.12	-4045.854	12.7339	1.175033	24.71318	0.170499	0.523706	1.02387	2.28192	5.169627
2840	-4033.266	-4047.142	13.87613	1.294854	19.87999	0.191823	0.550421	1.0357	2.22205	5.180632
2850	-4036.686	-4059.613	22.92731	1.110726	23.36634	0.158502	0.507678	1.01617	2.31765	4.771878
2860	-4035.745	-4045.384	9.638579	1.26667	19.08305	0.186927	0.544473	1.03318	2.23542	5.385128
2870	-4039.347	-4057.029	17.68246	1.186194	17.37681	0.172542	0.52636	1.0251	2.27599	4.861537
2880	-4077.495	-4069.164	-8.331002	1.369353	17.99716	0.204417	0.56526	1.04173	2.18859	6.352733
2890	-4043.369	-4058.688	15.31911	0.7970159	19.11863	0.0949236	0.40593	0.956125	2.54302	5.088623
2900	-4025.073	-4052.783	27.71007	0.813795	23.56858	0.0984906	0.412629	0.960705	2.52817	4.567604
2910	-4048.156	-4052.106	3.949468	1.739877	15.10397	0.260115	0.624157	1.06187	2.05385	5.48368
2920	-4043.19	-4066.476	23.28655	0.9545136	25.12212	0.127791	0.462639	0.992034	2.41754	4.735987
2930	-4049.138	-4057.375	8.236953	1.462837	19.28847	0.219524	0.582251	1.04816	2.15006	5.46104
2940	-4067.034	-4064.729	-2.304961	1.426955	18.42694	0.213815	0.575929	1.04583	2.16443	6.017598
2950	-4048.007	-4057.998	9.991472	1.127698	18.16148	0.161706	0.512035	1.01831	2.30795	5.341132
2960	-4052.146	-4069.619	17.47273	1.164154	23.21898	0.168497	0.521085	1.02264	2.28777	5.007562
2970	-4024.216	-4051.015	26.79921	0.9592589	22.78666	0.128755	0.464154	0.992907	2.41418	4.603863
2980	-4018.637	-4043.081	24.44413	1.042799	21.09527	0.145414	0.489249	1.00674	2.35859	4.687531
2990	-4032.824	-4053.897	21.07327	0.9151553	24.2706	0.11973	0.449675	0.984384	2.44621	4.839808
3000	-4054.056	-4076.352	22.29675	0.8856652	20.51719	0.113615	0.439467	0.978132	2.46879	4.77687
3010	-4041.189	-4056.441	15.25173	1.029182	21.80897	0.142739	0.485351	1.00467	2.36724	5.121479
3020	-4028.482	-4048.244	19.76165	0.9563276	24.79238	0.12816	0.46322	0.992369	2.41625	4.883593
3030	-4034.65	-4059.321	24.67132	0.7952573	22.5276	0.0945491	0.405218	0.955632	2.5446	4.696209
3040	-4017.004	-4053.143	36.13878	0.9843215	27.38463	0.133815	0.471988	0.997353	2.39684	4.214687
3050	-4035.577	-4058.147	22.57062	0.9940927	22.32918	0.135774	0.474969	0.999014	2.39024	4.789025
3060	-4039.304	-4062.747	23.44271	1.136437	22.7107	0.163345	0.514242	1.01938	2.30303	4.75111
3070	-4006.075	-4048.188	42.1121	0.6202341	26.19318	0.0573063	0.323334	0.891301	2.72806	3.995546
3080	-4017.134	-4054.685	37.55112	0.7138889	28.77188	0.0771571	0.37001	0.929908	2.62292	4.146824
3090	-4024.067	-4061.148	37.08089	0.631952	27.7655	0.0597579	0.329574	0.896784	2.71388	4.176412
3100	-4037.456	-4062.957	25.50045	0.6783327	22.81465	0.0695674	0.353125	0.916567	2.66074	4.660976
3110	-4016.851	-4045.638	28.78702	0.988139	23.01427	0.134581	0.473157	0.998007	2.39425	4.518782
3120	-4034.614	-4067.962	33.34816	0.6204962	23.56105	0.057361	0.323475	0.891426	2.72774	4.328299
3130	-4034.713	-4063.435	28.72244	0.8195001	21.76151	0.0997009	0.414868	0.962215	2.52322	4.502757
3140	-4027.967	-4049.931	21.96428	1.193339	20.51272	0.173844	0.52804	1.02588	2.27224	4.792962
3150	-4023.419	-4050.161	26.74148	0.7356504	22.1928	0.0818137	0.379876	0.937395	2.60091	4.600552
3160	-4023.658	-4048.589	24.93061	1.16002	21.76446	0.167733	0.520079	1.02217	2.29002	4.677045
3170	-4030.052	-4051.501	21.44929	0.869574	24.23613	0.110254	0.433707	0.974514	2.48153	4.824834
3180	-4016.343	-4044.108	27.76461	0.8684661	29.84713	0.110022	0.433305	0.974259	2.48241	4.457024
3190	-4018.018	-4040.388	22.36999	0.8947744	21.40044	0.11551	0.442667	0.980114	2.46171	4.790594
3200	-4031.038	-4050.721	19.68315	1.194411	20.54706	0.174039	0.528291	1.02599	2.27168	4.904836
3210	-4051.921	-4071.124	19.20312	1.236845	20.75648	0.181667	0.537961	1.03034	2.25003	4.931665
3220	-4060.431	-4069.912	9.480813	1.87557	22.59665	0.277955	0.641094	1.06654	2.01441	5.368798
3230	-4040.768	-4056.382	15.61475	0.8799697	22.94274	0.112427	0.437444	0.976869	2.47326	5.092298
3240	-4051.797	-4059.541	7.744224	1.513554	16.58919	0.227409	0.590797	1.05121	2.13059	5.384967
3250	-4039.937	-4051.625	11.68805	1.064603	26.26612	0.149661	0.495344	1.00993	2.34506	5.154159
3260	-4040.048	-4048.034	7.986713	1.156877	21.55931	0.167151	0.519311	1.02181	2.29173	5.459734
3270	-4049.96	-4047.462	-2.498246	1.331962	18.53587	0.198159	0.557967	1.03881	2.20506	6.027419
3280	-4039.253	-4045.924	6.671008	1.50513	19.74024	0.226114	0.589408	1.05072	2.13376	5.543339
3290	-4053.03	-4056.522	3.492091	1.560393	17.05345	0.234503	0.59831	1.05378	2.11341	5.665156
3300	-4035.978	-4044.884	8.906283	1.145747	22.22196	0.165084	0.516567	1.0205	2.29785	5.403523
3310	-4030.535	-4049.624	19.08894	0.9048546	23.00225	0.117601	0.446159	0.982254	2.45399	4.940295
3320	-4042.255	-4052.596	10.34039	1.142353	20.09282	0.164451	0.515723	1.02009	2.29973	5.359497
3330	-4043.714	-4041.782	-1.931199	1.45443	18.9384	0.218196	0.580791	1.04763	2.15338	5.993303
3340	-4067.631	-4051.514	-16.11762	1.520307	18.65626	0.228443	0.591902	1.05159	2.12806	6.756462
3350	-4055.763	-4061.214	5.451593	1.434381	17.30639	0.215005	0.577257	1.04632	2.16141	5.562344
3360	-4045.607	-4055.452	9.844924	0.9583809	18.61738	0.128577	0.463874	0.992746	2.4148	5.363794
3370	-4049.611	-4063.084	13.47318	1.021041	17.33558	0.141133	0.482986	1.0034	2.37248	5.100903
3380	-4027.853	-4053.463	25.60998	1.012534	22.76252	0.139448	0.480487	1.00205	2.37802	4.655941
3390	-4043.3	-4057.199	13.89962	1.086766	22.25682	0.153934	0.501363	1.01301	2.33169	5.178354
3400	-4027.359	-4058.774	31.4148	0.7816315	24.12241	0.0916445	0.399632	0.951732	2.55699	4.413369
3410	-4041.795	-4054.96	13.16533	0.7909562	21.7752	0.0936329	0.403467	0.954417	2.54848	5.217506
3420	-4035.935	-4052.684	16.74937	1.321157	19.7955	0.196327	0.555802	1.03793	2.20994	5.034139
3430	-4034.164	-4046.813	12.64909	0.9509893	20.15375	0.127074	0.461508	0.991379	2.42004	5.245112
3440	-4061.964	-4062.033	0.06913786	1.264107	22.79028	0.186478	0.543922	1.03294	2.23666	5.776759
3450	-4070.098	-4064.857	-5.241083	1.256913	17.06879	0.185215	0.542367	1.03227	2.24015	6.177483
3460	-4046.858	-4051.637	4.779623	0.8699797	21.23962	0.110339	0.433854	0.974607	2.4812	5.616436
3470	-4065.139	-4071.642	6.5023	1.401009	22.10708	0.209617	0.571205	1.04404	2.17514	5.514892
3480	-4040.76	-4058.878	18.11725	1.097313	23.06232	0.155951	0.504167	1.01442	2.32546	4.981819
3490	-4045.693	-4061.799	16.1053	0.9502238	22.23775	0.126918	0.461261	0.991236	2.42058	5.079424
3500	-4034.448	-4048.162	13.71437	0.8394334	17.43168	0.103918	0.422539	0.96731	2.50623	5.093679
3510	-4024.641	-4054.157	29.51615	0.7850637	25.58206	0.0923767	0.40105	0.952729	2.55384	4.483867
3520	-4043.175	-4070.154	26.97911	0.6969206	25.40592	0.0735306	0.362074	0.923722	2.64067	4.58547
3530	-4019.711	-4046.714	27.00262	0.861726	22.97805	0.108609	0.430847	0.972693	2.48785	4.596131
3540	-4031.416	-4061.276	29.85955	0.9253491	20.18617	0.121829	0.453103	0.986439	2.43863	4.392778
3550	-4031.776	-4057.66	25.88461	1.085325	22.56679	0.153657	0.500977	1.01281	2.33255	4.642645
3560	-4023.879	-4048.975	25.09584	0.8875289	24.13671	0.114003	0.440125	0.978541	2.46733	4.675208
3570	-4026.001	-4050.632	24.6315	1.076687	25.37148	0.151996	0.498647	1.01163	2.33773	4.678454
3580	-4053.639	-4058.996	5.357192	1.132354	17.62491	0.16258	0.513214	1.01888	2.30532	5.580489
3590	-4050.451	-4055.806	5.355216	1.429122	20.40509	0.214163	0.576317	1.04597	2.16355	5.604131
3600	-4045.53	-4039.795	-5.734866	1.481752	17.1556	0.22249	0.585491	1.04933	2.14269	6.207409
3610	-4045.314	-4046.456	1.141811	0.9366018	18.82339	0.124137	0.45683	0.988646	2.43039	5.831322
3620	-4047.086	-4046.408	-0.6778156	1.423962	23.07638	0.213334	0.57539	1.04563	2.16565	5.796118
3630	-4059.635	-4056.564	-3.071223	1.071319	16.06624	0.15096	0.497186	1.01088	2.34097	6.014647
3640	-4047.439	-4047.907	0.4682459	1.154417	17.73757	0.166695	0.518708	1.02152	2.29308	5.859993
3650	-4059.04	-4058.855	-0.1841591	1.61433	21.19293	0.242456	0.606543	1.05649	2.09452	5.851735
3660	-4063.102	-4073.176	10.07366	1.073878	19.73012	0.151454	0.497884	1.01124	2.33942	5.370888
3670	-4031.869	-4045.314	13.44526	0.7258786	21.39969	0.0797223	0.375489	0.934093	2.6107	5.207634
3680	-4030.587	-4045.062	14.47464	1.142143	23.93633	0.164412	0.51567	1.02007	2.29985	5.120392
3690	-4059.578	-4063.765	4.187254	1.392535	20.1481	0.208234	0.569633	1.04343	2.1787	5.665048
3700	-4053.778	-4063.633	9.855081	1.316947	19.64567	0.19561	0.554952	1.03758	2.21186	5.381289
3710	-4039.916	-4062.241	22.32467	0.7979728	19.63331	0.0951273	0.406317	0.956392	2.54216	4.746056
3720	-4026.369	-4046.735	20.36605	1.324476	24.17993	0.196891	0.55647	1.0382	2.20843	4.870463
3730	-4044.86	-4054.065	9.204954	1.268706	21.45664	0.187283	0.544909	1.03336	2.23445	5.404899
3740	-4047.142	-4054.154	7.012055	0.9575308	21.07256	0.128404	0.463604	0.99259	2.4154	5.514263
3750	-4059.989	-4060.944	0.9545671	1.841249	20.03154	0.273559	0.636996	1.06546	2.02399	5.827826
3760	-4044.251	-4063.106	18.85463	1.160723	21.90566	0.167863	0.52025	1.02225	2.28964	4.956337
3770	-4026.043	-4046.844	20.80042	1.109402	20.37532	0.158251	0.507334	1.016	2.31841	4.84648
3780	-4040.08	-4051.994	11.91395	1.243669	19.20491	0.182878	0.539471	1.031	2.24665	5.268665
3790	-4033.121	-4047.163	14.04161	1.120088	21.62188	0.160273	0.510093	1.01736	2.31227	5.178466
3800	-4044.524	-4055.958	11.43432	1.566401	19.93294	0.2354	0.599248	1.05409	2.11126	5.30392
3810	-4043.752	-4060.94	17.18773	1.354738	23.86629	0.201985	0.562445	1.04062	2.19495	5.008453
3820	-4030.882	-4051.633	20.75124	0.777002	22.20794	0.0906564	0.397707	0.950373	2.56126	4.870483
3830	-4025.5	-4053.1	27.59975	0.7316676	25.61295	0.0809612	0.378096	0.936061	2.60488	4.558364
3840	-4033.58	-4050.428	16.84797	1.070875	19.53201	0.150875	0.497065	1.01082	2.34124	5.022176
3850	-4037.848	-4054.907	17.059	0.8018341	24.63109	0.095949	0.407871	0.957462	2.53872	4.996663
3860	-4046.059	-4061.327	15.26827	1.115159	25.78661	0.159341	0.508825	1.01674	2.3151	5.034142
3870	-4040.123	-4057.133	17.01054	1.465005	22.42243	0.219866	0.582626	1.0483	2.14921	5.037249
3880	-4040.758	-4056.972	16.21457	1.214151	21.93492	0.177608	0.532851	1.02806	2.26148	5.076694
3890	-4036.7	-4057.719	21.01861	0.7534168	21.34776	0.0856155	0.387681	0.943162	2.58354	4.853166
3900	-4019.695	-4049.837	30.14219	0.6762188	23.15315	0.0691176	0.35209	0.915727	2.66307	4.461309
3910	-4022.398	-4054.5	32.1019	0.7334378	22.0174	0.0813401	0.378889	0.936656	2.60311	4.354609
3920	-4041.542	-4064.515	22.97333	0.8513415	20.31986	0.106427	0.427011	0.970225	2.49634	4.73816
3930	-4029.421	-4063.149	33.72775	0.6432909	25.2362	0.0621421	0.335498	0.901894	2.70047	4.320222
3940	-4047.118	-4061.002	13.88339	1.218426	21.68286	0.178376	0.533824	1.0285	2.2593	5.185314
3950	-4035.089	-4050.071	14.98174	1.247425	20.07459	0.183542	0.540297	1.03137	2.24479	5.128231
3960	-4044.163	-4046.254	2.090728	1.097428	19.04559	0.155973	0.504197	1.01444	2.32539	5.78076
3970	-4041.371	-4049.654	8.282924	1.093343	21.20009	0.155193	0.503116	1.01389	2.3278	5.452103
3980	-4033.21	-4039.913	6.702813	0.9760803	20.67102	0.132157	0.469442	0.995921	2.40248	5.535052
3990	-4035.758	-4052.992	17.23395	1.049083	20.144	0.146642	0.491024	1.00768	2.35465	5.017428
4000	-4036.421	-4050.167	13.74624	1.147023	22.34001	0.165321	0.516884	1.02065	2.29714	5.184063
4010	-4035.894	-4046.59	10.69561	1.434442	21.82802	0.215015	0.577268	1.04633	2.16139	5.330083
4020	-4029.692	-4047.579	17.88687	0.847267	24.61121	0.10557	0.42549	0.969238	2.4997	4.963515
4030	-4052.288	-4057.222	4.933344	1.425595	19.26035	0.213596	0.575684	1.04574	2.16498	5.632269
4040	-4054.088	-4053.037	-1.050713	1.531526	17.96359	0.230152	0.593721	1.05222	2.12391	5.947953
4050	-4031.943	-4046.367	14.42413	1.236985	20.88208	0.181691	0.537992	1.03035	2.24996	5.162301
4060	-4053.969	-4061.968	7.998513	1.086887	21.5085	0.153957	0.501396	1.01303	2.33162	5.460159
4070	-4039.652	-4043.704	4.052668	1.277579	20.10176	0.188831	0.546798	1.03417	2.2302	5.67232
4080	-4047.257	-4050.764	3.507489	1.30877	17.8046	0.194214	0.553288	1.0369	2.2156	5.690418
4090	-4059.996	-4059.915	-0.08028209	1.464849	16.42452	0.219841	0.582599	1.04829	2.14927	5.848718
4100	-4050.169	-4060.735	10.56588	1.180873	23.90305	0.17157	0.525099	1.02452	2.27881	5.284748
4110	-4059.083	-4057.513	-1.570462	1.007737	18.52731	0.138495	0.479065	1.00127	2.38117	5.977402
4120	-4040.385	-4055.069	14.68455	1.291977	26.74499	0.191327	0.549823	1.03545	2.2234	5.022588
4130	-4031.158	-4041.828	10.67031	1.511072	20.72102	0.227028	0.590389	1.05107	2.13152	5.342917
4140	-4049.962	-4069.179	19.21775	0.7169548	21.02167	0.0778129	0.371421	0.930993	2.61977	4.934475
4150	-4030.307	-4049.944	19.63734	0.7750138	25.12675	0.0902319	0.396876	0.949784	2.56311	4.881138
4160	-4037.397	-4054.152	16.75418	0.8613999	23.78706	0.108541	0.430728	0.972617	2.48811	5.028231
4170	-4030.047	-4040.697	10.65009	1.140529	20.03868	0.16411	0.515267	1.01988	2.30075	5.343847
4180	-4038.476	-4047.505	9.028872	1.153247	20.38867	0.166478	0.51842	1.02138	2.29372	5.424163
4190	-4041.183	-4054.429	13.24613	0.8609052	25.02436	0.108437	0.430546	0.972501	2.48852	5.138889
4200	-4060.404	-4067.44	7.036348	1.357825	22.25918	0.2025	0.563043	1.04085	2.1936	5.486656
4210	-4056.468	-4061.061	4.592871	1.122621	23.07902	0.16075	0.510742	1.01768	2.31083	5.567616
4220	-4045.823	-4059.79	13.96714	1.116105	21.65541	0.15952	0.509069	1.01686	2.31455	5.181663
4230	-4023.945	-4055.013	31.06808	0.8510361	25.24718	0.106363	0.426898	0.970152	2.49659	4.425549
4240	-4034.613	-4054.999	20.38597	0.8633494	23.96325	0.10895	0.431441	0.973073	2.48654	4.873033
4250	-4017.204	-4041.598	24.39405	0.9643818	24.8935	0.129793	0.465778	0.993838	2.41059	4.695331
4260	-4044.918	-4052.542	7.624355	1.498594	17.989	0.225105	0.588322	1.05034	2.13623	5.465906
4270	-4034.963	-4053.701	18.7378	1.083257	21.32339	0.15326	0.500422	1.01253	2.33379	4.959851
4280	-4037.714	-4060.952	23.2384	1.083741	24.24894	0.153353	0.500552	1.0126	2.3335	4.750862
4290	-4042.832	-4062.345	19.51335	1.344893	22.43628	0.200337	0.560523	1.03985	2.19929	4.925574
4300	-4046.91	-4058.631	11.72114	1.359499	20.36549	0.202779	0.563367	1.04098	2.19287	5.292054
4310	-4032.481	-4043.957	11.4753	0.8529711	26.2144	0.10677	0.427617	0.970617	2.495	5.164342
4320	-4041.432	-4050.333	8.900989	1.118565	21.27951	0.159985	0.509702	1.01717	2.31314	5.421819
4330	-4043.814	-4050.328	6.513114	1.018702	22.02632	0.14067	0.482302	1.00303	2.374	5.516579
4340	-4048.09	-4067.006	18.91531	1.491817	24.50065	0.224056	0.587189	1.04994	2.13882	4.924074
4350	-4022.985	-4050.924	27.93966	1.355184	22.27671	0.20206	0.562532	1.04065	2.19476	4.547827
4360	-4033.931	-4058.456	24.52444	0.600595	22.87325	0.0532308	0.312603	0.881622	2.75254	4.703866
4370	-4031.405	-4051.673	20.26856	0.8880073	19.39747	0.114103	0.440294	0.978646	2.46696	4.84179
4380	-4023.679	-4051.812	28.13345	0.86067	24.95202	0.108388	0.43046	0.972445	2.48871	4.54462
4390	-4041.323	-4061.77	20.44714	1.001409	23.51167	0.137235	0.477175	1.00023	2.38536	4.876433
4400	-4031.12	-4056.897	25.77759	0.7612897	22.16078	0.0872993	0.391069	0.945623	2.57601	4.643621
4410	-4029.495	-4051.032	21.53665	1.040025	20.94753	0.14487	0.48846	1.00633	2.36034	4.822888
4420	-4016.902	-4043.415	26.51356	1.040421	20.18599	0.144948	0.488573	1.00639	2.36009	4.558527
4430	-4046.295	-4054.757	8.462276	1.105338	18.44169	0.157479	0.506275	1.01547	2.32077	5.433675
4440	-4046.637	-4049.018	2.381351	1.271401	18.47792	0.187754	0.545485	1.03361	2.23315	5.763723
4450	-4047.369	-4049.341	1.971562	0.9373444	18.48724	0.124289	0.457074	0.988789	2.42985	5.785965
4460	-4052.693	-4057.678	4.984947	1.417506	21.76784	0.212293	0.574223	1.04519	2.1683	5.593384
4470	-4038.267	-4048.533	10.26576	1.369834	19.30745	0.204496	0.565352	1.04177	2.18839	5.356152
4480	-4031.071	-4057.024	25.95322	1.136617	23.86196	0.163379	0.514288	1.0194	2.30293	4.641197
4490	-4034.414	-4051.892	17.47805	0.7760261	21.57192	0.0904481	0.3973	0.950084	2.56217	5.019503
4500	-4049.91	-4065.229	15.31925	0.8832157	22.69974	0.113105	0.438599	0.977591	2.47071	5.108964
4510	-4030.418	-4049.287	18.86971	0.7795489	21.88968	0.0912001	0.398768	0.951123	2.55891	4.955645
4520	-4046.917	-4062.263	15.3452	1.069195	23.86564	0.15055	0.496606	1.01058	2.34226	5.08567
4530	-4033.572	-4058.073	24.50101	0.8055154	20.60778	0.0967318	0.409345	0.958471	2.53545	4.672187
4540	-4018.603	-4043.787	25.18387	1.040732	23.9842	0.145009	0.488661	1.00643	2.3599	4.672674
4550	-4029.536	-4056.565	27.02884	1.110048	25.02077	0.158374	0.507502	1.01608	2.31804	4.588157
4560	-4035.074	-4052.671	17.59694	1.03838	22.18077	0.144548	0.487991	1.00608	2.36138	5.012667
4570	-4032.226	-4041.989	9.762771	1.305902	21.91124	0.193723	0.552701	1.03665	2.21692	5.371278
4580	-4035.553	-4059.096	23.54304	1.071164	22.47249	0.15093	0.497144	1.01086	2.34107	4.746107
4590	-4028.582	-4045.567	16.98466	1.162266	22.40767	0.168148	0.520626	1.02243	2.2888	5.038533
4600	-4020.356	-4039.248	18.89166	0.9212563	20.71023	0.120987	0.451733	0.98562	2.44166	4.945992
4610	-4027.663	-4050.058	22.39508	1.030039	20.33993	0.142908	0.485598	1.0048	2.36669	4.767202
4620	-4043.204	-4064.137	20.93287	0.8496508	24.89855	0.106072	0.426381	0.969817	2.49773	4.83427
4630	-4036.147	-4059.527	23.37968	0.8561027	23.43368	0.107429	0.428778	0.971365	2.49243	4.752164
4640	-4054.779	-4063.983	9.203753	1.234329	19.58136	0.181219	0.537402	1.03009	2.25129	5.41396
4650	-4064.691	-4075.836	11.14576	1.147543	21.29539	0.165418	0.517012	1.02071	2.29686	5.316174
4660	-4042.887	-4046.974	4.086536	1.33173	18.38553	0.198119	0.557921	1.0388	2.20516	5.670138
4670	-4050.736	-4062.478	11.74131	1.248069	22.0624	0.183656	0.540438	1.03143	2.24448	5.27864
4680	-4042.054	-4059.238	17.18314	1.428832	22.0841	0.214116	0.576265	1.04595	2.16366	5.031873
4690	-4042.001	-4059.238	17.23649	1.41245	22.58441	0.211476	0.573304	1.04484	2.17038	5.025696
4700	-4047.987	-4059.955	11.96843	1.439243	21.38134	0.215782	0.578121	1.04664	2.15945	5.276812
4710	-4037.45	-4055.003	17.55324	1.001928	20.35441	0.137338	0.477331	1.00032	2.38501	5.005496
4720	-4019.598	-4047.619	28.0207	0.7628648	24.51752	0.0876361	0.391742	0.946109	2.57451	4.552338
4730	-4030.409	-4052.575	22.16653	1.308993	21.48757	0.194252	0.553334	1.03691	2.2155	4.801194
4740	-4048.219	-4060.626	12.4073	1.002248	21.94124	0.137402	0.477426	1.00037	2.3848	5.250179
4750	-4042.161	-4059.232	17.0708	1.247623	20.41042	0.183577	0.540341	1.03138	2.2447	5.030061
4760	-4037.359	-4060.576	23.21622	0.7635147	23.38865	0.087775	0.392019	0.946309	2.5739	4.759394
4770	-4027.808	-4046.035	18.22678	0.7434766	21.33097	0.0834886	0.383341	0.939972	2.5932	4.983857
4780	-4062.547	-4061.879	-0.6681781	1.11646	20.62461	0.159588	0.509161	1.0169	2.31435	5.893031
4790	-4058.78	-4066.11	7.329336	1.079629	21.29036	0.152563	0.499444	1.01204	2.33596	5.49548
4800	-4065.438	-4059.146	-6.291593	1.109419	15.34096	0.158254	0.507338	1.016	2.3184	6.178119
4810	-4047.709	-4059.13	11.42094	1.1193	20.33712	0.160124	0.509891	1.01726	2.31272	5.306731
4820	-4052.261	-4057.954	5.692834	0.8997683	17.83393	0.116547	0.444404	0.981181	2.45787	5.568621
4830	-4067.766	-4058.755	-9.011576	1.371031	15.94002	0.204694	0.56558	1.04186	2.18787	6.380613
4840	-4063.412	-4072.922	9.510324	1.173567	19.70372	0.17023	0.523355	1.02371	2.28271	5.399263
4850	-4053.546	-4067.568	14.02148	1.143121	20.022	0.164594	0.515914	1.02019	2.29931	5.175382
4860	-4050.948	-4066.235	15.28643	1.439491	22.04784	0.215822	0.578165	1.04666	2.15935	5.118082
4870	-4023.153	-4038.82	15.6669	1.047622	18.63263	0.146357	0.490612	1.00746	2.35557	5.051745
4880	-4032.435	-4052.346	19.91194	0.9233649	21.19883	0.121421	0.45244	0.986043	2.4401	4.903553
4890	-4058.049	-4059.656	1.606978	0.9627227	20.97976	0.129457	0.465253	0.993538	2.41175	5.7734
4900	-4040.686	-4043.379	2.693055	1.51274	20.88785	0.227284	0.590663	1.05116	2.13089	5.723936
4910	-4048.401	-4061.027	12.62675	1.292036	19.99779	0.191337	0.549835	1.03545	2.22337	5.244797
4920	-4022.247	-4048.182	25.93423	0.8758314	24.75145	0.111563	0.435963	0.975939	2.47653	4.635073
4930	-4034.573	-4053.077	18.50317	1.239669	18.79188	0.182168	0.538588	1.03062	2.24863	4.907485
4940	-4026.257	-4045.526	19.26909	0.9480773	21.07743	0.126481	0.460569	0.990834	2.42212	4.932657
4950	-4051.637	-4082.811	31.17385	1.055162	24.10911	0.147827	0.492727	1.00857	2.35088	4.423323
4960	-4027.093	-4053.191	26.09774	0.8343172	25.49376	0.102837	0.420592	0.966028	2.51054	4.618852
4970	-4026.084	-4055.157	29.07303	0.9582503	26.25612	0.12855	0.463833	0.992722	2.41489	4.492429
4980	-4018.649	-4051.247	32.59759	0.6043394	29.30373	0.0540043	0.314676	0.883517	2.7478	4.307603
4990	-4030.19	-4064.378	34.18804	0.7119899	26.28443	0.0767509	0.369133	0.929232	2.62488	4.297405
5000	-4019.803	-4053.668	33.86571	0.6417569	23.73845	0.0618189	0.334703	0.901213	2.70226	4.308363
