Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
4980	-4058.951	-4056.687	-2.264372	1.368572	14.99712	0.204287	0.565111	1.04167	2.18893	5.885018
4990	-4055.926	-4057.108	1.182137	1.998132	18.99717	0.293052	0.654815	1.06994	1.98219	5.828689
5000	-4050.922	-4063.723	12.80068	1.207421	23.58221	0.176395	0.531308	1.02737	2.26493	5.19985
5010	-4032.419	-4040.509	8.090021	0.948727	17.00086	0.126613	0.460779	0.990956	2.42165	5.392318
5020	-4046.163	-4054.585	8.422386	1.343345	22.78232	0.200077	0.560219	1.03972	2.19998	5.41046
5030	-4060.098	-4059.169	-0.9293084	1.500071	16.8487	0.225334	0.588568	1.05043	2.13567	5.917838
5040	-4062.192	-4054.654	-7.537469	1.473187	16.72979	0.221151	0.584032	1.04881	2.14601	6.308477
5050	-4061.22	-4065.553	4.33296	1.132507	21.98511	0.162609	0.513253	1.0189	2.30524	5.616834
5060	-4056.559	-4053.532	-3.027011	1.193127	17.46134	0.173805	0.52799	1.02585	2.27235	6.054457
5070	-4059.244	-4053.616	-5.62854	1.167563	15.51374	0.169126	0.52191	1.02303	2.28593	6.145922
5080	-4053.033	-4059.65	6.617404	1.397726	18.65543	0.209082	0.570598	1.0438	2.17652	5.53782
5090	-4053.115	-4061.368	8.253263	1.26741	19.10282	0.187057	0.544631	1.03324	2.23507	5.457992
5100	-4067.151	-4067.85	0.6998719	1.054901	22.47441	0.147776	0.492654	1.00853	2.35104	5.762522
5110	-4061.5	-4059.875	-1.624738	1.342944	18.86428	0.20001	0.56014	1.03969	2.20016	5.977902
5120	-4028.981	-4049.298	20.31722	1.094138	22.35345	0.155345	0.503327	1.014	2.32733	4.889908
5130	-4037.192	-4054.883	17.69053	0.9345041	20.92335	0.123707	0.45614	0.988239	2.43191	5.006274
5140	-4037.393	-4053.449	16.05647	0.7444357	24.64855	0.0836939	0.383763	0.940284	2.59226	5.036903
5150	-4025.232	-4053.647	28.41504	1.093823	21.88111	0.155285	0.503243	1.01396	2.32751	4.519406
5160	-4038.679	-4057.06	18.38072	0.6944961	19.49629	0.073013	0.360922	0.922812	2.64325	4.942517
5170	-4039.289	-4058.214	18.92476	1.247339	20.41998	0.183527	0.540278	1.03136	2.24484	4.939413
5180	-4082.878	-4083.827	0.9493864	1.497177	17.31662	0.224886	0.588086	1.05026	2.13677	5.822789
5190	-4068.075	-4068.815	0.7392372	0.9845839	15.54666	0.133868	0.472069	0.997398	2.39667	5.7383
5200	-4064.455	-4059.26	-5.19522	1.357461	15.22045	0.20244	0.562973	1.04083	2.19376	6.098035
5210	-4056.507	-4061.755	5.248054	1.553265	19.32959	0.233435	0.597189	1.0534	2.11597	5.616075
5220	-4055.627	-4053.811	-1.816306	1.225098	16.69492	0.179572	0.535333	1.02918	2.25592	5.965259
5230	-4041.086	-4053.533	12.44747	1.247558	23.78968	0.183566	0.540326	1.03138	2.24473	5.209211
5240	-4040.538	-4051.416	10.87766	1.177854	21.09598	0.171017	0.524381	1.02419	2.28042	5.33063
5250	-4057.212	-4062.436	5.223604	1.274691	21.25426	0.188328	0.546185	1.03391	2.23158	5.595204
5260	-4046.787	-4056.652	9.864431	1.125506	19.53406	0.161294	0.511478	1.01804	2.30919	5.379742
5270	-4068.022	-4069.319	1.297136	1.543456	18.33689	0.231958	0.595633	1.05287	2.11953	5.821503
5280	-4068.693	-4069.686	0.9934893	1.593041	18.93855	0.239344	0.603345	1.05545	2.10186	5.838871
5290	-4059.349	-4068.484	9.135024	1.489634	19.81425	0.223717	0.586822	1.04981	2.13965	5.418872
5300	-4048.687	-4057.775	9.08774	0.9603187	17.21124	0.12897	0.464491	0.993101	2.41344	5.346738
5310	-4038.682	-4050.306	11.62412	1.580251	19.92015	0.237458	0.601391	1.05481	2.10634	5.294285
5320	-4027.357	-4050.355	22.99895	0.8436539	23.48821	0.104808	0.424133	0.968354	2.50271	4.768058
5330	-4038.758	-4050.642	11.88341	0.905722	22.52719	0.11778	0.446457	0.982435	2.45333	5.263872
5340	-4054.81	-4067.319	12.50905	0.9745569	23.83595	0.13185	0.468968	0.995653	2.40353	5.205338
5350	-4018.232	-4036.421	18.18973	0.9068083	23.07339	0.118005	0.44683	0.982662	2.4525	4.978542
5360	-4032.437	-4038.318	5.880764	1.116077	15.82869	0.159515	0.509062	1.01685	2.31457	5.436017
5370	-4039.757	-4047.636	7.878976	1.238009	19.76312	0.181873	0.53822	1.03045	2.24945	5.48219
5380	-4053.4	-4056.756	3.356047	1.003958	19.76995	0.137743	0.477938	1.00065	2.38367	5.71098
5390	-4045.013	-4048.906	3.892195	1.236742	14.28558	0.181648	0.537938	1.03033	2.25008	5.37265
5400	-4043.63	-4064.335	20.70518	1.037707	21.70176	0.144416	0.487799	1.00598	2.36181	4.870818
5410	-4042.061	-4057.001	14.94032	1.001704	19.12128	0.137294	0.477264	1.00028	2.38516	5.10852
5420	-4019.663	-4037.859	18.19584	1.014967	20.68871	0.13993	0.481205	1.00244	2.37643	4.979299
5430	-4044.695	-4058.869	14.17454	0.8018613	23.86712	0.0959548	0.407882	0.957469	2.53869	5.134685
5440	-4034.759	-4049.864	15.10479	1.30379	20.38316	0.19336	0.552267	1.03647	2.2179	5.1261
5450	-4056.123	-4056.18	0.05687799	1.623357	16.51743	0.243765	0.60788	1.05691	2.09144	5.844981
5460	-4053.182	-4064.937	11.75495	1.101343	23.55408	0.156719	0.505228	1.01495	2.3231	5.244969
5470	-4047.15	-4059.783	12.6329	1.355403	18.82831	0.202096	0.562574	1.04067	2.19466	5.221005
5480	-4041.235	-4067.004	25.76902	0.738714	27.49915	0.0824694	0.381238	0.938411	2.59788	4.590545
5490	-4021.597	-4044.803	23.20579	0.9350688	22.86449	0.123823	0.456326	0.988349	2.4315	4.761524
5500	-4035.636	-4043.824	8.187647	1.443389	18.40769	0.216443	0.578854	1.04692	2.15779	5.447672
5510	-4033.949	-4054.131	20.18223	0.9576875	20.08476	0.128436	0.463654	0.992619	2.41529	4.869455
5520	-4028.317	-4052.832	24.5152	0.9223191	21.69767	0.121206	0.45209	0.985833	2.44087	4.695196
5530	-4032.383	-4055.538	23.15523	0.7015887	21.2367	0.0745277	0.364279	0.925456	2.63574	4.751229
5540	-4022.464	-4045.613	23.14922	1.20161	24.22594	0.175345	0.529966	1.02676	2.26793	4.754816
5550	-4042.888	-4066.504	23.61609	0.9974602	25.77244	0.136447	0.475987	0.999578	2.38799	4.710705
5560	-4031.913	-4049.009	17.09597	0.9225776	23.14241	0.121259	0.452176	0.985885	2.44068	5.024943
5570	-4052.871	-4056.499	3.627925	1.026587	17.80373	0.142228	0.4846	1.00427	2.3689	5.683631
5580	-4057.955	-4063.071	5.115292	1.320654	19.99914	0.196241	0.555701	1.03789	2.21017	5.6204
5590	-4046.993	-4042.617	-4.375856	1.435636	21.56965	0.215206	0.57748	1.04641	2.16091	6.03268
5600	-4043.725	-4054.784	11.05897	1.167534	22.95965	0.16912	0.521903	1.02303	2.28595	5.290452
5610	-4037.386	-4036.03	-1.355734	1.222862	18.82601	0.179172	0.534829	1.02895	2.25705	5.963982
5620	-4062.766	-4056.831	-5.934362	1.726529	19.72733	0.258292	0.62238	1.06136	2.05797	6.18233
5630	-4041.745	-4047.283	5.537076	1.431865	19.35881	0.214603	0.576808	1.04616	2.16243	5.601183
5640	-4046.894	-4054.996	8.102091	1.256188	21.4298	0.185088	0.54221	1.0322	2.2405	5.456783
5650	-4061.999	-4064.178	2.17861	0.9317081	17.72029	0.123134	0.455217	0.987694	2.43396	5.763167
5660	-4037.434	-4056.987	19.55237	1.177461	23.68288	0.170945	0.524287	1.02414	2.28062	4.912134
5670	-4034.234	-4059.856	25.62229	0.7209031	21.27923	0.0786576	0.373228	0.932375	2.61574	4.636019
5680	-4038.969	-4061.403	22.43451	1.207985	22.80957	0.176497	0.531438	1.02743	2.26464	4.79537
5690	-4027.156	-4050.343	23.18664	1.00685	25.14348	0.138318	0.478801	1.00113	2.38175	4.739587
5700	-4029.061	-4049.297	20.23617	0.7834892	27.84815	0.0920408	0.400401	0.952273	2.55529	4.780361
5710	-4023.551	-4047.833	24.2817	0.9544363	23.29462	0.127775	0.462615	0.99202	2.41759	4.714132
5720	-4039.742	-4062.807	23.06453	1.038005	21.74834	0.144474	0.487885	1.00602	2.36162	4.762613
5730	-4044.065	-4056.632	12.56608	0.974619	23.82957	0.131862	0.468988	0.995664	2.40349	5.203123
5740	-4035.927	-4048.232	12.30571	1.325372	19.7316	0.197043	0.55665	1.03828	2.20803	5.257779
5750	-4059.824	-4072.987	13.16372	1.076575	24.94476	0.151975	0.498617	1.01161	2.33779	5.144797
5760	-4039.576	-4060.285	20.70948	1.12236	19.6278	0.160701	0.510675	1.01765	2.31098	4.82812
5770	-4067.017	-4068.46	1.443197	1.37334	18.49224	0.205076	0.56602	1.04203	2.18688	5.814571
5780	-4054.005	-4062.11	8.10431	1.253659	19.17427	0.184643	0.54166	1.03196	2.24174	5.466678
5790	-4069.895	-4063.114	-6.781332	1.617872	13.93313	0.24297	0.607069	1.05665	2.09331	6.077067
5800	-4041.964	-4052.937	10.97238	1.375034	23.01573	0.205356	0.566342	1.04215	2.18615	5.292814
5810	-4060.553	-4068.936	8.383144	1.48851	20.46039	0.223542	0.586633	1.04974	2.14009	5.455401
5820	-4034.588	-4043.109	8.520847	1.461531	18.56321	0.219318	0.582025	1.04808	2.15058	5.433621
5830	-4050.391	-4052.745	2.354014	1.34095	18.18326	0.199674	0.559748	1.03953	2.20104	5.76197
5840	-4052.67	-4055.305	2.634917	1.153664	19.8686	0.166556	0.518523	1.02143	2.29349	5.746235
5850	-4050.928	-4061.564	10.63605	0.9301186	18.68827	0.122808	0.45469	0.987382	2.43512	5.323336
5860	-4060.997	-4062.958	1.961569	1.669925	21.05819	0.250419	0.614596	1.05902	2.07597	5.754337
5870	-4071.785	-4071.634	-0.150817	0.9754691	20.02642	0.132034	0.469252	0.995813	2.4029	5.883121
5880	-4044.986	-4047.089	2.10259	1.159002	17.34579	0.167545	0.519831	1.02205	2.29057	5.757142
5890	-4038.536	-4054.666	16.13011	1.207432	20.93449	0.176397	0.531311	1.02737	2.26492	5.080915
5900	-4046.528	-4050.397	3.868465	1.19133	17.52922	0.173478	0.527569	1.02566	2.27329	5.661878
5910	-4043.084	-4055.196	12.11181	0.9193259	20.5281	0.120589	0.451084	0.985231	2.4431	5.273297
5920	-4058.327	-4060.413	2.086069	1.065968	17.73719	0.149925	0.49572	1.01012	2.34423	5.768776
5930	-4038.604	-4047.793	9.188919	1.249279	26.38442	0.18387	0.540704	1.03154	2.24388	5.244118
5940	-4046.731	-4066.524	19.79329	1.053512	22.29061	0.147506	0.492266	1.00833	2.3519	4.91349
5950	-4039.722	-4059.276	19.55365	0.9859401	18.6742	0.13414	0.472485	0.997631	2.39574	4.845405
5960	-4046.858	-4058.633	11.77497	0.9777995	18.88895	0.132503	0.469976	0.996222	2.4013	5.268257
5970	-4041.359	-4059.011	17.65272	1.286533	20.59796	0.190385	0.548685	1.03497	2.22596	5.004369
5980	-4063.422	-4064.667	1.24532	1.30537	20.25751	0.193631	0.552592	1.03661	2.21717	5.808807
5990	-4045.796	-4053.623	7.82728	1.244662	21.71741	0.183053	0.53969	1.0311	2.24616	5.46389
6000	-4051.607	-4059.15	7.543216	1.428257	17.19714	0.214024	0.576162	1.04592	2.1639	5.435713
6010	-4051.236	-4055.124	3.887722	1.612762	17.33248	0.242228	0.60631	1.05641	2.09505	5.653719
6020	-4059.805	-4066.166	6.360728	0.9298662	19.35478	0.122756	0.454607	0.987332	2.4353	5.55862
6030	-4059.04	-4073.409	14.36874	1.350747	23.82345	0.201318	0.561669	1.04031	2.19671	5.127625
6040	-4038.696	-4054.658	15.96219	1.439944	20.98078	0.215894	0.578245	1.04669	2.15917	5.089163
6050	-4031.32	-4054.708	23.38769	0.9360771	23.1292	0.12403	0.456657	0.988544	2.43077	4.753113
6060	-4053.009	-4065.403	12.3945	0.8647116	21.15537	0.109236	0.431939	0.97339	2.48544	5.25842
6070	-4044.759	-4048.836	4.077494	1.700477	18.24526	0.254698	0.618847	1.06031	2.06615	5.66833
6080	-4054.739	-4073.974	19.23537	1.33499	20.26329	0.19867	0.558569	1.03906	2.2037	4.920869
6090	-4051.432	-4070.143	18.71079	1.021132	21.90117	0.141151	0.483013	1.00342	2.37242	4.962904
6100	-4042.872	-4066.929	24.05678	0.9367837	21.72949	0.124174	0.45689	0.988681	2.43026	4.716745
6110	-4025.601	-4055.426	29.82542	0.7536059	23.68838	0.085656	0.387762	0.943221	2.58336	4.47838
6120	-4047.127	-4076.102	28.97464	0.9826334	21.07463	0.133476	0.471469	0.997062	2.39799	4.472095
6130	-4041.714	-4063.586	21.87197	1.101437	22.17401	0.156737	0.505253	1.01497	2.32304	4.819908
6140	-4021.286	-4049.25	27.96391	0.9474641	26.27063	0.126356	0.460371	0.990719	2.42255	4.534432
6150	-4041.202	-4055.377	14.17498	1.527516	19.87727	0.229542	0.593073	1.052	2.12539	5.165556
6160	-4028.202	-4046.242	18.04055	0.9491847	24.04815	0.126707	0.460926	0.991042	2.42133	4.969272
6170	-4050.473	-4068.021	17.54839	1.268334	21.99593	0.187218	0.544829	1.03333	2.23462	5.015688
6180	-4050.487	-4060.006	9.519037	0.9931934	19.71518	0.135594	0.474696	0.998863	2.39085	5.398899
6190	-4041.234	-4054.448	13.21375	1.304834	23.61386	0.193539	0.552482	1.03656	2.21742	5.181538
6200	-4036.944	-4045.669	8.725289	0.9932063	17.34867	0.135596	0.4747	0.998865	2.39084	5.375494
6210	-4035.31	-4051.306	15.99618	0.9391547	22.25654	0.124659	0.457667	0.989138	2.42854	5.084158
6220	-4033.198	-4057.07	23.87202	0.8971796	24.55758	0.11601	0.443505	0.98063	2.45986	4.721035
6230	-4043.218	-4062.391	19.17303	0.954483	23.86071	0.127785	0.46263	0.992029	2.41756	4.925359
6240	-4050.324	-4060.203	9.879239	1.236861	19.67843	0.181669	0.537965	1.03034	2.25002	5.380337
6250	-4042.461	-4052.695	10.2338	0.8466131	19.26683	0.105432	0.425245	0.969079	2.50024	5.357173
6260	-4034.734	-4054.625	19.89094	0.7127646	19.87755	0.0769166	0.369491	0.929508	2.62408	4.878002
6270	-4049.295	-4068.888	19.59368	0.7349331	22.30708	0.0816601	0.379557	0.937156	2.60163	4.922404
6280	-4044.18	-4065.453	21.27277	0.6017496	22.76488	0.0534691	0.313243	0.882209	2.75108	4.846474
6290	-4025.5	-4053.473	27.97327	0.748214	26.59138	0.0845024	0.385418	0.941504	2.58858	4.528543
6300	-4040.19	-4065.219	25.02888	0.8696349	21.76762	0.110267	0.433729	0.974528	2.48148	4.672576
6310	-4041.073	-4063.802	22.72887	1.02245	25.25093	0.141411	0.483397	1.00362	2.37157	4.75578
6320	-4036.247	-4046.597	10.35049	0.9586394	16.7285	0.128629	0.463957	0.992794	2.41462	5.239147
6330	-4041.624	-4053.723	12.09931	0.9591985	20.95758	0.128743	0.464135	0.992896	2.41423	5.273372
6340	-4043.003	-4047.321	4.318371	1.127095	18.93167	0.161593	0.511882	1.01824	2.30829	5.663271
6350	-4049.688	-4050.075	0.3870402	1.260853	18.86798	0.185908	0.54322	1.03264	2.23824	5.871241
6360	-4046.72	-4057.495	10.7743	1.074211	16.76086	0.151519	0.497975	1.01128	2.33922	5.216389
6370	-4033.037	-4051.34	18.30324	0.8049369	22.93758	0.0966088	0.409114	0.958314	2.53596	4.975172
6380	-4027.1	-4043.472	16.37221	1.015928	22.86953	0.140121	0.481488	1.00259	2.3758	5.060327
6390	-4042.066	-4050.428	8.362122	1.038962	19.88952	0.144662	0.488157	1.00617	2.36101	5.458009
6400	-4052.18	-4051.402	-0.7783038	1.116005	18.4941	0.159502	0.509043	1.01685	2.31461	5.9347
6410	-4051.007	-4058.926	7.9196	1.001613	20.35494	0.137276	0.477236	1.00027	2.38522	5.478787
6420	-4023.519	-4045.003	21.4842	1.213398	24.18297	0.177473	0.532679	1.02799	2.26186	4.824176
6430	-4024.002	-4044.985	20.98326	1.155699	24.98128	0.166933	0.519022	1.02167	2.29237	4.830585
6440	-4019.802	-4049.244	29.44189	0.7279669	25.40094	0.0801692	0.376432	0.934807	2.60859	4.48858
6450	-4044.638	-4058.184	13.54613	0.817012	24.90701	0.0991733	0.413894	0.961559	2.52537	5.130674
6460	-4035.323	-4054.561	19.23797	1.188342	24.44518	0.172934	0.526866	1.02534	2.27486	4.912025
6470	-4030.513	-4051.36	20.84733	1.02541	21.43993	0.141996	0.484258	1.00409	2.36966	4.862138
6480	-4003.149	-4040.195	37.04598	0.8051441	24.32246	0.0966529	0.409197	0.95837	2.53578	4.182272
6490	-4003.011	-4048.447	45.43621	0.7048955	29.31165	0.0752343	0.365831	0.926669	2.63227	3.869423
6500	-4025.577	-4057.144	31.56718	0.6983779	24.00541	0.0738418	0.362764	0.924266	2.63913	4.406619
6510	-4027.989	-4057.813	29.82393	0.9745627	18.8623	0.131851	0.46897	0.995654	2.40353	4.310645
6520	-4026.286	-4047.64	21.35391	1.353207	23.12024	0.20173	0.562148	1.0405	2.19563	4.841104
6530	-4048.415	-4068.928	20.51315	0.7103294	23.33023	0.0763959	0.368363	0.928637	2.6266	4.87556
6540	-4033.051	-4068.309	35.25819	0.9536232	29.72949	0.12761	0.462354	0.991869	2.41817	4.208383
6550	-4025.033	-4055.868	30.83481	0.6511916	24.25008	0.0638095	0.339561	0.905346	2.69128	4.437595
6560	-4031.559	-4062.737	31.17812	0.5879383	20.06515	0.0506302	0.305501	0.875038	2.76883	4.3209
6570	-4043.36	-4060.153	16.79319	1.108758	21.68261	0.158129	0.507167	1.01592	2.31879	5.051116
6580	-4057.679	-4059.195	1.51575	1.694449	18.72575	0.253859	0.618018	1.06006	2.06806	5.811418
6590	-4058.529	-4058.181	-0.3481705	1.450344	21.03225	0.217549	0.580077	1.04737	2.15501	5.864877
6600	-4074.687	-4070.45	-4.237289	0.8935578	17.41029	0.115257	0.442242	0.979852	2.46265	6.123308
6610	-4060.91	-4066.514	5.604008	1.394013	19.24376	0.208476	0.569909	1.04354	2.17808	5.597386
6620	-4055.545	-4065.843	10.29803	1.109832	22.09711	0.158333	0.507446	1.01606	2.31817	5.343388
6630	-4047.263	-4054.702	7.439714	1.779514	20.96355	0.265455	0.629314	1.06335	2.04188	5.49562
6640	-4032.656	-4046.445	13.7883	1.103382	24.57791	0.157107	0.505763	1.01522	2.32191	5.131045
6650	-4042.268	-4054.818	12.5504	1.357093	24.47584	0.202378	0.562902	1.0408	2.19392	5.184639
6660	-4046.603	-4051.075	4.471284	1.648711	23.06057	0.247408	0.611573	1.05808	2.08294	5.573585
6670	-4039.447	-4049.759	10.3116	1.065434	20.5026	0.149822	0.495573	1.01005	2.34456	5.361058
6680	-4049.011	-4058.567	9.555874	1.139716	21.51041	0.163958	0.515064	1.01978	2.3012	5.387723
6690	-4052.524	-4062.885	10.36127	0.924957	20.84516	0.121748	0.452972	0.986361	2.43892	5.357112
6700	-4039.771	-4050.566	10.79485	1.830943	18.73302	0.272224	0.635742	1.06512	2.02691	5.316092
6710	-4038.221	-4048.919	10.69816	1.180915	19.41564	0.171577	0.525109	1.02453	2.27879	5.335443
6720	-4039.881	-4046.991	7.109873	0.9644865	19.66386	0.129815	0.465811	0.993857	2.41052	5.521051
6730	-4036.614	-4042.195	5.580574	1.328843	19.48945	0.197631	0.557345	1.03856	2.20646	5.599061
6740	-4047.98	-4055.986	8.006125	1.025815	17.74082	0.142076	0.484376	1.00415	2.3694	5.435161
6750	-4024.681	-4044.721	20.04059	1.127804	25.73601	0.161726	0.512062	1.01832	2.30789	4.850376
6760	-4026.637	-4047.911	21.27353	1.108363	22.75276	0.158054	0.507064	1.01587	2.31902	4.846484
6770	-4023.936	-4048.32	24.38396	1.263339	23.64374	0.186344	0.543757	1.03287	2.23703	4.708342
6780	-4037.425	-4056.632	19.20617	1.063431	22.98245	0.149434	0.495021	1.00976	2.34578	4.935389
6790	-4046.377	-4056.143	9.765586	1.002834	23.9408	0.137519	0.477602	1.00047	2.38441	5.316976
6800	-4029.733	-4053.234	23.50111	0.8932296	21.32651	0.115189	0.442127	0.979781	2.4629	4.73652
6810	-4030.382	-4052.099	21.71715	1.07641	23.76548	0.151943	0.498572	1.01159	2.33789	4.819831
6820	-4033.796	-4047.976	14.18039	1.004586	23.63632	0.137868	0.478126	1.00076	2.38325	5.140072
6830	-4022.813	-4040.9	18.08719	0.7826634	21.35987	0.0918647	0.400059	0.952033	2.55604	4.990541
6840	-4045.22	-4061.09	15.87025	0.8983115	23.84076	0.116245	0.443898	0.980871	2.45899	5.064219
6850	-4041.389	-4057.937	16.54765	1.064864	20.3843	0.149711	0.495416	1.00997	2.3449	5.055329
6860	-4059.244	-4068.2	8.956303	0.886509	20.22702	0.113791	0.439765	0.978317	2.46813	5.428228
6870	-4033.766	-4052.531	18.76493	1.107933	24.95582	0.157972	0.506952	1.01581	2.31926	4.919991
6880	-4051.055	-4064.589	13.5346	1.199957	18.87184	0.175045	0.529583	1.02658	2.26879	5.174548
6890	-4027.435	-4058.316	30.88122	0.6708574	26.62838	0.0679775	0.349449	0.913571	2.669	4.418668
6900	-4050.77	-4072.504	21.73443	0.8306823	27.6559	0.102069	0.4192	0.965107	2.51362	4.732502
6910	-4023.866	-4053.683	29.8176	0.789708	28.73371	0.0933669	0.402957	0.954062	2.54961	4.416523
6920	-4031.39	-4060.246	28.85566	0.7196546	29.67883	0.0783905	0.372658	0.93194	2.61701	4.425141
6930	-4029.191	-4060.682	31.49085	1.201265	25.8459	0.175282	0.529886	1.02672	2.26811	4.404511
6940	-4027.295	-4065.135	37.84012	0.5104804	23.80725	0.0353463	0.258703	0.827747	2.8782	4.14213
6950	-4011.639	-4051.26	39.62019	0.8107941	24.96271	0.0978535	0.411444	0.959901	2.5308	4.084371
6960	-4020.042	-4054.213	34.17121	0.8355506	22.91807	0.103098	0.421063	0.966339	2.5095	4.283004
6970	-4008.75	-4048.088	39.33835	0.8365842	27.26775	0.103316	0.421456	0.966598	2.50863	4.098546
6980	-4012.884	-4046.773	33.88867	0.7442742	29.11428	0.0836593	0.383692	0.940232	2.59242	4.267415
6990	-4031.399	-4056.147	24.74801	0.4933843	25.83488	0.0321682	0.247575	0.815394	2.90486	4.665607
7000	-4047.009	-4059.05	12.0412	1.21446	21.92328	0.177664	0.532921	1.02809	2.26132	5.267122
7010	-4026.249	-4049.138	22.88931	1.208546	19.6073	0.176598	0.531567	1.02748	2.26435	4.716179
7020	-4033.376	-4045.37	11.99345	1.006863	17.78968	0.138321	0.478805	1.00113	2.38175	5.213017
7030	-4035.967	-4053.092	17.12532	1.253602	21.27627	0.184632	0.541647	1.03195	2.24177	5.035317
7040	-4051.497	-4056.274	4.776676	0.9634447	17.04135	0.129604	0.465482	0.993669	2.41125	5.589234
7050	-4027.91	-4042.898	14.98787	1.16263	22.48005	0.168216	0.520714	1.02247	2.2886	5.126702
7060	-4024.797	-4039.334	14.53677	1.293688	17.46787	0.191622	0.550179	1.0356	2.2226	5.049047
7070	-4056.825	-4072.108	15.28276	0.9607453	18.92197	0.129056	0.464626	0.993178	2.41314	5.083763
7080	-4053.647	-4078.28	24.63295	0.9922194	25.0077	0.135399	0.474401	0.998699	2.3915	4.684104
7090	-4034.95	-4069.635	34.68484	1.06437	23.72793	0.149616	0.49528	1.0099	2.34521	4.273729
7100	-4012.828	-4045.296	32.46811	0.6368265	22.38208	0.0607815	0.332134	0.899003	2.70808	4.346975
7110	-4026.422	-4051.814	25.39147	0.9941361	21.88531	0.135782	0.474982	0.999022	2.39021	4.657646
7120	-4022.602	-4045.924	23.32228	0.7852143	22.3456	0.0924088	0.401112	0.952772	2.55371	4.755439
7130	-4024.954	-4048.721	23.767	1.00525	21.78692	0.138	0.478324	1.00086	2.38281	4.730775
7140	-4024.508	-4044.346	19.83796	1.245798	20.97243	0.183254	0.53994	1.03121	2.2456	4.904321
7150	-4040.472	-4044.571	4.098865	1.615254	20.78226	0.24259	0.60668	1.05653	2.0942	5.658834
7160	-4059.154	-4061.741	2.587015	1.11961	20.37817	0.160183	0.50997	1.0173	2.31255	5.74032
7170	-4037.814	-4052.957	15.14263	1.094815	19.31671	0.155474	0.503506	1.01409	2.32693	5.103825
7180	-4023.574	-4044.205	20.63118	0.6812998	23.87913	0.0701992	0.354572	0.917737	2.65749	4.863994
7190	-4029.109	-4045.487	16.37819	0.7835221	20.76425	0.0920479	0.400414	0.952282	2.55526	5.067829
7200	-4031.142	-4044.583	13.4408	1.358694	20.15943	0.202645	0.563212	1.04092	2.19322	5.205885
7210	-4030.489	-4038.699	8.209951	1.05629	17.21119	0.148047	0.493041	1.00873	2.35018	5.397736
7220	-4052.579	-4056.491	3.912424	1.212961	18.89044	0.177394	0.532579	1.02794	2.26209	5.684516
7230	-4052.49	-4048.987	-3.502853	1.135226	17.60442	0.163119	0.513938	1.01923	2.30371	6.083036
7240	-4064.863	-4054.65	-10.21326	1.458481	16.38415	0.218837	0.581496	1.04789	2.15178	6.465111
7250	-4069.555	-4067.931	-1.62322	1.363981	16.44398	0.203525	0.564231	1.04132	2.19092	5.943527
7260	-4044.456	-4043.316	-1.139566	1.458225	18.76707	0.218797	0.581452	1.04787	2.15188	5.952942
7270	-4056.217	-4053.06	-3.157237	1.238537	22.00973	0.181967	0.538337	1.03051	2.24919	5.956386
7280	-4053.205	-4055.717	2.511954	0.947054	17.91587	0.126272	0.460238	0.990641	2.42285	5.748696
7290	-4047.828	-4055.593	7.76513	1.137107	22.03423	0.163471	0.514411	1.01946	2.30266	5.459547
7300	-4043.998	-4055.932	11.93314	1.085686	21.17826	0.153726	0.501074	1.01286	2.33234	5.280075
7310	-4042.27	-4053.599	11.32905	1.067181	21.39587	0.15016	0.496053	1.0103	2.34349	5.306563
7320	-4050.6	-4064.409	13.80949	1.239437	22.77108	0.182127	0.538536	1.03059	2.24874	5.174204
7330	-4049.305	-4055.597	6.29175	0.8548565	22.21414	0.107167	0.428317	0.971068	2.49345	5.521402
7340	-4053.062	-4065.964	12.902	1.115385	20.09551	0.159384	0.508884	1.01677	2.31497	5.232034
7350	-4029.66	-4049.603	19.94324	1.062459	21.11639	0.149245	0.494753	1.00962	2.34638	4.901144
7360	-4049.133	-4058.729	9.596306	1.317973	19.13553	0.195785	0.555159	1.03767	2.21139	5.388237
7370	-4041.513	-4050.515	9.002528	1.318157	20.32488	0.195816	0.555197	1.03768	2.2113	5.425688
7380	-4039.622	-4051.153	11.53118	1.254801	22.43045	0.184844	0.541909	1.03207	2.24118	5.28146
7390	-4042.967	-4049.179	6.212677	1.366386	21.69302	0.203924	0.564692	1.04151	2.18988	5.538835
7400	-4051.067	-4057.762	6.695151	1.21594	19.58284	0.17793	0.533258	1.02825	2.26057	5.542074
7410	-4066.467	-4061.418	-5.048758	1.456933	16.85483	0.218592	0.581227	1.04779	2.15239	6.162459
7420	-4056.365	-4057.581	1.215838	0.8329922	17.60102	0.102557	0.420085	0.965693	2.51166	5.814918
7430	-4053.335	-4057.616	4.280901	1.193057	20.39797	0.173793	0.527974	1.02585	2.27239	5.656892
7440	-4045.026	-4052.589	7.563146	1.247471	17.77632	0.18355	0.540307	1.03137	2.24477	5.461535
7450	-4064.181	-4068.006	3.825313	1.561094	20.68265	0.234608	0.598419	1.05382	2.11316	5.674027
7460	-4054.037	-4067.545	13.50796	1.224743	22.42855	0.179508	0.535253	1.02914	2.2561	5.193361
7470	-4057.172	-4070.466	13.29361	1.250453	20.78367	0.184077	0.54096	1.03166	2.24331	5.216403
