Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1019	1	-4109.773	-4118.954	9.180755	2.388817	19.77276	0.335656	0.690873	1.07725	1.89622	5.41637
1020	0	-4105.167	-4094.032	-11.135	2.723858	17.02686	0.366703	0.714994	1.08077	1.83754	6.523019
1021	1	-4117.861	-4110.481	-7.380222	5.709093	18.89708	0.529105	0.819185	1.0819	1.56981	6.282137
1022	0	-4101.515	-4094.947	-6.568028	3.33536	14.88394	0.41365	0.748554	1.08374	1.75406	6.162924
1023	1	-4107.762	-4100.653	-7.109134	4.363715	18.32331	0.473291	0.786917	1.08419	1.6556	6.280172
1024	0	-4116.385	-4103.912	-12.47262	3.081201	15.75816	0.395448	0.735927	1.08289	1.78574	6.593909
1025	1	-4094.409	-4092.435	-1.973775	3.60966	17.9866	0.431543	0.760528	1.08423	1.7237	5.99945
1026	0	-4121.81	-4107.433	-14.37723	4.469084	19.24944	0.478411	0.790014	1.08408	1.64749	6.635425
1027	1	-4117.194	-4098.302	-18.89167	3.385762	16.41476	0.417066	0.750873	1.08386	1.74821	6.994227
1028	0	-4104.954	-4095.161	-9.79283	3.976554	16.39241	0.45307	0.774394	1.0844	1.68813	6.43958
1029	1	-4118.233	-4108.36	-9.872605	2.385637	17.54305	0.335339	0.690618	1.0772	1.89684	6.445614
1030	0	-4114.083	-4103.941	-10.14201	3.179409	15.46203	0.402682	0.741001	1.08327	1.77305	6.434651
1031	1	-4104.271	-4102.014	-2.256812	3.081419	20.90879	0.395464	0.735939	1.08289	1.78571	5.960155
1032	0	-4095.285	-4091.351	-3.933064	4.870754	16.4895	0.49662	0.800796	1.08352	1.61906	6.085591
1033	1	-4095.121	-4090.983	-4.138466	3.274292	18.57682	0.409428	0.745667	1.08357	1.76133	6.115409
1034	0	-4100.359	-4090.265	-10.09399	3.623759	15.82913	0.432418	0.761103	1.08424	1.72224	6.445258
1035	1	-4100.293	-4094.979	-5.313978	4.296729	16.91963	0.469956	0.784883	1.08425	1.66091	6.179395
1036	0	-4105.44	-4092.427	-13.01314	3.012272	16.18266	0.390209	0.732205	1.08258	1.79501	6.63471
1037	1	-4118.887	-4107.197	-11.69024	3.094271	16.10068	0.396426	0.736617	1.08294	1.78401	6.551702
1038	0	-4118.336	-4104.84	-13.49607	3.446352	17.55403	0.421094	0.753587	1.08398	1.74134	6.651903
1039	1	-4119.195	-4106.013	-13.18176	3.28504	16.22266	0.410178	0.746181	1.0836	1.76004	6.645448
1040	0	-4118.335	-4109.323	-9.012428	3.986877	18.64105	0.45364	0.774754	1.0844	1.6872	6.376035
1041	1	-4117.223	-4099.674	-17.54989	2.501894	18.29269	0.346636	0.699596	1.07865	1.87512	6.851449
1042	0	-4099.778	-4093.321	-6.45709	3.01161	18.57941	0.390158	0.732169	1.08257	1.7951	6.240172
1043	1	-4121.297	-4106.236	-15.06077	3.342264	16.33336	0.414121	0.748875	1.08375	1.75325	6.761143
1044	0	-4120.119	-4106.589	-13.53032	3.51414	14.06585	0.425501	0.756532	1.0841	1.73387	6.573814
1045	1	-4112.731	-4100.966	-11.76543	2.302089	15.92409	0.326852	0.68372	1.07599	1.91344	6.553037
1046	0	-4112.107	-4103.823	-8.283186	2.92796	19.27385	0.383611	0.72746	1.08214	1.80679	6.318015
1047	1	-4106.966	-4101.811	-5.155437	3.583229	18.65352	0.42989	0.75944	1.0842	1.72647	6.16892
1048	0	-4133.465	-4108.178	-25.28747	2.816702	13.65878	0.374565	0.720846	1.08145	1.82314	7.393511
1049	1	-4122.792	-4108.481	-14.31107	3.533654	16.19312	0.426752	0.757363	1.08413	1.73176	6.714957
1050	0	-4122.636	-4102.312	-20.32402	2.586347	15.48859	0.354493	0.705706	1.07954	1.86026	7.093184
1051	1	-4127.673	-4108.092	-19.58074	3.283123	15.67108	0.410044	0.74609	1.0836	1.76027	7.045286
1052	0	-4117.942	-4102.424	-15.51741	4.038691	15.93633	0.456475	0.776537	1.08439	1.6826	6.788734
1053	1	-4126.303	-4099.445	-26.85814	2.379235	13.92376	0.3347	0.690103	1.07712	1.89808	7.517741
1054	0	-4115.234	-4111.364	-3.869184	4.338811	16.09038	0.472059	0.786167	1.08421	1.65756	6.065459
1055	1	-4107.69	-4089.659	-18.03133	2.971591	12.65011	0.387052	0.729943	1.08237	1.80063	6.740096
1056	0	-4109.273	-4103.694	-5.579235	3.344321	19.05052	0.414262	0.748971	1.08376	1.75301	6.183359
1057	1	-4097.451	-4089.412	-8.039012	3.391201	18.68797	0.417431	0.75112	1.08387	1.74758	6.322637
1058	0	-4110.193	-4104.645	-5.547948	3.6032	18.10491	0.43114	0.760263	1.08422	1.72438	6.197273
1059	1	-4105.107	-4085.885	-19.22191	2.788984	16.12057	0.372249	0.719132	1.08125	1.82736	7.019234
1060	0	-4117.56	-4113.966	-3.594082	2.561794	19.23199	0.352238	0.703963	1.0793	1.8645	6.07561
1061	1	-4102.114	-4091.034	-11.07989	3.419504	16.82521	0.419319	0.752394	1.08393	1.74436	6.520305
1062	0	-4108.495	-4105.064	-3.430604	3.408316	15.24113	0.418575	0.751893	1.0839	1.74563	5.983776
1063	1	-4107.457	-4088.723	-18.73431	3.253733	14.04506	0.407986	0.744675	1.08351	1.76383	6.942462
1064	0	-4108.617	-4095.012	-13.60498	3.184107	15.30659	0.403022	0.741238	1.08329	1.77246	6.653676
1065	1	-4106.679	-4099.769	-6.909474	2.965014	18.07041	0.386537	0.729572	1.08234	1.80155	6.272905
1066	0	-4102.245	-4093.286	-8.958776	3.319241	15.38014	0.412544	0.7478	1.08369	1.75596	6.354029
1067	1	-4103.539	-4097.101	-6.438432	3.219481	19.80678	0.405559	0.742999	1.0834	1.76804	6.205109
1068	0	-4091.004	-4083.261	-7.742318	3.055756	18.62763	0.39353	0.734569	1.08278	1.78912	6.30822
1069	1	-4096.093	-4085.993	-10.09963	3.416762	20.01103	0.419137	0.752271	1.08392	1.74467	6.380624
1070	0	-4112.06	-4095.923	-16.1376	3.325636	13.69901	0.412984	0.7481	1.08371	1.7552	6.727549
1071	1	-4111.859	-4096.504	-15.35549	2.857235	16.55238	0.377907	0.723304	1.08171	1.81708	6.777774
1072	0	-4102.264	-4094.946	-7.31776	3.084126	17.39293	0.395667	0.736082	1.0829	1.78535	6.300249
1073	1	-4121.541	-4105.666	-15.87568	3.017569	18.01999	0.390616	0.732496	1.0826	1.79429	6.771065
1074	0	-4110.261	-4098.305	-11.95556	3.241516	17.12401	0.407124	0.74408	1.08347	1.76532	6.570341
1075	1	-4114.615	-4097.18	-17.43516	2.537988	16.07848	0.350029	0.702247	1.07905	1.86868	6.908632
1076	0	-4129.728	-4106.543	-23.18532	2.757837	17.39173	0.369615	0.717173	1.08103	1.83219	7.212611
1077	1	-4129.286	-4108.012	-21.27417	2.318934	13.83633	0.328589	0.685143	1.07625	1.91002	7.111492
1078	0	-4110.752	-4097.224	-13.52846	3.42744	17.7898	0.419846	0.752748	1.08394	1.74346	6.647661
1079	1	-4111.357	-4091.79	-19.56673	2.621967	16.99056	0.357723	0.708187	1.07989	1.8542	7.019448
1080	0	-4117.842	-4110.016	-7.825781	4.047509	18.31391	0.456953	0.776836	1.08439	1.68182	6.319463
1081	1	-4107.044	-4095.339	-11.70529	2.104727	17.02059	0.305464	0.665707	1.0724	1.95643	6.556556
1082	0	-4118.855	-4105.491	-13.364	2.891049	14.18426	0.380654	0.725312	1.08192	1.81211	6.572325
1083	1	-4101.898	-4090.165	-11.73288	2.678967	15.47812	0.362793	0.712047	1.0804	1.84476	6.538129
1084	0	-4100.945	-4094.899	-6.045594	3.805065	18.23814	0.443322	0.768186	1.08438	1.70411	6.223253
1085	1	-4108.187	-4097.562	-10.62451	2.396358	16.55422	0.336405	0.691475	1.07735	1.89477	6.49197
1086	0	-4119.927	-4104.833	-15.09351	3.256567	14.61842	0.408185	0.744812	1.08352	1.76348	6.722556
1087	1	-4106.756	-4104.164	-2.592606	2.404383	16.31174	0.3372	0.692113	1.07746	1.89323	5.996827
1088	0	-4114.57	-4108.762	-5.808097	3.416396	15.144	0.419113	0.752255	1.08392	1.74471	6.132726
1089	1	-4112.657	-4098.484	-14.17303	2.711836	21.65863	0.365663	0.714212	1.08067	1.83946	6.480898
1090	0	-4107.366	-4094.637	-12.7286	3.227364	16.7858	0.406121	0.743387	1.08343	1.76706	6.618517
1091	1	-4101.143	-4096.818	-4.325085	3.865653	17.68968	0.446826	0.770431	1.0844	1.69835	6.130097
1092	0	-4104.317	-4094.159	-10.15801	3.853687	17.20095	0.446139	0.769992	1.08439	1.69947	6.465005
1093	1	-4105.591	-4101.253	-4.337713	2.668393	19.16358	0.361862	0.711341	1.08031	1.84649	6.115804
1094	0	-4105.375	-4092.731	-12.64455	2.559035	18.71393	0.351983	0.703765	1.07927	1.86498	6.568074
1095	1	-4095.034	-4093.505	-1.529501	3.645066	20.39378	0.433733	0.761966	1.08427	1.72004	5.941867
1096	0	-4113.159	-4102.103	-11.05553	3.754986	19.7591	0.440374	0.766286	1.08435	1.70899	6.440451
1097	1	-4096.021	-4090.261	-5.759372	3.775653	17.50005	0.441597	0.767075	1.08436	1.70696	6.211056
1098	0	-4116.032	-4104.573	-11.45972	2.919007	15.24806	0.382898	0.726943	1.08209	1.80807	6.510902
1099	1	-4114.894	-4117.688	2.794146	3.219757	21.59914	0.405579	0.743013	1.08341	1.768	5.69936
1100	0	-4110.973	-4092.785	-18.18831	2.69255	14.34392	0.363984	0.712947	1.08051	1.84256	6.921454
1101	1	-4103.504	-4095.924	-7.580487	3.142221	15.88713	0.399974	0.73911	1.08313	1.77778	6.288802
1102	0	-4124.267	-4109.289	-14.9782	2.916389	18.07361	0.382688	0.726791	1.08207	1.80845	6.719303
1103	1	-4110.508	-4090.028	-20.48033	2.962836	16.04538	0.386366	0.729449	1.08233	1.80186	7.098568
1104	0	-4100.664	-4084.507	-16.15677	3.366458	17.75798	0.415765	0.749992	1.08381	1.75043	6.796546
1105	1	-4106.618	-4091.334	-15.28361	3.177352	14.89471	0.402533	0.740898	1.08326	1.77331	6.748957
1106	0	-4114.115	-4113.241	-0.8742564	2.720078	20.69904	0.366376	0.714749	1.08074	1.83814	5.900743
1107	1	-4107.313	-4100.283	-7.030914	3.311347	17.92203	0.412001	0.747429	1.08367	1.7569	6.281285
1108	0	-4102.808	-4087.503	-15.30473	3.624634	16.4966	0.432472	0.761139	1.08424	1.72214	6.775169
1109	1	-4122.518	-4104.029	-18.48975	3.299061	17.43563	0.411151	0.746848	1.08364	1.75836	6.940977
1110	0	-4106.214	-4094.53	-11.68451	3.05513	15.1038	0.393482	0.734535	1.08278	1.78921	6.518763
1111	1	-4123.054	-4110.389	-12.66491	3.475443	14.68696	0.422998	0.754863	1.08403	1.73811	6.560881
1112	0	-4098.856	-4098.018	-0.8381045	2.175432	17.00517	0.313354	0.67246	1.07382	1.94037	5.917608
1113	1	-4119.136	-4099.893	-19.24254	2.875271	14.60011	0.379376	0.72438	1.08183	1.81442	7.005714
1114	0	-4099.982	-4098.029	-1.953342	3.683687	18.88465	0.436094	0.763508	1.0843	1.7161	5.995096
1115	1	-4093.437	-4094.337	0.900339	3.096096	19.43507	0.396562	0.736713	1.08295	1.78377	5.839855
1116	0	-4103.066	-4097.35	-5.715626	3.386645	14.68345	0.417125	0.750913	1.08386	1.7481	6.087384
1117	1	-4108.99	-4100.404	-8.585869	3.408938	17.68594	0.418617	0.75192	1.08391	1.74556	6.370998
1118	0	-4113.491	-4105.304	-8.186776	3.877131	17.84816	0.447482	0.77085	1.0844	1.69727	6.346721
1119	1	-4117.379	-4107.83	-9.549184	3.284746	19.60756	0.410157	0.746167	1.0836	1.76007	6.370578
1120	0	-4097.956	-4090.936	-7.02004	3.975861	16.62529	0.453031	0.77437	1.0844	1.68819	6.275675
1121	1	-4111.193	-4107.7	-3.493759	3.109615	17.15415	0.397568	0.737422	1.08301	1.782	6.076749
1122	0	-4106.426	-4092.58	-13.8467	3.275178	14.37625	0.40949	0.745709	1.08357	1.76123	6.621137
1123	1	-4123.301	-4109.964	-13.33758	3.85043	15.88109	0.445952	0.769873	1.08439	1.69978	6.651077
1124	0	-4109.017	-4096.901	-12.11656	2.687278	19.14246	0.363523	0.712598	1.08047	1.84341	6.52263
1125	1	-4108.766	-4100.313	-8.452629	2.931457	17.2508	0.383889	0.727661	1.08216	1.80629	6.365843
1126	0	-4112.3	-4097.333	-14.96717	3.126892	15.30292	0.398846	0.73832	1.08307	1.77976	6.742564
1127	1	-4102.474	-4098.27	-4.204214	2.659131	18.69164	0.361043	0.710719	1.08022	1.84801	6.117383
1128	0	-4100.538	-4087.504	-13.03339	3.309376	17.75125	0.411865	0.747336	1.08367	1.75713	6.620833
1129	1	-4120.018	-4101.051	-18.96632	3.043753	16.96382	0.392619	0.733922	1.08272	1.79074	6.984943
1130	0	-4124.572	-4107.472	-17.10035	3.434606	14.97093	0.42032	0.753067	1.08396	1.74266	6.873456
1131	1	-4124.263	-4108.497	-15.76608	3.433857	14.64951	0.42027	0.753034	1.08396	1.74274	6.770162
1132	0	-4105.817	-4092.921	-12.89614	3.159029	16.08444	0.401202	0.73997	1.0832	1.77563	6.626402
1133	1	-4111.162	-4095.827	-15.33594	3.525708	15.28788	0.426244	0.757026	1.08412	1.73262	6.766248
1134	0	-4118.157	-4105.214	-12.94306	3.433836	16.80945	0.420269	0.753033	1.08396	1.74274	6.631147
1135	1	-4115.67	-4103.88	-11.79046	3.453981	17.84516	0.421595	0.753923	1.08399	1.74049	6.548699
1136	0	-4120.042	-4108.576	-11.46676	3.469969	15.71432	0.422641	0.754624	1.08402	1.73871	6.528821
1137	1	-4116.903	-4104.714	-12.1885	4.245129	15.63239	0.467341	0.783281	1.08429	1.66509	6.57247
1138	0	-4119.682	-4106.565	-13.11698	3.059023	13.85132	0.393777	0.734744	1.08279	1.78869	6.523503
1139	1	-4104.07	-4097.233	-6.836083	3.128191	19.59657	0.398942	0.738387	1.08308	1.77959	6.232582
1140	0	-4099.865	-4090.026	-9.839513	3.278109	17.15782	0.409695	0.74585	1.08358	1.76087	6.446661
1141	1	-4115.551	-4102.319	-13.23192	3.031782	16.68853	0.391706	0.733273	1.08267	1.79235	6.649068
1142	0	-4100.493	-4096.24	-4.253067	3.662704	19.20849	0.434815	0.762673	1.08428	1.71823	6.110402
1143	1	-4106.495	-4093.52	-12.97513	2.578965	17.28437	0.353818	0.705185	1.07947	1.86153	6.627453
1144	0	-4102.683	-4086.026	-16.65623	2.30189	15.42617	0.326832	0.683703	1.07599	1.91348	6.85535
1145	1	-4136.625	-4116.757	-19.86866	1.808314	13.95242	0.269267	0.632949	1.06436	2.03342	7.01759
1146	0	-4125.029	-4100.457	-24.5721	2.725536	14.52433	0.366848	0.715103	1.08078	1.83727	7.369764
1147	1	-4101.54	-4090.525	-11.01509	3.481157	17.15185	0.42337	0.755111	1.08404	1.73748	6.515221
1148	0	-4110.531	-4098.764	-11.76767	2.414079	17.21237	0.338156	0.692879	1.07758	1.89138	6.558457
1149	1	-4116.264	-4110.593	-5.671067	2.412246	18.31112	0.337976	0.692734	1.07756	1.89173	6.201844
1150	0	-4108.189	-4092.741	-15.4484	2.773042	15.87348	0.370905	0.718134	1.08114	1.82982	6.783927
1151	1	-4097.834	-4100.4	2.566606	5.333009	17.29679	0.515347	0.811525	1.08268	1.59045	5.728711
1152	0	-4105.761	-4094.397	-11.36355	3.11542	15.49978	0.397998	0.737725	1.08303	1.78125	6.51508
1153	1	-4117.303	-4103.463	-13.83952	2.487573	18.2284	0.345275	0.698526	1.07849	1.87771	6.650945
1154	0	-4102.352	-4093.976	-8.376041	3.317753	16.2627	0.412442	0.747731	1.08369	1.75614	6.350217
1155	1	-4124.752	-4104.095	-20.65737	2.576573	16.8109	0.353598	0.705015	1.07945	1.86194	7.090025
1156	0	-4098.866	-4091.127	-7.738793	2.402997	16.11262	0.337063	0.692003	1.07744	1.8935	6.306658
1157	1	-4126.288	-4102.549	-23.73954	3.43854	16.70964	0.420579	0.753241	1.08396	1.74221	7.277799
1158	0	-4112.676	-4101.8	-10.87595	2.419403	14.89335	0.33868	0.693297	1.07765	1.89037	6.452951
1159	1	-4117.446	-4095.837	-21.609	2.992118	13.00868	0.388651	0.731091	1.08248	1.79778	7.066618
1160	0	-4095.857	-4088.058	-7.798635	3.744787	20.00403	0.439768	0.765894	1.08435	1.70999	6.265925
1161	1	-4112.777	-4096.385	-16.39187	2.437786	16.80154	0.340478	0.69473	1.07789	1.88691	6.836465
1162	0	-4098.3	-4089.543	-8.757028	3.757299	15.27318	0.440511	0.766375	1.08435	1.70876	6.335086
1163	1	-4089.729	-4082.949	-6.780514	2.545223	18.11277	0.350703	0.702771	1.07912	1.8674	6.265254
1164	0	-4117.904	-4096.941	-20.96307	3.393858	13.8191	0.417609	0.75124	1.08387	1.74728	7.087907
1165	1	-4101.774	-4091.523	-10.25172	3.50413	17.96591	0.424857	0.756103	1.08408	1.73496	6.460109
1166	0	-4113.579	-4102.813	-10.76574	2.250928	14.83451	0.321494	0.679294	1.07516	1.92405	6.441756
1167	1	-4094.502	-4087.365	-7.137494	3.124065	16.72588	0.398638	0.738174	1.08306	1.78012	6.284505
1168	0	-4123.451	-4110.819	-12.63276	3.538591	17.20686	0.427066	0.757572	1.08413	1.73123	6.608795
1169	1	-4123.508	-4109.659	-13.84921	2.763188	14.17351	0.370069	0.717512	1.08107	1.83135	6.605651
1170	0	-4110.114	-4098.061	-12.05231	3.570662	15.17018	0.4291	0.758918	1.08418	1.7278	6.546274
1171	1	-4111.794	-4096.723	-15.0708	3.375077	17.51715	0.416347	0.750386	1.08383	1.74944	6.742658
1172	0	-4111.807	-4094.145	-17.66234	2.58069	15.1248	0.353976	0.705307	1.07949	1.86123	6.915048
1173	1	-4109.135	-4089.687	-19.4483	2.690454	16.27593	0.363801	0.712808	1.08049	1.8429	7.030823
1174	0	-4113.478	-4106.544	-6.933754	3.811686	16.16405	0.443708	0.768435	1.08438	1.70348	6.25843
1175	1	-4133.004	-4103.269	-29.73512	2.685825	11.67643	0.363395	0.712502	1.08045	1.84365	7.546048
1176	0	-4114.2	-4102.398	-11.80127	4.023283	17.07615	0.455637	0.77601	1.0844	1.68396	6.56176
1177	1	-4107.525	-4092.251	-15.27345	2.359033	16.19845	0.332671	0.688464	1.07684	1.90203	6.77439
1178	0	-4109.857	-4102.532	-7.324438	2.198986	17.57401	0.315924	0.674632	1.07426	1.93519	6.300248
1179	1	-4108.114	-4088.85	-19.26402	2.711708	16.25565	0.365652	0.714204	1.08067	1.83948	7.01984
1180	0	-4112.581	-4100.246	-12.33492	2.894839	18.63792	0.380959	0.725534	1.08194	1.81156	6.554387
1181	1	-4125.227	-4106.583	-18.64438	3.438548	16.5972	0.42058	0.753242	1.08396	1.74221	6.975501
1182	0	-4127.96	-4111.309	-16.65051	2.385507	16.22521	0.335326	0.690608	1.0772	1.89686	6.859255
1183	1	-4120.512	-4097.852	-22.65993	2.437831	13.31205	0.340482	0.694734	1.07789	1.8869	7.175649
1184	0	-4103.559	-4088.19	-15.36964	2.266966	15.19917	0.323188	0.680698	1.07543	1.92068	6.765858
1185	1	-4111.767	-4091.913	-19.85355	2.809779	13.7772	0.373989	0.720421	1.0814	1.82419	7.004632
1186	0	-4107.335	-4091.556	-15.7787	2.485474	14.46166	0.345075	0.698369	1.07846	1.8781	6.760731
1187	1	-4120.956	-4091.887	-29.0689	2.933263	13.05733	0.384032	0.727765	1.08217	1.80604	7.643166
1188	0	-4142.986	-4111.682	-31.30399	2.370679	14.2388	0.333843	0.689412	1.077	1.89975	7.836778
1189	1	-4099.646	-4080.555	-19.09141	2.46702	16.12653	0.343307	0.696974	1.07824	1.88148	7.011064
1190	0	-4130.464	-4101.317	-29.14709	2.578216	13.88245	0.353749	0.705132	1.07946	1.86166	7.681402
1191	1	-4110.732	-4098.679	-12.05339	2.57652	16.22781	0.353593	0.705011	1.07945	1.86195	6.575953
1192	0	-4114.035	-4094.145	-19.89038	2.844731	16.30785	0.376882	0.722552	1.08163	1.81893	7.057355
1193	1	-4138.957	-4113.029	-25.92757	2.526132	16.14449	0.34892	0.701383	1.07892	1.87078	7.434269
1194	0	-4125.678	-4104.232	-21.44624	2.415538	15.60849	0.3383	0.692993	1.0776	1.89111	7.164885
1195	1	-4135.995	-4115.39	-20.60566	3.488436	14.46848	0.423842	0.755427	1.08406	1.73668	7.09475
1196	0	-4120.036	-4102.912	-17.1245	3.27445	16.76766	0.409439	0.745674	1.08357	1.76131	6.880772
1197	1	-4102.347	-4093.751	-8.596373	2.772319	16.76818	0.370843	0.718088	1.08113	1.82993	6.372172
1198	0	-4110.567	-4094.456	-16.11109	4.381274	17.57034	0.474155	0.787441	1.08417	1.65423	6.800347
1199	1	-4114.301	-4099.348	-14.9532	2.649643	17.40915	0.3602	0.710078	1.08014	1.84958	6.738831
1200	0	-4107.908	-4092.795	-15.11336	2.881696	15.49617	0.379897	0.72476	1.08187	1.81348	6.756929
1201	1	-4129.26	-4108.679	-20.58095	3.022861	11.89021	0.391023	0.732786	1.08263	1.79356	6.809311
1202	0	-4114.618	-4111.696	-2.922298	1.937559	18.55731	0.285705	0.648205	1.06835	1.99774	6.050114
1203	1	-4122.093	-4105.746	-16.34721	2.95398	16.15572	0.38567	0.728948	1.08228	1.8031	6.840825
1204	0	-4111.59	-4103.467	-8.123351	2.884384	19.47501	0.380115	0.724919	1.08188	1.81308	6.302727
1205	1	-4110.132	-4094.523	-15.60948	3.553629	14.953	0.428023	0.758206	1.08416	1.72962	6.773178
1206	0	-4107.12	-4104.55	-2.57018	3.453271	18.59469	0.421548	0.753892	1.08399	1.74057	6.030842
1207	1	-4114.159	-4098.998	-15.16107	3.233502	19.27112	0.406556	0.743688	1.08345	1.76631	6.675009
1208	0	-4115.909	-4106.08	-9.829206	2.656507	15.45085	0.36081	0.710542	1.0802	1.84845	6.413917
1209	1	-4120.866	-4104.472	-16.39407	3.803285	17.1156	0.443218	0.768119	1.08438	1.70429	6.829749
1210	0	-4126.822	-4111.234	-15.58822	2.852755	15.38345	0.37754	0.723035	1.08169	1.81774	6.785146
1211	1	-4124.703	-4111.369	-13.33409	2.694088	14.44894	0.364118	0.713048	1.08052	1.84231	6.590787
1212	0	-4103.989	-4095.777	-8.212343	3.256909	19.219	0.40821	0.744829	1.08352	1.76344	6.316175
1213	1	-4105.366	-4102.039	-3.327019	2.913272	18.6873	0.382439	0.72661	1.08205	1.8089	6.070505
1214	0	-4108.655	-4091.242	-17.41307	2.830055	17.55858	0.375672	0.721662	1.08154	1.82113	6.874877
1215	1	-4108.116	-4105.16	-2.955941	4.399773	20.56941	0.475061	0.78799	1.08415	1.65279	6.005881
1216	0	-4111.503	-4098.422	-13.0805	2.756173	17.55529	0.369473	0.717067	1.08101	1.83245	6.628201
1217	1	-4106.497	-4103.787	-2.710252	3.648571	18.7924	0.433949	0.762107	1.08427	1.71968	6.03634
1218	0	-4112.095	-4096.48	-15.61496	2.685084	14.88251	0.36333	0.712453	1.08045	1.84377	6.770697
1219	1	-4118.63	-4097.013	-21.61746	2.90675	17.46718	0.381917	0.726231	1.08201	1.80984	7.118837
1220	0	-4136.9	-4117.084	-19.81648	2.736727	15.01923	0.36781	0.715824	1.08087	1.8355	7.055787
1221	1	-4107.153	-4088.728	-18.42573	2.509659	15.57273	0.347371	0.700171	1.07874	1.87372	6.971192
1222	0	-4131.618	-4113.282	-18.33596	2.884969	16.62392	0.380162	0.724953	1.08189	1.813	6.956349
1223	1	-4104.255	-4090.293	-13.96138	2.40798	16.96819	0.337555	0.692398	1.0775	1.89254	6.689848
1224	0	-4142.778	-4112.032	-30.7454	2.977925	11.51246	0.387547	0.730298	1.0824	1.79975	7.605315
1225	1	-4103.437	-4099.898	-3.538434	2.794089	18.74017	0.372677	0.71945	1.08129	1.82658	6.081131
1226	0	-4103.793	-4093.41	-10.38224	2.743257	16.2239	0.36837	0.716243	1.08092	1.83447	6.472902
1227	1	-4098.801	-4092.472	-6.328876	3.746055	17.80921	0.439843	0.765943	1.08435	1.70987	6.242855
1228	0	-4120.93	-4103.474	-17.45588	2.431775	15.78995	0.339891	0.694264	1.07781	1.88804	6.910251
1229	1	-4099.575	-4088.961	-10.61413	2.757437	18.06257	0.36958	0.717147	1.08102	1.83225	6.478101
1230	0	-4104.459	-4094.493	-9.966725	2.736523	18.38694	0.367793	0.715811	1.08086	1.83553	6.434465
1231	1	-4106.802	-4098.982	-7.819939	2.489276	16.12667	0.345437	0.698654	1.0785	1.8774	6.312129
1232	0	-4103.763	-4093.775	-9.988275	3.237819	16.79594	0.406862	0.7439	1.08346	1.76578	6.455309
1233	1	-4110.501	-4098.556	-11.94531	2.843813	17.02192	0.376806	0.722497	1.08163	1.81907	6.570648
1234	0	-4101.121	-4095.285	-5.835752	3.044029	17.34578	0.39264	0.733937	1.08273	1.7907	6.214795
1235	1	-4107.892	-4094.263	-13.62886	2.719724	19.24436	0.366346	0.714726	1.08073	1.8382	6.596792
1236	0	-4087.574	-4081.529	-6.045446	3.152652	19.95324	0.400737	0.739644	1.08317	1.77645	6.180121
1237	1	-4102.554	-4091.612	-10.94251	2.584259	17.98062	0.354302	0.705559	1.07952	1.86062	6.498222
1238	0	-4103.343	-4092.161	-11.18236	2.788389	16.89013	0.372199	0.719095	1.08125	1.82746	6.526306
1239	1	-4132.419	-4116.641	-15.77794	2.25713	16.20707	0.322151	0.679839	1.07527	1.92274	6.805518
1240	0	-4112.356	-4099.552	-12.80439	2.980562	13.97233	0.387753	0.730446	1.08242	1.79938	6.513248
1241	1	-4113.709	-4099.175	-14.53441	3.545494	23.05271	0.427506	0.757863	1.08414	1.73049	6.398328
1242	0	-4095.196	-4089.992	-5.20438	2.883547	20.08527	0.380047	0.724869	1.08188	1.81321	6.133411
1243	1	-4090.249	-4089.702	-0.5475134	2.931645	18.24915	0.383904	0.727672	1.08216	1.80627	5.921836
1244	0	-4100.673	-4093.572	-7.101106	3.124655	18.18042	0.398681	0.738204	1.08307	1.78005	6.282002
1245	1	-4105.291	-4092.922	-12.36839	2.677053	14.51806	0.362625	0.711919	1.08038	1.84508	6.529083
1246	0	-4112.421	-4104.074	-8.346435	3.002643	16.00297	0.389466	0.731674	1.08253	1.79633	6.340994
1247	1	-4109.903	-4091.92	-17.9824	2.339063	17.9273	0.330647	0.686821	1.07655	1.90598	6.892116
1248	0	-4111.994	-4095.044	-16.95036	2.641854	14.5474	0.359506	0.709549	1.08007	1.85088	6.846163
1249	1	-4112.167	-4103.356	-8.810964	2.731749	15.54182	0.367383	0.715504	1.08083	1.83629	6.35237
1250	0	-4111.843	-4104.125	-7.718549	4.915126	18.78048	0.498514	0.801898	1.08345	1.61614	6.303156
1251	1	-4115.563	-4105.542	-10.0205	3.145444	15.87686	0.40021	0.739276	1.08315	1.77737	6.442081
1252	0	-4101.579	-4095.614	-5.96449	3.427065	18.4447	0.419821	0.752732	1.08394	1.74351	6.215919
1253	1	-4108.744	-4104.138	-4.606222	3.030447	18.11597	0.391604	0.7332	1.08266	1.79253	6.145193
1254	0	-4095.423	-4097.189	1.765903	3.26642	19.27662	0.408877	0.745288	1.08355	1.76229	5.796612
1255	1	-4097.128	-4092.588	-4.539986	2.823169	16.56734	0.375102	0.721242	1.08149	1.82216	6.124814
1256	0	-4110.701	-4101.163	-9.538137	3.968106	17.07758	0.452602	0.774099	1.0844	1.68889	6.429227
1257	1	-4098.626	-4099.216	0.5905719	3.121105	22.14622	0.398419	0.73802	1.08305	1.78051	5.780758
1258	0	-4098.231	-4097.162	-1.069307	3.566462	16.64095	0.428835	0.758743	1.08417	1.72825	5.918378
