Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2490	-4119.482	-4100.273	-19.20893	2.578686	15.77535	0.353792	0.705165	1.07947	1.86158	7.021331
2500	-4113.106	-4098.753	-14.35302	2.472868	14.70446	0.343869	0.697418	1.07831	1.8804	6.676789
2510	-4109.925	-4098.169	-11.75603	2.470671	17.16318	0.343658	0.697251	1.07829	1.8808	6.558306
2520	-4100.827	-4091.615	-9.212038	3.082947	18.94564	0.395579	0.736019	1.0829	1.78551	6.377518
2530	-4117.028	-4105.305	-11.72316	3.797552	17.26314	0.442883	0.767904	1.08437	1.70484	6.555282
2540	-4111.461	-4107.976	-3.485434	3.102094	17.73916	0.397009	0.737028	1.08298	1.78299	6.0829
2550	-4101.628	-4096.188	-5.439409	3.355832	17.95648	0.415045	0.749503	1.08379	1.75167	6.192304
2560	-4111.372	-4104.118	-7.253811	2.869154	22.16461	0.378879	0.724016	1.08179	1.81532	6.133942
2570	-4117.561	-4107.808	-9.752711	4.001356	17.98674	0.454437	0.775256	1.0844	1.68591	6.431933
2580	-4109.382	-4096.519	-12.8633	3.884367	15.74758	0.447895	0.771113	1.0844	1.69659	6.618464
2590	-4123.974	-4105.613	-18.36104	2.911893	13.87255	0.382329	0.72653	1.08204	1.8091	6.903705
2600	-4126.031	-4113.093	-12.93734	2.911325	18.33794	0.382283	0.726497	1.08204	1.80918	6.597742
2610	-4114.465	-4109.548	-4.917404	2.686724	17.53234	0.363474	0.712562	1.08046	1.8435	6.163106
2620	-4103.757	-4084.382	-19.37521	2.944865	21.77093	0.384951	0.728429	1.08223	1.80439	6.712228
2630	-4132.037	-4112.567	-19.46999	2.941068	17.1767	0.384651	0.728212	1.08221	1.80493	7.007262
2640	-4141.744	-4122.477	-19.26723	3.533745	14.47465	0.426757	0.757367	1.08413	1.73175	7.002502
2650	-4110.825	-4097.847	-12.97856	2.490077	15.73794	0.345514	0.698714	1.07851	1.87726	6.625567
2660	-4111.613	-4096.192	-15.42126	2.607433	17.16063	0.356411	0.707181	1.07975	1.85666	6.771916
2670	-4125.552	-4106.672	-18.87966	2.688943	16.44517	0.363668	0.712709	1.08048	1.84314	6.992912
2680	-4111.374	-4099.595	-11.77821	2.515103	19.31982	0.347884	0.700573	1.0788	1.87275	6.497344
2690	-4092.922	-4083.648	-9.273909	2.511968	16.92974	0.347588	0.700342	1.07876	1.87331	6.413476
2700	-4096.089	-4084.352	-11.73728	2.952138	15.43193	0.385525	0.728843	1.08227	1.80336	6.536698
2710	-4111.4	-4100.725	-10.67484	3.732383	17.69298	0.439028	0.765415	1.08434	1.71122	6.488993
2720	-4115.123	-4095.511	-19.61206	3.130676	16.27389	0.399125	0.738516	1.08309	1.77927	7.040922
2730	-4123.443	-4105.874	-17.56848	2.793248	14.10272	0.372607	0.719398	1.08129	1.82671	6.863419
2740	-4113.553	-4095.991	-17.56214	2.889249	16.5631	0.380508	0.725206	1.08191	1.81237	6.910902
2750	-4119.668	-4104.305	-15.36319	2.548678	14.87223	0.351024	0.703021	1.07916	1.8668	6.753336
2760	-4111.765	-4100.786	-10.97902	3.315859	15.18818	0.412312	0.747642	1.08369	1.75636	6.476435
2770	-4116.003	-4099.877	-16.12577	4.078566	15.86883	0.458627	0.777883	1.08438	1.67911	6.826573
2780	-4103.178	-4096.863	-6.315271	2.80826	18.2639	0.373862	0.720327	1.08139	1.82442	6.237692
2790	-4110.421	-4092.604	-17.81692	3.633721	15.90279	0.433034	0.761508	1.08425	1.7212	6.933101
2800	-4105.134	-4088.826	-16.30714	2.87099	16.98688	0.379029	0.724125	1.0818	1.81505	6.827683
2810	-4117.488	-4099.621	-17.86731	3.19462	20.00742	0.403779	0.741764	1.08332	1.77113	6.769034
2820	-4111.759	-4097.348	-14.41091	3.442319	15.0082	0.420828	0.753409	1.08397	1.74179	6.695413
2830	-4127.545	-4105.716	-21.82918	2.765828	16.30353	0.370293	0.717679	1.08109	1.83094	7.17636
2840	-4118.916	-4096.238	-22.67709	2.683947	14.97824	0.363231	0.712378	1.08044	1.84395	7.246009
2850	-4123.831	-4101.848	-21.98344	2.981348	19.17884	0.387814	0.73049	1.08242	1.79927	7.035531
2860	-4113.377	-4097.302	-16.07495	3.267399	14.71546	0.408946	0.745335	1.08355	1.76217	6.794406
2870	-4096.941	-4089.79	-7.151155	3.156993	17.57085	0.401054	0.739866	1.08319	1.77589	6.290399
2880	-4104.512	-4086.879	-17.63299	3.319859	15.07712	0.412587	0.747829	1.0837	1.75589	6.911938
2890	-4094.871	-4091.892	-2.978978	3.283222	17.49803	0.410051	0.746094	1.0836	1.76026	6.052153
2900	-4082.259	-4089.038	6.779204	3.0396	19.40344	0.392302	0.733697	1.0827	1.7913	5.537235
2910	-4105.524	-4094.938	-10.58653	3.248787	16.41414	0.407638	0.744434	1.0835	1.76443	6.488264
2920	-4112.899	-4096.905	-15.99464	3.140604	15.94773	0.399855	0.739027	1.08313	1.77799	6.81873
2930	-4113.611	-4095.468	-18.14304	2.749066	14.96722	0.368867	0.716615	1.08096	1.83356	6.943003
2940	-4104.757	-4094.728	-10.0289	2.338759	16.65737	0.330616	0.686796	1.07654	1.90604	6.456913
2950	-4112.819	-4095.072	-17.74721	3.393479	14.78078	0.417584	0.751223	1.08387	1.74732	6.910493
2960	-4110.378	-4092.848	-17.53015	2.553946	16.5522	0.351512	0.7034	1.07921	1.86587	6.909158
2970	-4101.062	-4094.537	-6.525672	2.940995	17.50017	0.384645	0.728208	1.08221	1.80494	6.254844
2980	-4093.435	-4089.252	-4.183546	2.940188	17.99361	0.384581	0.728162	1.0822	1.80505	6.122291
2990	-4135.928	-4117.77	-18.15743	3.641324	17.48663	0.433503	0.761815	1.08426	1.72042	6.920021
3000	-4112.247	-4101.313	-10.93429	2.461848	16.79185	0.342809	0.69658	1.07818	1.88243	6.511629
3010	-4123.033	-4111.323	-11.71003	4.7403	16.56099	0.49092	0.797459	1.08372	1.6279	6.557571
3020	-4114.26	-4105.228	-9.031479	3.788421	14.31632	0.442348	0.767559	1.08437	1.70572	6.280373
3030	-4115.904	-4103.578	-12.32602	3.377159	16.43167	0.416487	0.750481	1.08384	1.7492	6.594331
3040	-4107.954	-4101.179	-6.77505	2.489347	18.4853	0.345444	0.698659	1.07851	1.87739	6.259117
3050	-4107.18	-4102.172	-5.0084	2.979687	17.40401	0.387684	0.730397	1.08241	1.7995	6.167554
3060	-4123.921	-4113.954	-9.966719	2.490958	15.32476	0.345598	0.69878	1.07852	1.8771	6.416887
3070	-4110.686	-4100.72	-9.966131	3.112282	19.57524	0.397766	0.737561	1.08302	1.78166	6.393203
3080	-4092.385	-4086.778	-5.60691	3.01543	16.41982	0.390452	0.732379	1.08259	1.79458	6.185063
3090	-4103.866	-4088.533	-15.33276	2.515362	16.87776	0.347908	0.700592	1.0788	1.8727	6.77224
3100	-4094.662	-4085.453	-9.208464	3.015251	15.9381	0.390438	0.732369	1.08259	1.7946	6.392905
3110	-4116.124	-4095.462	-20.66279	2.450534	20.26994	0.341716	0.695714	1.07804	1.88453	6.88936
3120	-4108.947	-4096.948	-11.9989	3.661132	17.4964	0.434719	0.76261	1.08428	1.71839	6.567663
3130	-4111.333	-4103.76	-7.572745	3.32373	18.20981	0.412853	0.748011	1.08371	1.75543	6.307464
3140	-4117.888	-4110.009	-7.879242	5.293508	19.60339	0.513829	0.810669	1.08276	1.59275	6.285563
3150	-4099.517	-4097.681	-1.83551	5.189055	22.1247	0.509745	0.808353	1.08296	1.59894	5.891265
3160	-4108.279	-4095.4	-12.87899	3.478915	15.66258	0.423224	0.755014	1.08404	1.73772	6.617421
3170	-4105.941	-4091.209	-14.73192	2.552111	17.06921	0.351342	0.703268	1.0792	1.86619	6.73351
3180	-4113.152	-4096.124	-17.02852	2.688266	15.97836	0.363609	0.712664	1.08047	1.84325	6.88355
3190	-4121.257	-4104.667	-16.58979	3.608069	15.17294	0.431444	0.760463	1.08423	1.72387	6.845453
3200	-4135.062	-4116.72	-18.34174	3.383542	16.23588	0.416917	0.750772	1.08385	1.74846	6.963357
3210	-4111.446	-4100.315	-11.13126	3.313583	14.70795	0.412155	0.747534	1.08368	1.75663	6.457931
3220	-4099.792	-4099.479	-0.3134603	3.044785	19.05736	0.392697	0.733978	1.08273	1.7906	5.906884
3230	-4101.504	-4086.823	-14.68153	2.691107	17.23677	0.363858	0.712852	1.0805	1.84279	6.727226
3240	-4089.933	-4083.378	-6.55422	2.667207	16.04516	0.361757	0.711261	1.08029	1.84669	6.23064
3250	-4111.615	-4102.976	-8.638885	3.201795	16.10721	0.404295	0.742122	1.08335	1.77024	6.362369
3260	-4097.34	-4094.424	-2.91583	3.432136	18.00889	0.420156	0.752957	1.08395	1.74293	6.051859
3270	-4100.944	-4093.721	-7.22309	2.696467	18.88263	0.364326	0.713205	1.08054	1.84193	6.274198
3280	-4099.157	-4088.081	-11.0757	2.424896	20.27596	0.339219	0.693727	1.07772	1.88933	6.41608
3290	-4103.998	-4092.604	-11.39449	2.97905	19.11275	0.387635	0.730361	1.08241	1.79959	6.486117
3300	-4108.838	-4099.726	-9.112211	3.485809	16.22502	0.423672	0.755313	1.08405	1.73696	6.394646
3310	-4109.108	-4102.167	-6.941175	2.634637	17.5186	0.358861	0.709057	1.08	1.85208	6.278561
3320	-4110.991	-4105.956	-5.034985	3.689107	19.26378	0.436423	0.763722	1.08431	1.71555	6.14974
3330	-4107.182	-4102.148	-5.034109	4.021705	19.25428	0.455551	0.775956	1.0844	1.6841	6.149933
3340	-4102.664	-4095.686	-6.977889	2.85685	17.9223	0.377875	0.723281	1.08171	1.81713	6.278324
3350	-4123.152	-4112.697	-10.45462	3.075822	16.89247	0.395044	0.735641	1.08287	1.78645	6.48322
3360	-4100.258	-4089.087	-11.17189	3.076408	15.51893	0.395088	0.735673	1.08287	1.78637	6.503435
3370	-4108.727	-4102.201	-6.526226	2.938604	17.62798	0.384456	0.728071	1.0822	1.80528	6.254722
3380	-4115.43	-4092.713	-22.71718	2.461345	16.97508	0.342761	0.696542	1.07818	1.88252	7.205557
3390	-4115.969	-4096.592	-19.37699	3.317417	14.59743	0.412419	0.747715	1.08369	1.75618	7.014827
3400	-4107.235	-4092.177	-15.05729	2.949022	16.8608	0.385279	0.728666	1.08225	1.8038	6.756177
3410	-4124.498	-4105.108	-19.39038	3.163625	18.74644	0.401537	0.740203	1.08321	1.77505	6.926645
3420	-4116.61	-4108.181	-8.429107	3.153358	19.8919	0.400789	0.73968	1.08318	1.77636	6.302136
3430	-4101.076	-4098.201	-2.874448	3.926308	19.12613	0.450268	0.772622	1.08441	1.69271	6.040108
3440	-4116.461	-4106.895	-9.566037	2.844108	18.1924	0.37683	0.722514	1.08163	1.81903	6.417317
3450	-4119.358	-4105.985	-13.37319	3.005088	19.44812	0.389655	0.731809	1.08254	1.79599	6.573631
3460	-4105.853	-4096.943	-8.909312	2.343886	17.51752	0.331138	0.68722	1.07662	1.90502	6.390915
3470	-4122.364	-4109.908	-12.4561	4.662268	15.76544	0.487416	0.79539	1.08384	1.63336	6.593035
3480	-4107.611	-4102.562	-5.048875	3.106369	17.67644	0.397327	0.737252	1.08299	1.78243	6.170998
3490	-4111.927	-4099.92	-12.00655	3.520252	16.97018	0.425894	0.756793	1.08411	1.73321	6.574629
3500	-4109.955	-4096.733	-13.22204	3.86026	16.94018	0.446517	0.770234	1.0844	1.69885	6.646576
3510	-4103.456	-4094.964	-8.492366	3.675986	16.72199	0.435626	0.763202	1.08429	1.71688	6.365465
3520	-4111.772	-4108.483	-3.289394	2.574877	17.23485	0.353443	0.704895	1.07943	1.86223	6.066273
3530	-4113.191	-4106.767	-6.423634	4.160908	19.0986	0.462989	0.780596	1.08434	1.67207	6.226415
3540	-4121.837	-4105.995	-15.84106	2.854836	14.14674	0.37771	0.72316	1.0817	1.81743	6.744227
3550	-4119.334	-4099.132	-20.20143	2.861503	14.06931	0.378255	0.72356	1.08174	1.81644	7.048284
3560	-4116.781	-4102.415	-14.36662	3.009937	16.88333	0.390029	0.732077	1.08256	1.79533	6.714924
3570	-4109.468	-4095.616	-13.85241	3.356667	19.40859	0.415101	0.749541	1.08379	1.75157	6.600272
3580	-4114.082	-4095.207	-18.87502	2.937868	14.96876	0.384397	0.728029	1.08219	1.80538	6.991946
3590	-4098.062	-4088.708	-9.353921	2.964802	16.69355	0.386521	0.72956	1.08234	1.80158	6.416739
3600	-4108.432	-4096.587	-11.84535	3.248292	13.68757	0.407603	0.74441	1.08349	1.76449	6.412855
3610	-4112.625	-4090.847	-21.77761	2.140815	16.87629	0.309524	0.669198	1.07314	1.94813	7.154152
3620	-4104.375	-4102.766	-1.609418	2.879449	17.41159	0.379715	0.724627	1.08185	1.81381	5.972394
3630	-4092.738	-4083.172	-9.566513	3.196633	17.81968	0.403924	0.741865	1.08333	1.77088	6.424485
3640	-4109.838	-4104.708	-5.130315	2.479912	19.14008	0.344544	0.69795	1.0784	1.87911	6.157725
3650	-4104.27	-4096.286	-7.984698	3.40131	15.13459	0.418108	0.751577	1.08389	1.74643	6.275839
3660	-4113.026	-4095.927	-17.09898	3.61122	15.19365	0.43164	0.760592	1.08423	1.72354	6.879507
3670	-4119.571	-4104.819	-14.75207	3.937625	15.19881	0.450903	0.773024	1.08441	1.69167	6.725214
3680	-4091.281	-4087.041	-4.239986	3.731685	18.46471	0.438986	0.765388	1.08434	1.71129	6.122207
3690	-4121.798	-4105.854	-15.94378	3.821215	17.18871	0.444263	0.76879	1.08438	1.70256	6.801674
3700	-4121.386	-4104.432	-16.95394	3.124553	14.14096	0.398674	0.738199	1.08307	1.78006	6.822499
3710	-4106.07	-4093.564	-12.50581	2.805911	18.9074	0.373666	0.720182	1.08137	1.82478	6.552951
3720	-4112.57	-4096.711	-15.8593	3.100385	15.02531	0.396882	0.736939	1.08297	1.78321	6.792526
3730	-4135.673	-4114.375	-21.29799	2.513693	14.90657	0.347751	0.700469	1.07878	1.873	7.152934
3740	-4131.399	-4114.587	-16.81244	3.649711	17.66849	0.434019	0.762152	1.08427	1.71956	6.836781
3750	-4114.375	-4104.028	-10.34737	3.015775	15.58375	0.390479	0.732398	1.08259	1.79453	6.452867
3760	-4126.169	-4110.74	-15.42845	2.905633	16.13902	0.381827	0.726166	1.08201	1.81	6.783941
3770	-4096.337	-4085.672	-10.66472	2.81833	14.71337	0.3747	0.720946	1.08146	1.82289	6.4266
3780	-4128.452	-4114.417	-14.03476	3.083747	16.59687	0.395639	0.736062	1.0829	1.7854	6.697768
3790	-4115.721	-4098.411	-17.30954	2.741965	14.7552	0.368259	0.71616	1.08091	1.83467	6.879893
3800	-4104.25	-4087.61	-16.64001	2.800447	19.28692	0.37321	0.719844	1.08134	1.82561	6.75086
3810	-4119.268	-4106.444	-12.82388	3.445245	20.13601	0.421021	0.753538	1.08398	1.74146	6.510012
3820	-4125.005	-4110.236	-14.76894	2.557073	15.75692	0.351802	0.703625	1.07925	1.86533	6.739614
3830	-4122.175	-4114.569	-7.605733	3.029309	18.94313	0.391517	0.733138	1.08266	1.79269	6.292803
3840	-4131.524	-4112.5	-19.02419	3.34856	18.00277	0.41455	0.749167	1.08377	1.75251	6.946622
3850	-4108.918	-4090.667	-18.25101	2.299475	13.16587	0.326582	0.683498	1.07595	1.91397	6.827895
3860	-4112.02	-4089.633	-22.38707	3.49734	19.10703	0.424419	0.755811	1.08407	1.7357	7.061664
3870	-4103.429	-4090.543	-12.88561	4.150272	19.12423	0.462432	0.78025	1.08435	1.67297	6.563622
3880	-4110.631	-4097.589	-13.04207	3.257248	17.28326	0.408233	0.744845	1.08352	1.7634	6.631345
3890	-4101.606	-4097.07	-4.535983	3.344761	19.30419	0.414292	0.748991	1.08376	1.75296	6.122865
3900	-4101.247	-4100.207	-1.039428	4.669674	20.5227	0.487751	0.795589	1.08383	1.63283	5.914103
3910	-4096.053	-4093.719	-2.333254	3.432231	17.19267	0.420163	0.752962	1.08395	1.74292	6.009928
3920	-4100.213	-4089.35	-10.86267	3.409793	18.1698	0.418674	0.751959	1.08391	1.74546	6.48918
3930	-4099.599	-4092.341	-7.2576	5.115863	16.59892	0.50682	0.806684	1.08309	1.6034	6.289468
3940	-4090.89	-4091.43	0.5400394	3.261784	18.82821	0.408552	0.745064	1.08354	1.76285	5.863275
3950	-4099.216	-4096.241	-2.974785	3.478831	16.33104	0.423218	0.75501	1.08404	1.73773	6.021087
3960	-4097.543	-4096.909	-0.6342448	3.211851	18.25515	0.405015	0.742622	1.08338	1.76898	5.92661
3970	-4104.528	-4091.942	-12.58562	3.082627	15.07398	0.395555	0.736003	1.08289	1.78555	6.577018
3980	-4100.663	-4096.434	-4.22928	3.041999	18.06686	0.392485	0.733827	1.08272	1.79097	6.124599
3990	-4121.812	-4098.498	-23.31404	2.655266	16.27837	0.3607	0.710458	1.08019	1.84865	7.268257
4000	-4120.48	-4101.575	-18.90523	2.412286	16.04459	0.33798	0.692737	1.07756	1.89172	7.000411
4010	-4105.163	-4090.668	-14.49513	3.260257	20.83945	0.408445	0.744991	1.08353	1.76303	6.549907
4020	-4119.103	-4104.108	-14.99497	3.387514	17.01726	0.417184	0.750953	1.08386	1.748	6.749894
4030	-4108.822	-4095.764	-13.05807	2.950724	15.76437	0.385414	0.728763	1.08226	1.80356	6.631195
4040	-4103.661	-4089.111	-14.54995	2.463212	15.38436	0.342941	0.696684	1.0782	1.88218	6.717679
4050	-4113.07	-4097.436	-15.63459	2.950474	14.67636	0.385394	0.728748	1.08226	1.8036	6.76255
4060	-4118.439	-4106.109	-12.33055	5.001525	14.3383	0.502141	0.803997	1.0833	1.61056	6.512617
4070	-4105.01	-4092.059	-12.95133	3.558021	16.5527	0.428301	0.75839	1.08416	1.72915	6.632529
4080	-4110.211	-4090.038	-20.17269	3.18995	16.64191	0.403443	0.741531	1.08331	1.77172	7.066325
4090	-4123.096	-4118.409	-4.687013	3.83973	17.78242	0.445335	0.769478	1.08439	1.7008	6.150664
4100	-4111.395	-4096.833	-14.56141	4.861176	19.79201	0.496208	0.800556	1.08354	1.6197	6.616046
4110	-4095.547	-4090.67	-4.876354	3.486526	16.35751	0.423718	0.755344	1.08405	1.73689	6.138458
4120	-4104.63	-4099.675	-4.955734	3.3144	17.92835	0.412211	0.747573	1.08368	1.75653	6.165474
4130	-4109.134	-4103.269	-5.864963	3.349522	17.02753	0.414616	0.749211	1.08377	1.7524	6.213515
4140	-4108.102	-4102.627	-5.474254	2.476902	17.27363	0.344256	0.697723	1.07836	1.87966	6.193393
4150	-4101.214	-4094.592	-6.622753	4.722104	16.6106	0.49011	0.796982	1.08375	1.62916	6.25147
4160	-4101.025	-4091.119	-9.906154	3.210877	16.83075	0.404945	0.742574	1.08338	1.76911	6.450566
4170	-4105.266	-4093.773	-11.49365	3.651335	14.12313	0.434119	0.762218	1.08427	1.71939	6.434649
4180	-4103.051	-4099.1	-3.951534	3.517733	18.63521	0.425732	0.756686	1.0841	1.73348	6.104619
4190	-4110.038	-4094.42	-15.61776	4.036096	15.0087	0.456334	0.776448	1.08439	1.68282	6.775844
4200	-4131.17	-4109.068	-22.10152	2.819699	13.07402	0.374814	0.72103	1.08147	1.82269	7.111277
4210	-4106.263	-4100.352	-5.910902	6.26411	20.34331	0.547388	0.829085	1.08066	1.54287	6.158714
4220	-4115.114	-4099.202	-15.91156	2.438161	14.82087	0.340514	0.694759	1.07789	1.88684	6.788055
4230	-4109.819	-4096.859	-12.96017	2.598615	14.7438	0.355611	0.706567	1.07966	1.85816	6.584447
4240	-4116.626	-4100.621	-16.00445	2.693311	16.42847	0.36405	0.712997	1.08052	1.84244	6.818221
4250	-4110.87	-4094.394	-16.47608	2.136887	18.32445	0.309085	0.668823	1.07307	1.94903	6.791324
4260	-4094.506	-4086.991	-7.514719	3.23429	20.75845	0.406612	0.743727	1.08345	1.76621	6.218776
4270	-4099.762	-4096.579	-3.183255	3.077476	18.32483	0.395168	0.735729	1.08287	1.78623	6.065908
4280	-4095.735	-4088.54	-7.194535	3.376824	18.16434	0.416465	0.750466	1.08383	1.74923	6.287379
4290	-4106.345	-4091.88	-14.46542	3.526398	18.60566	0.426288	0.757055	1.08412	1.73254	6.670085
4300	-4118.619	-4109.686	-8.932742	3.505846	16.71999	0.424968	0.756177	1.08408	1.73477	6.391781
4310	-4098.017	-4092.67	-5.347052	3.30101	19.28849	0.411286	0.746941	1.08365	1.75813	6.165294
4320	-4094.179	-4089.706	-4.472954	3.388497	18.52426	0.41725	0.750997	1.08386	1.74789	6.134101
4330	-4106.882	-4095.099	-11.78296	2.989067	15.60789	0.388414	0.730921	1.08246	1.7982	6.545762
4340	-4103.103	-4095.761	-7.341588	3.083807	20.72974	0.395643	0.736065	1.0829	1.78539	6.21177
4350	-4109.676	-4105.197	-4.47882	2.449926	17.91353	0.341657	0.695667	1.07804	1.88464	6.1389
4360	-4098.769	-4089.23	-9.539381	3.187814	18.52843	0.403289	0.741424	1.0833	1.77199	6.407489
4370	-4112.62	-4100.085	-12.53524	2.53659	15.55593	0.349898	0.702146	1.07903	1.86892	6.592431
4380	-4125.255	-4107.254	-18.00146	2.989072	18.35503	0.388415	0.730921	1.08246	1.7982	6.873046
4390	-4102.806	-4105.92	3.114169	3.390229	18.72847	0.417366	0.751076	1.08386	1.74769	5.726074
4400	-4120.426	-4115.61	-4.816191	2.870872	15.54983	0.379019	0.724118	1.0818	1.81506	6.095838
4410	-4109.448	-4103.498	-5.94946	3.298202	19.94066	0.411092	0.746808	1.08364	1.75846	6.175759
4420	-4118.923	-4107.525	-11.39831	3.426442	17.36235	0.41978	0.752704	1.08394	1.74358	6.535268
4430	-4124.57	-4115.431	-9.139021	2.364382	18.1236	0.33321	0.6889	1.07691	1.90098	6.395252
4440	-4122.314	-4108.297	-14.01633	2.192632	14.84503	0.315234	0.67405	1.07414	1.93658	6.661413
4450	-4114.722	-4094.242	-20.48067	2.928939	19.43344	0.383689	0.727516	1.08214	1.80665	6.940091
4460	-4115.707	-4102.169	-13.53883	2.298664	14.56338	0.326497	0.683428	1.07594	1.91414	6.612695
4470	-4100.85	-4088.179	-12.67025	3.200323	16.12994	0.404189	0.742049	1.08334	1.77042	6.612931
4480	-4130.662	-4111.929	-18.73307	2.648754	14.9401	0.360121	0.710018	1.08013	1.84973	6.981745
4490	-4110.661	-4096.049	-14.61242	2.91067	15.1416	0.382231	0.726459	1.08204	1.80927	6.714012
4500	-4125.296	-4106.13	-19.16603	3.025054	15.52645	0.391191	0.732906	1.08264	1.79327	7.018586
4510	-4097.177	-4087.397	-9.780174	2.982212	15.32707	0.387881	0.730538	1.08243	1.79915	6.40483
4520	-4122.364	-4101.387	-20.97626	3.002933	14.47187	0.389489	0.73169	1.08253	1.79629	7.120479
4530	-4107.745	-4100.109	-7.635731	3.005856	15.99113	0.389714	0.731852	1.08254	1.79589	6.296164
4540	-4099.777	-4087.371	-12.40533	2.349117	19.67304	0.331668	0.687651	1.07669	1.90399	6.513039
4550	-4094.597	-4087.064	-7.532884	2.86977	16.18784	0.378929	0.724053	1.08179	1.81523	6.296216
4560	-4098.741	-4083.681	-15.06001	2.955166	16.50893	0.385763	0.729015	1.08229	1.80294	6.760249
4570	-4115.002	-4094.603	-20.39938	4.339544	14.71826	0.472095	0.786189	1.08421	1.6575	7.08835
4580	-4126.776	-4100.595	-26.18096	2.940591	16.1496	0.384613	0.728185	1.08221	1.805	7.449758
4590	-4114.188	-4097.4	-16.78844	2.562468	18.08288	0.3523	0.704011	1.0793	1.86439	6.819068
4600	-4111.831	-4095.537	-16.29348	2.365125	14.99057	0.333285	0.688961	1.07692	1.90083	6.820247
4610	-4113.074	-4091.704	-21.36992	2.935144	13.95724	0.384181	0.727873	1.08218	1.80577	7.125455
4620	-4121.341	-4110.368	-10.97239	3.737003	14.87017	0.439304	0.765593	1.08434	1.71076	6.45797
4630	-4117.92	-4098.397	-19.52315	3.313795	13.21355	0.412169	0.747544	1.08368	1.75661	6.929726
4640	-4129.961	-4107.527	-22.43433	2.141284	17.97075	0.309576	0.669243	1.07315	1.94803	7.137922
4650	-4111.489	-4099.684	-11.80475	3.219591	14.24886	0.405567	0.743004	1.0834	1.76802	6.468227
4660	-4113.5	-4096.468	-17.03213	2.638208	13.91471	0.35918	0.709301	1.08004	1.85148	6.811321
4670	-4122.299	-4100.546	-21.75311	3.143633	13.68589	0.400077	0.739183	1.08314	1.7776	7.136593
4680	-4113.402	-4099.795	-13.60735	2.709359	18.7028	0.365448	0.714051	1.08065	1.83985	6.619986
4690	-4112.428	-4100.411	-12.0176	3.882503	16.58754	0.447789	0.771045	1.0844	1.69677	6.57621
4700	-4114.774	-4097.206	-17.56784	2.700984	14.92472	0.36472	0.713502	1.08058	1.8412	6.903274
4710	-4113.323	-4098.821	-14.50148	3.154137	18.10608	0.400845	0.73972	1.08318	1.77626	6.691767
4720	-4113.898	-4107.408	-6.490388	2.718878	15.76524	0.366273	0.714671	1.08073	1.83833	6.214621
4730	-4110.793	-4092.551	-18.24203	3.045275	15.69758	0.392734	0.734004	1.08273	1.79053	6.959936
4740	-4112.667	-4087.885	-24.78123	2.960762	15.52987	0.386203	0.729332	1.08232	1.80215	7.380173
4750	-4108.978	-4095.96	-13.01764	2.946546	15.63132	0.385084	0.728525	1.08224	1.80415	6.625482
4760	-4102.378	-4091.111	-11.26757	3.886883	19.08225	0.448038	0.771204	1.0844	1.69636	6.480695
4770	-4090.654	-4083.973	-6.681115	2.855747	17.15775	0.377785	0.723215	1.0817	1.8173	6.262582
4780	-4126.9	-4107.787	-19.11343	3.644141	20.30048	0.433676	0.761928	1.08426	1.72013	6.810754
4790	-4118.31	-4099.046	-19.2642	3.08051	15.44014	0.395396	0.73589	1.08289	1.78583	7.024499
4800	-4095.896	-4082.377	-13.51886	2.727419	14.44295	0.36701	0.715224	1.08079	1.83697	6.603152
4810	-4109.347	-4095.861	-13.48578	2.300264	15.05579	0.326663	0.683565	1.07596	1.91381	6.635932
4820	-4118.044	-4102.787	-15.2571	2.715667	15.94231	0.365995	0.714462	1.0807	1.83884	6.772443
4830	-4116.394	-4097.685	-18.70945	3.072237	15.27476	0.394774	0.735451	1.08285	1.78692	6.986735
4840	-4120.566	-4101.012	-19.55335	2.850229	16.55149	0.377333	0.722883	1.08167	1.81811	7.031406
4850	-4128.936	-4103.538	-25.3978	2.451779	15.46553	0.341837	0.69581	1.07806	1.88429	7.421242
4860	-4118.976	-4102.504	-16.47127	3.101591	15.71091	0.396972	0.737002	1.08297	1.78305	6.847258
4870	-4107.799	-4092.878	-14.92175	2.69248	15.05135	0.363978	0.712942	1.08051	1.84257	6.731139
4880	-4117.499	-4105.561	-11.93748	2.578222	16.81943	0.353749	0.705132	1.07946	1.86166	6.571294
4890	-4114.054	-4097.106	-16.94809	3.3182	15.89645	0.412473	0.747752	1.08369	1.75608	6.878456
4900	-4109.707	-4094.785	-14.92196	2.19433	13.60436	0.315418	0.674206	1.07417	1.93621	6.628801
4910	-4113.742	-4104.108	-9.634455	2.419175	17.58544	0.338657	0.693279	1.07765	1.89041	6.431561
4920	-4131.554	-4121.045	-10.50911	2.977881	15.90635	0.387543	0.730296	1.0824	1.79976	6.473667
4930	-4132.404	-4121.026	-11.37815	3.081603	19.67256	0.395478	0.735948	1.08289	1.78568	6.460849
4940	-4108.216	-4099.617	-8.599124	3.802791	14.36251	0.443189	0.768101	1.08438	1.70433	6.254772
4950	-4128.127	-4114.378	-13.74955	2.683264	15.51525	0.363171	0.712332	1.08043	1.84406	6.669435
4960	-4106.627	-4103.636	-2.99105	2.447661	17.40188	0.341438	0.695493	1.07801	1.88506	6.051611
