Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
4900	-4104.285	-4092.231	-12.05403	3.183668	13.48591	0.40299	0.741216	1.08328	1.77251	6.402844
4910	-4093.774	-4101.818	8.043891	2.478063	18.31917	0.344367	0.697811	1.07837	1.87945	5.453075
4920	-4111.987	-4105.272	-6.715118	3.631939	19.21214	0.432924	0.761435	1.08425	1.72139	6.238471
4930	-4100.152	-4090.387	-9.765181	2.45463	17.92919	0.342113	0.696028	1.07809	1.88377	6.433718
4940	-4099.786	-4094.4	-5.385106	3.989347	18.01994	0.453776	0.77484	1.0844	1.68698	6.188902
4950	-4112.082	-4096.216	-15.86543	3.163118	15.17861	0.4015	0.740177	1.08321	1.77511	6.79788
4960	-4096.705	-4087.807	-8.897663	3.44857	16.33466	0.42124	0.753685	1.08398	1.74109	6.383837
4970	-4101.183	-4092.13	-9.052664	3.066751	18.46053	0.394361	0.735158	1.08283	1.78765	6.382954
4980	-4102.704	-4096.703	-6.00128	3.015194	19.37443	0.390434	0.732366	1.08259	1.79461	6.196756
4990	-4100.942	-4097.733	-3.208976	2.796401	20.04966	0.372871	0.719594	1.08131	1.82623	6.035136
5000	-4111.826	-4108.21	-3.615191	2.778479	16.77903	0.371364	0.718475	1.08118	1.82898	6.075408
5010	-4113.049	-4107.331	-5.717169	3.407111	16.72726	0.418495	0.751838	1.0839	1.74577	6.199617
5020	-4123.76	-4116.255	-7.505494	2.786105	18.47332	0.372007	0.718953	1.08123	1.82781	6.298881
5030	-4108.836	-4100.385	-8.451012	3.108825	18.40836	0.397509	0.737381	1.083	1.78211	6.351554
5040	-4113.817	-4103.723	-10.09352	2.718723	15.38882	0.366259	0.714661	1.08072	1.83836	6.428213
5050	-4123.618	-4104.547	-19.07155	3.040736	13.40272	0.392389	0.733759	1.08271	1.79114	6.915247
5060	-4114.459	-4099.878	-14.58088	3.239117	18.27566	0.406954	0.743963	1.08347	1.76562	6.689804
5070	-4125.769	-4113.617	-12.15238	3.874007	20.03339	0.447304	0.770736	1.0844	1.69756	6.482045
5080	-4116.798	-4104.456	-12.34262	3.157843	16.49337	0.401116	0.739909	1.08319	1.77578	6.595599
5090	-4109.773	-4118.954	9.180755	2.388817	19.77276	0.335656	0.690873	1.07725	1.89622	5.41637
5100	-4117.861	-4110.481	-7.380222	5.709093	18.89708	0.529105	0.819185	1.0819	1.56981	6.282137
5110	-4107.762	-4100.653	-7.109134	4.363715	18.32331	0.473291	0.786917	1.08419	1.6556	6.280172
5120	-4094.409	-4092.435	-1.973775	3.60966	17.9866	0.431543	0.760528	1.08423	1.7237	5.99945
5130	-4117.194	-4098.302	-18.89167	3.385762	16.41476	0.417066	0.750873	1.08386	1.74821	6.994227
5140	-4118.233	-4108.36	-9.872605	2.385637	17.54305	0.335339	0.690618	1.0772	1.89684	6.445614
5150	-4104.271	-4102.014	-2.256812	3.081419	20.90879	0.395464	0.735939	1.08289	1.78571	5.960155
5160	-4095.121	-4090.983	-4.138466	3.274292	18.57682	0.409428	0.745667	1.08357	1.76133	6.115409
5170	-4100.293	-4094.979	-5.313978	4.296729	16.91963	0.469956	0.784883	1.08425	1.66091	6.179395
5180	-4118.887	-4107.197	-11.69024	3.094271	16.10068	0.396426	0.736617	1.08294	1.78401	6.551702
5190	-4119.195	-4106.013	-13.18176	3.28504	16.22266	0.410178	0.746181	1.0836	1.76004	6.645448
5200	-4117.223	-4099.674	-17.54989	2.501894	18.29269	0.346636	0.699596	1.07865	1.87512	6.851449
5210	-4121.297	-4106.236	-15.06077	3.342264	16.33336	0.414121	0.748875	1.08375	1.75325	6.761143
5220	-4112.731	-4100.966	-11.76543	2.302089	15.92409	0.326852	0.68372	1.07599	1.91344	6.553037
5230	-4106.966	-4101.811	-5.155437	3.583229	18.65352	0.42989	0.75944	1.0842	1.72647	6.16892
5240	-4122.792	-4108.481	-14.31107	3.533654	16.19312	0.426752	0.757363	1.08413	1.73176	6.714957
5250	-4127.673	-4108.092	-19.58074	3.283123	15.67108	0.410044	0.74609	1.0836	1.76027	7.045286
5260	-4126.303	-4099.445	-26.85814	2.379235	13.92376	0.3347	0.690103	1.07712	1.89808	7.517741
5270	-4107.69	-4089.659	-18.03133	2.971591	12.65011	0.387052	0.729943	1.08237	1.80063	6.740096
5280	-4097.451	-4089.412	-8.039012	3.391201	18.68797	0.417431	0.75112	1.08387	1.74758	6.322637
5290	-4105.107	-4085.885	-19.22191	2.788984	16.12057	0.372249	0.719132	1.08125	1.82736	7.019234
5300	-4102.114	-4091.034	-11.07989	3.419504	16.82521	0.419319	0.752394	1.08393	1.74436	6.520305
5310	-4107.457	-4088.723	-18.73431	3.253733	14.04506	0.407986	0.744675	1.08351	1.76383	6.942462
5320	-4106.679	-4099.769	-6.909474	2.965014	18.07041	0.386537	0.729572	1.08234	1.80155	6.272905
5330	-4103.539	-4097.101	-6.438432	3.219481	19.80678	0.405559	0.742999	1.0834	1.76804	6.205109
5340	-4096.093	-4085.993	-10.09963	3.416762	20.01103	0.419137	0.752271	1.08392	1.74467	6.380624
5350	-4111.859	-4096.504	-15.35549	2.857235	16.55238	0.377907	0.723304	1.08171	1.81708	6.777774
5360	-4121.541	-4105.666	-15.87568	3.017569	18.01999	0.390616	0.732496	1.0826	1.79429	6.771065
5370	-4114.615	-4097.18	-17.43516	2.537988	16.07848	0.350029	0.702247	1.07905	1.86868	6.908632
5380	-4129.286	-4108.012	-21.27417	2.318934	13.83633	0.328589	0.685143	1.07625	1.91002	7.111492
5390	-4111.357	-4091.79	-19.56673	2.621967	16.99056	0.357723	0.708187	1.07989	1.8542	7.019448
5400	-4107.044	-4095.339	-11.70529	2.104727	17.02059	0.305464	0.665707	1.0724	1.95643	6.556556
5410	-4101.898	-4090.165	-11.73288	2.678967	15.47812	0.362793	0.712047	1.0804	1.84476	6.538129
5420	-4108.187	-4097.562	-10.62451	2.396358	16.55422	0.336405	0.691475	1.07735	1.89477	6.49197
5430	-4106.756	-4104.164	-2.592606	2.404383	16.31174	0.3372	0.692113	1.07746	1.89323	5.996827
5440	-4112.657	-4098.484	-14.17303	2.711836	21.65863	0.365663	0.714212	1.08067	1.83946	6.480898
5450	-4101.143	-4096.818	-4.325085	3.865653	17.68968	0.446826	0.770431	1.0844	1.69835	6.130097
5460	-4105.591	-4101.253	-4.337713	2.668393	19.16358	0.361862	0.711341	1.08031	1.84649	6.115804
5470	-4095.034	-4093.505	-1.529501	3.645066	20.39378	0.433733	0.761966	1.08427	1.72004	5.941867
5480	-4096.021	-4090.261	-5.759372	3.775653	17.50005	0.441597	0.767075	1.08436	1.70696	6.211056
5490	-4114.894	-4117.688	2.794146	3.219757	21.59914	0.405579	0.743013	1.08341	1.768	5.69936
5500	-4103.504	-4095.924	-7.580487	3.142221	15.88713	0.399974	0.73911	1.08313	1.77778	6.288802
5510	-4110.508	-4090.028	-20.48033	2.962836	16.04538	0.386366	0.729449	1.08233	1.80186	7.098568
5520	-4106.618	-4091.334	-15.28361	3.177352	14.89471	0.402533	0.740898	1.08326	1.77331	6.748957
5530	-4107.313	-4100.283	-7.030914	3.311347	17.92203	0.412001	0.747429	1.08367	1.7569	6.281285
5540	-4122.518	-4104.029	-18.48975	3.299061	17.43563	0.411151	0.746848	1.08364	1.75836	6.940977
5550	-4123.054	-4110.389	-12.66491	3.475443	14.68696	0.422998	0.754863	1.08403	1.73811	6.560881
5560	-4119.136	-4099.893	-19.24254	2.875271	14.60011	0.379376	0.72438	1.08183	1.81442	7.005714
5570	-4093.437	-4094.337	0.900339	3.096096	19.43507	0.396562	0.736713	1.08295	1.78377	5.839855
5580	-4108.99	-4100.404	-8.585869	3.408938	17.68594	0.418617	0.75192	1.08391	1.74556	6.370998
5590	-4117.379	-4107.83	-9.549184	3.284746	19.60756	0.410157	0.746167	1.0836	1.76007	6.370578
5600	-4111.193	-4107.7	-3.493759	3.109615	17.15415	0.397568	0.737422	1.08301	1.782	6.076749
5610	-4123.301	-4109.964	-13.33758	3.85043	15.88109	0.445952	0.769873	1.08439	1.69978	6.651077
5620	-4108.766	-4100.313	-8.452629	2.931457	17.2508	0.383889	0.727661	1.08216	1.80629	6.365843
5630	-4102.474	-4098.27	-4.204214	2.659131	18.69164	0.361043	0.710719	1.08022	1.84801	6.117383
5640	-4120.018	-4101.051	-18.96632	3.043753	16.96382	0.392619	0.733922	1.08272	1.79074	6.984943
5650	-4124.263	-4108.497	-15.76608	3.433857	14.64951	0.42027	0.753034	1.08396	1.74274	6.770162
5660	-4111.162	-4095.827	-15.33594	3.525708	15.28788	0.426244	0.757026	1.08412	1.73262	6.766248
5670	-4115.67	-4103.88	-11.79046	3.453981	17.84516	0.421595	0.753923	1.08399	1.74049	6.548699
5680	-4116.903	-4104.714	-12.1885	4.245129	15.63239	0.467341	0.783281	1.08429	1.66509	6.57247
5690	-4104.07	-4097.233	-6.836083	3.128191	19.59657	0.398942	0.738387	1.08308	1.77959	6.232582
5700	-4115.551	-4102.319	-13.23192	3.031782	16.68853	0.391706	0.733273	1.08267	1.79235	6.649068
5710	-4106.495	-4093.52	-12.97513	2.578965	17.28437	0.353818	0.705185	1.07947	1.86153	6.627453
5720	-4136.625	-4116.757	-19.86866	1.808314	13.95242	0.269267	0.632949	1.06436	2.03342	7.01759
5730	-4101.54	-4090.525	-11.01509	3.481157	17.15185	0.42337	0.755111	1.08404	1.73748	6.515221
5740	-4116.264	-4110.593	-5.671067	2.412246	18.31112	0.337976	0.692734	1.07756	1.89173	6.201844
5750	-4097.834	-4100.4	2.566606	5.333009	17.29679	0.515347	0.811525	1.08268	1.59045	5.728711
5760	-4117.303	-4103.463	-13.83952	2.487573	18.2284	0.345275	0.698526	1.07849	1.87771	6.650945
5770	-4124.752	-4104.095	-20.65737	2.576573	16.8109	0.353598	0.705015	1.07945	1.86194	7.090025
5780	-4126.288	-4102.549	-23.73954	3.43854	16.70964	0.420579	0.753241	1.08396	1.74221	7.277799
5790	-4117.446	-4095.837	-21.609	2.992118	13.00868	0.388651	0.731091	1.08248	1.79778	7.066618
5800	-4112.777	-4096.385	-16.39187	2.437786	16.80154	0.340478	0.69473	1.07789	1.88691	6.836465
5810	-4089.729	-4082.949	-6.780514	2.545223	18.11277	0.350703	0.702771	1.07912	1.8674	6.265254
5820	-4101.774	-4091.523	-10.25172	3.50413	17.96591	0.424857	0.756103	1.08408	1.73496	6.460109
5830	-4094.502	-4087.365	-7.137494	3.124065	16.72588	0.398638	0.738174	1.08306	1.78012	6.284505
5840	-4123.508	-4109.659	-13.84921	2.763188	14.17351	0.370069	0.717512	1.08107	1.83135	6.605651
5850	-4111.794	-4096.723	-15.0708	3.375077	17.51715	0.416347	0.750386	1.08383	1.74944	6.742658
5860	-4109.135	-4089.687	-19.4483	2.690454	16.27593	0.363801	0.712808	1.08049	1.8429	7.030823
5870	-4133.004	-4103.269	-29.73512	2.685825	11.67643	0.363395	0.712502	1.08045	1.84365	7.546048
5880	-4107.525	-4092.251	-15.27345	2.359033	16.19845	0.332671	0.688464	1.07684	1.90203	6.77439
5890	-4108.114	-4088.85	-19.26402	2.711708	16.25565	0.365652	0.714204	1.08067	1.83948	7.01984
5900	-4125.227	-4106.583	-18.64438	3.438548	16.5972	0.42058	0.753242	1.08396	1.74221	6.975501
5910	-4120.512	-4097.852	-22.65993	2.437831	13.31205	0.340482	0.694734	1.07789	1.8869	7.175649
5920	-4111.767	-4091.913	-19.85355	2.809779	13.7772	0.373989	0.720421	1.0814	1.82419	7.004632
5930	-4120.956	-4091.887	-29.0689	2.933263	13.05733	0.384032	0.727765	1.08217	1.80604	7.643166
5940	-4099.646	-4080.555	-19.09141	2.46702	16.12653	0.343307	0.696974	1.07824	1.88148	7.011064
5950	-4110.732	-4098.679	-12.05339	2.57652	16.22781	0.353593	0.705011	1.07945	1.86195	6.575953
5960	-4138.957	-4113.029	-25.92757	2.526132	16.14449	0.34892	0.701383	1.07892	1.87078	7.434269
5970	-4135.995	-4115.39	-20.60566	3.488436	14.46848	0.423842	0.755427	1.08406	1.73668	7.09475
5980	-4102.347	-4093.751	-8.596373	2.772319	16.76818	0.370843	0.718088	1.08113	1.82993	6.372172
5990	-4114.301	-4099.348	-14.9532	2.649643	17.40915	0.3602	0.710078	1.08014	1.84958	6.738831
6000	-4129.26	-4108.679	-20.58095	3.022861	11.89021	0.391023	0.732786	1.08263	1.79356	6.809311
6010	-4122.093	-4105.746	-16.34721	2.95398	16.15572	0.38567	0.728948	1.08228	1.8031	6.840825
6020	-4110.132	-4094.523	-15.60948	3.553629	14.953	0.428023	0.758206	1.08416	1.72962	6.773178
6030	-4114.159	-4098.998	-15.16107	3.233502	19.27112	0.406556	0.743688	1.08345	1.76631	6.675009
6040	-4120.866	-4104.472	-16.39407	3.803285	17.1156	0.443218	0.768119	1.08438	1.70429	6.829749
6050	-4124.703	-4111.369	-13.33409	2.694088	14.44894	0.364118	0.713048	1.08052	1.84231	6.590787
6060	-4105.366	-4102.039	-3.327019	2.913272	18.6873	0.382439	0.72661	1.08205	1.8089	6.070505
6070	-4108.116	-4105.16	-2.955941	4.399773	20.56941	0.475061	0.78799	1.08415	1.65279	6.005881
6080	-4106.497	-4103.787	-2.710252	3.648571	18.7924	0.433949	0.762107	1.08427	1.71968	6.03634
6090	-4118.63	-4097.013	-21.61746	2.90675	17.46718	0.381917	0.726231	1.08201	1.80984	7.118837
6100	-4107.153	-4088.728	-18.42573	2.509659	15.57273	0.347371	0.700171	1.07874	1.87372	6.971192
6110	-4104.255	-4090.293	-13.96138	2.40798	16.96819	0.337555	0.692398	1.0775	1.89254	6.689848
6120	-4103.437	-4099.898	-3.538434	2.794089	18.74017	0.372677	0.71945	1.08129	1.82658	6.081131
6130	-4098.801	-4092.472	-6.328876	3.746055	17.80921	0.439843	0.765943	1.08435	1.70987	6.242855
6140	-4099.575	-4088.961	-10.61413	2.757437	18.06257	0.36958	0.717147	1.08102	1.83225	6.478101
6150	-4106.802	-4098.982	-7.819939	2.489276	16.12667	0.345437	0.698654	1.0785	1.8774	6.312129
6160	-4110.501	-4098.556	-11.94531	2.843813	17.02192	0.376806	0.722497	1.08163	1.81907	6.570648
6170	-4107.892	-4094.263	-13.62886	2.719724	19.24436	0.366346	0.714726	1.08073	1.8382	6.596792
6180	-4102.554	-4091.612	-10.94251	2.584259	17.98062	0.354302	0.705559	1.07952	1.86062	6.498222
6190	-4132.419	-4116.641	-15.77794	2.25713	16.20707	0.322151	0.679839	1.07527	1.92274	6.805518
6200	-4113.709	-4099.175	-14.53441	3.545494	23.05271	0.427506	0.757863	1.08414	1.73049	6.398328
6210	-4090.249	-4089.702	-0.5475134	2.931645	18.24915	0.383904	0.727672	1.08216	1.80627	5.921836
6220	-4105.291	-4092.922	-12.36839	2.677053	14.51806	0.362625	0.711919	1.08038	1.84508	6.529083
6230	-4109.903	-4091.92	-17.9824	2.339063	17.9273	0.330647	0.686821	1.07655	1.90598	6.892116
6240	-4112.167	-4103.356	-8.810964	2.731749	15.54182	0.367383	0.715504	1.08083	1.83629	6.35237
6250	-4115.563	-4105.542	-10.0205	3.145444	15.87686	0.40021	0.739276	1.08315	1.77737	6.442081
6260	-4108.744	-4104.138	-4.606222	3.030447	18.11597	0.391604	0.7332	1.08266	1.79253	6.145193
6270	-4097.128	-4092.588	-4.539986	2.823169	16.56734	0.375102	0.721242	1.08149	1.82216	6.124814
6280	-4098.626	-4099.216	0.5905719	3.121105	22.14622	0.398419	0.73802	1.08305	1.78051	5.780758
6290	-4115.864	-4099.423	-16.44086	2.632668	15.40533	0.358684	0.708922	1.07999	1.85241	6.840997
6300	-4112.578	-4097.072	-15.50635	3.545665	14.46911	0.427517	0.757871	1.08414	1.73047	6.742345
6310	-4110.715	-4098.2	-12.51503	3.564129	15.43027	0.428687	0.758645	1.08417	1.7285	6.58704
6320	-4097.566	-4080.018	-17.54838	3.706327	16.7844	0.437464	0.764399	1.08432	1.71382	6.905682
6330	-4094.899	-4091.234	-3.6654	2.298911	18.32079	0.326523	0.683449	1.07594	1.91409	6.092246
6340	-4112.339	-4097.021	-15.31787	3.498578	15.119	0.424499	0.755864	1.08407	1.73556	6.759843
6350	-4111.201	-4095.446	-15.75559	2.284486	16.31466	0.325023	0.682215	1.07571	1.91705	6.803777
6360	-4104.422	-4095.667	-8.755561	2.906165	18.19788	0.38187	0.726197	1.08201	1.80992	6.372658
6370	-4099.078	-4085.082	-13.99609	3.223624	17.21401	0.405855	0.743203	1.08342	1.76752	6.687893
6380	-4107.38	-4088.22	-19.16013	2.664453	16.21731	0.361514	0.711077	1.08027	1.84714	7.01405
6390	-4100.866	-4098.932	-1.934244	3.051869	17.36737	0.393235	0.73436	1.08276	1.78964	5.990268
6400	-4105.058	-4093.747	-11.31042	2.835112	14.02079	0.37609	0.72197	1.08157	1.82037	6.411395
6410	-4104.049	-4099.219	-4.82968	4.164301	15.04586	0.463166	0.780706	1.08434	1.67179	6.060174
6420	-4111.072	-4108.501	-2.570611	3.179787	20.26599	0.402709	0.74102	1.08327	1.773	5.996919
6430	-4102.533	-4096.342	-6.190748	4.198108	21.06861	0.464925	0.781793	1.08432	1.66896	6.140986
6440	-4108.588	-4089.69	-18.89802	2.223454	16.36052	0.318565	0.67685	1.07469	1.92989	6.995606
6450	-4097.021	-4086.641	-10.38035	2.856304	16.92312	0.377831	0.723248	1.08171	1.81721	6.478832
6460	-4110.998	-4095.04	-15.95836	3.221742	13.14569	0.405721	0.743111	1.08341	1.76776	6.651095
6470	-4097.336	-4095.181	-2.155782	3.025234	19.25322	0.391205	0.732916	1.08264	1.79324	6.000461
6480	-4098.533	-4090.605	-7.928844	4.206982	20.34753	0.465383	0.782076	1.08432	1.66823	6.257721
6490	-4106.714	-4098.354	-8.360065	3.421886	17.10899	0.419478	0.752501	1.08393	1.74409	6.360336
6500	-4101.941	-4100.113	-1.827924	2.715884	18.70117	0.366014	0.714476	1.0807	1.83881	5.990177
6510	-4098.683	-4089.928	-8.755041	2.779196	14.08916	0.371424	0.71852	1.08118	1.82887	6.236955
6520	-4119.239	-4103.147	-16.09185	3.181186	16.89348	0.402811	0.741091	1.08328	1.77282	6.816913
6530	-4113.406	-4098.434	-14.97202	2.842126	19.89443	0.376667	0.722395	1.08162	1.81932	6.630913
6540	-4097.022	-4092.322	-4.700746	4.320924	17.02294	0.471168	0.785624	1.08423	1.65898	6.145064
6550	-4101.539	-4091.654	-9.884691	4.541839	16.11104	0.481859	0.792083	1.08399	1.64206	6.439803
6560	-4098.239	-4090.644	-7.594907	3.358992	18.59691	0.415259	0.749649	1.08379	1.7513	6.301015
6570	-4107.063	-4104.931	-2.131967	5.628151	16.12743	0.526245	0.817608	1.08207	1.57408	5.959462
6580	-4095.14	-4092.103	-3.036863	2.966183	18.76753	0.386629	0.729638	1.08234	1.80139	6.054033
6590	-4114.636	-4099.313	-15.32285	2.745329	13.51346	0.368547	0.716376	1.08093	1.83414	6.648342
6600	-4108.364	-4104.043	-4.321108	3.4819	18.57031	0.423418	0.755143	1.08404	1.73739	6.125325
6610	-4111.286	-4095.794	-15.49214	3.098598	16.0924	0.396749	0.736845	1.08296	1.78344	6.787818
6620	-4113.229	-4100.491	-12.73804	3.08899	16.90215	0.396031	0.736339	1.08292	1.78471	6.618319
6630	-4114.238	-4109.52	-4.717798	4.322431	20.46004	0.471243	0.78567	1.08423	1.65886	6.095722
6640	-4113.369	-4105.794	-7.575217	3.04921	19.66194	0.393033	0.734217	1.08275	1.79	6.267927
6650	-4118.189	-4103.554	-14.635	2.385544	18.24835	0.33533	0.690611	1.0772	1.89686	6.69382
6660	-4128.036	-4113.993	-14.04232	2.761084	15.88632	0.369891	0.717379	1.08105	1.83168	6.695525
6670	-4133.539	-4114.788	-18.75117	3.184165	15.88151	0.403026	0.741241	1.08329	1.77245	6.991957
6680	-4095.054	-4093.288	-1.766144	2.917854	17.34876	0.382805	0.726876	1.08208	1.80824	5.980235
6690	-4096.776	-4087.579	-9.196828	3.038154	16.39354	0.392192	0.733619	1.0827	1.79149	6.403241
6700	-4096.466	-4095.014	-1.452552	3.525823	19.99234	0.426251	0.757031	1.08412	1.7326	5.948976
6710	-4104.547	-4102.455	-2.092227	2.800438	17.73417	0.373209	0.719844	1.08134	1.82561	6.004315
6720	-4098.574	-4089.997	-8.577386	3.103035	18.20143	0.397079	0.737078	1.08298	1.78286	6.362798
6730	-4096.606	-4089.219	-7.387136	2.021068	14.6182	0.295777	0.657235	1.07051	1.97648	6.195366
6740	-4103.808	-4092.668	-11.14079	3.419128	18.5091	0.419295	0.752377	1.08393	1.7444	6.494537
6750	-4104.239	-4093.107	-11.132	3.0982	17.75443	0.396719	0.736824	1.08296	1.7835	6.513657
6760	-4122.137	-4110.555	-11.58207	3.0084	15.61357	0.389911	0.731992	1.08256	1.79554	6.533075
6770	-4106.737	-4098.139	-8.597911	2.631692	14.83712	0.358597	0.708855	1.07998	1.85257	6.295819
6780	-4108.955	-4094.019	-14.9363	2.822063	15.74502	0.37501	0.721175	1.08148	1.82233	6.750066
6790	-4108.929	-4099.565	-9.364701	3.857546	15.31654	0.446361	0.770134	1.0844	1.69911	6.377175
6800	-4110.049	-4108.43	-1.619057	3.939981	20.50399	0.451034	0.773108	1.08441	1.69145	5.942924
6810	-4129.835	-4108.494	-21.34117	3.320806	15.52351	0.412652	0.747874	1.0837	1.75578	7.158694
6820	-4120.878	-4095.532	-25.34627	2.708277	14.54356	0.365354	0.71398	1.08064	1.84003	7.423266
6830	-4113.641	-4095.724	-17.91657	2.131536	16.03122	0.308486	0.66831	1.07296	1.95025	6.938868
6840	-4100.257	-4089.893	-10.36394	2.678957	19.31482	0.362792	0.712046	1.0804	1.84477	6.424341
6850	-4108.239	-4099.93	-8.309006	2.516095	16.89871	0.347977	0.700646	1.07881	1.87257	6.356253
6860	-4110.937	-4105.925	-5.012175	2.541092	17.36116	0.350318	0.702472	1.07908	1.86813	6.167443
6870	-4109.742	-4095.743	-13.99861	3.073515	15.47083	0.39487	0.735519	1.08286	1.78676	6.684316
6880	-4114.907	-4102.312	-12.59483	3.535709	16.43116	0.426883	0.75745	1.08413	1.73154	6.610689
6890	-4127.194	-4109.427	-17.76722	2.674253	17.5278	0.362379	0.711733	1.08036	1.84553	6.896195
6900	-4143.991	-4121.041	-22.9497	2.596994	16.26186	0.355464	0.706453	1.07965	1.85843	7.246384
6910	-4136.139	-4116.961	-19.17796	2.698615	14.4323	0.364513	0.713346	1.08056	1.84158	6.99451
6920	-4121.424	-4106.879	-14.54531	3.267405	17.46315	0.408946	0.745335	1.08355	1.76217	6.714057
6930	-4122.624	-4111.455	-11.16892	3.887471	18.21548	0.448072	0.771226	1.0844	1.6963	6.504793
6940	-4123.712	-4103.579	-20.13284	2.888213	15.1597	0.380425	0.725145	1.08191	1.81253	7.078813
6950	-4150.604	-4123.161	-27.44374	3.01386	15.25902	0.390331	0.732292	1.08258	1.79479	7.558915
6960	-4124.28	-4100.067	-24.21218	1.93722	17.20525	0.285664	0.648167	1.06834	1.99783	7.281834
6970	-4099.94	-4086.541	-13.3994	2.920581	15.20578	0.383023	0.727034	1.08209	1.80785	6.636489
6980	-4104.527	-4092.697	-11.82994	3.481176	19.32514	0.423371	0.755112	1.08404	1.73747	6.499787
6990	-4105.807	-4095.042	-10.7656	2.823232	14.58925	0.375107	0.721246	1.08149	1.82216	6.424275
7000	-4111.366	-4098.089	-13.27723	2.775827	15.84352	0.37114	0.718309	1.08116	1.82939	6.646621
7010	-4095.173	-4085.592	-9.581141	3.338894	15.81041	0.413891	0.748719	1.08374	1.75365	6.412232
7020	-4093.925	-4084.522	-9.403117	3.002474	15.74508	0.389453	0.731665	1.08253	1.79635	6.398644
7030	-4111.058	-4093.432	-17.62555	2.518271	14.25177	0.348182	0.700806	1.07883	1.87218	6.876912
7040	-4132.578	-4111.53	-21.04814	4.011932	14.48003	0.455016	0.775621	1.0844	1.68496	7.125717
7050	-4109.766	-4107.359	-2.407572	3.3881	18.38978	0.417223	0.750979	1.08386	1.74794	6.023338
7060	-4109.966	-4096.491	-13.47504	3.080526	18.37001	0.395397	0.735891	1.08289	1.78583	6.625894
7070	-4116.613	-4101.901	-14.71192	3.363922	16.38295	0.415593	0.749875	1.08381	1.75073	6.739689
7080	-4099.701	-4094.142	-5.559402	3.124834	17.60362	0.398694	0.738214	1.08307	1.78003	6.199855
7090	-4109.917	-4107.742	-2.175603	2.97455	19.51527	0.387283	0.730109	1.08239	1.80022	5.996496
7100	-4145.868	-4126.558	-19.30962	2.581635	15.08229	0.354062	0.705373	1.0795	1.86107	7.023235
7110	-4106.592	-4099.068	-7.524217	3.00925	19.34166	0.389976	0.732039	1.08256	1.79542	6.276442
7120	-4115.732	-4105.677	-10.05559	3.49688	14.93721	0.424389	0.755791	1.08407	1.73575	6.400741
7130	-4110.154	-4098.64	-11.51428	2.822434	16.75707	0.375041	0.721197	1.08149	1.82228	6.54619
7140	-4127.878	-4115.223	-12.65518	2.727084	17.56147	0.366981	0.715203	1.08079	1.83703	6.603844
7150	-4118.605	-4107.594	-11.01081	3.080276	17.75186	0.395378	0.735878	1.08288	1.78586	6.506881
7160	-4114.472	-4103.683	-10.78916	3.32734	15.58263	0.413101	0.74818	1.08372	1.755	6.481175
7170	-4116.192	-4110.516	-5.676343	3.327097	18.89871	0.413084	0.748169	1.08371	1.75503	6.191935
7180	-4100.593	-4092.385	-8.208488	3.903245	16.01228	0.448967	0.771795	1.0844	1.69483	6.33268
7190	-4111.463	-4105.489	-5.973811	3.113065	17.31829	0.397824	0.737602	1.08302	1.78155	6.2226
7200	-4105.625	-4097.104	-8.521687	3.675832	17.49785	0.435616	0.763196	1.08429	1.71689	6.368916
7210	-4108.142	-4103.611	-4.531444	4.191273	20.77354	0.464571	0.781574	1.08433	1.66953	6.074458
7220	-4107.47	-4094.736	-12.73419	3.2531	16.86545	0.407941	0.744644	1.08351	1.76391	6.618364
7230	-4111.732	-4095.591	-16.14026	2.585677	16.29938	0.354432	0.705659	1.07954	1.86037	6.827446
7240	-4109.58	-4100.409	-9.171148	2.912142	17.41534	0.382349	0.726545	1.08205	1.80906	6.406662
7250	-4101.504	-4096.282	-5.222012	3.866979	17.22892	0.446902	0.77048	1.0844	1.69822	6.178346
7260	-4105.582	-4093.761	-11.82134	3.570436	16.70965	0.429085	0.758909	1.08418	1.72783	6.564546
7270	-4105.782	-4087.825	-17.95691	3.596448	15.37376	0.430719	0.759986	1.08421	1.72508	6.938991
7280	-4129.553	-4105.843	-23.71039	2.715936	16.24357	0.366018	0.71448	1.0807	1.8388	7.293769
7290	-4115.294	-4100.257	-15.03717	2.581033	16.19559	0.354007	0.705331	1.07949	1.86117	6.7598
7300	-4092.191	-4086.081	-6.110008	3.311627	14.51212	0.41202	0.747442	1.08367	1.75686	6.0974
7310	-4113.219	-4096.912	-16.30708	3.08514	15.2746	0.395743	0.736136	1.08291	1.78522	6.829454
7320	-4098.042	-4092.537	-5.504977	4.425106	17.51289	0.476293	0.788736	1.08413	1.65084	6.196562
7330	-4111.183	-4102.384	-8.799255	3.845488	15.70635	0.445667	0.769691	1.08439	1.70025	6.358749
7340	-4113.17	-4100.746	-12.42406	2.402468	15.64386	0.33701	0.691961	1.07743	1.8936	6.58786
7350	-4111.953	-4100.771	-11.18188	2.481011	14.12566	0.344649	0.698033	1.07841	1.87891	6.412823
7360	-4111.617	-4104.319	-7.297499	2.920498	17.6587	0.383016	0.727029	1.08209	1.80786	6.298311
7370	-4103.668	-4098.77	-4.897499	4.942676	18.33763	0.499679	0.802574	1.0834	1.61435	6.159319
